Wind power SE in MWh;;;;;;
Data was last updated 22-12-2017;;;;;;
;Hours;SE1;SE2;SE3;SE4;SE
11.04.2016;02 - 03;44;68;214;270;596
11.04.2016;03 - 04;37;78;201;297;613
11.04.2016;04 - 05;36;75;174;346;631
11.04.2016;05 - 06;47;79;163;452;741
11.04.2016;06 - 07;47;103;154;508;812
11.04.2016;07 - 08;34;107;151;506;799
11.04.2016;08 - 09;29;85;92;356;561
11.04.2016;09 - 10;24;56;46;362;489
11.04.2016;10 - 11;21;92;66;483;663
11.04.2016;11 - 12;36;112;83;519;750
11.04.2016;12 - 13;58;120;73;447;698
11.04.2016;13 - 14;58;170;72;410;710
11.04.2016;14 - 15;53;233;77;385;748
11.04.2016;15 - 16;50;207;82;353;692
11.04.2016;16 - 17;43;203;103;348;698
11.04.2016;17 - 18;38;185;121;338;683
11.04.2016;18 - 19;25;161;117;309;611
11.04.2016;19 - 20;16;224;114;274;627
11.04.2016;20 - 21;33;354;153;294;834
11.04.2016;21 - 22;60;367;197;387;1011
11.04.2016;22 - 23;84;350;205;385;1025
11.04.2016;23 - 00;78;338;207;354;977
12.04.2016;00 - 01;80;404;222;388;1093
12.04.2016;01 - 02;79;369;206;396;1049
12.04.2016;02 - 03;101;327;170;409;1007
12.04.2016;03 - 04;96;337;155;439;1027
12.04.2016;04 - 05;139;371;151;482;1143
12.04.2016;05 - 06;173;438;161;532;1304
12.04.2016;06 - 07;174;470;163;581;1388
12.04.2016;07 - 08;135;413;135;535;1219
12.04.2016;08 - 09;90;242;74;343;748
12.04.2016;09 - 10;78;185;61;324;648
12.04.2016;10 - 11;94;166;89;417;767
12.04.2016;11 - 12;102;171;125;505;904
12.04.2016;12 - 13;112;176;167;559;1014
12.04.2016;13 - 14;123;188;175;521;1007
12.04.2016;14 - 15;128;236;172;431;968
12.04.2016;15 - 16;157;227;163;371;918
12.04.2016;16 - 17;155;281;143;285;865
12.04.2016;17 - 18;151;252;136;233;772
12.04.2016;18 - 19;141;232;133;174;680
12.04.2016;19 - 20;123;248;150;158;679
12.04.2016;20 - 21;124;233;247;181;784
12.04.2016;21 - 22;136;311;321;218;986
12.04.2016;22 - 23;171;306;349;251;1076
12.04.2016;23 - 00;169;296;370;255;1090
13.04.2016;00 - 01;160;282;384;263;1090
13.04.2016;01 - 02;176;282;334;250;1041
13.04.2016;02 - 03;162;298;284;269;1012
13.04.2016;03 - 04;154;296;216;282;948
13.04.2016;04 - 05;153;326;171;303;953
13.04.2016;05 - 06;165;323;173;333;994
13.04.2016;06 - 07;140;335;189;340;1004
13.04.2016;07 - 08;129;298;189;315;930
13.04.2016;08 - 09;118;213;146;220;697
13.04.2016;09 - 10;99;135;114;161;509
13.04.2016;10 - 11;107;133;126;157;523
13.04.2016;11 - 12;119;165;142;184;609
13.04.2016;12 - 13;116;201;152;186;655
13.04.2016;13 - 14;105;226;171;190;691
13.04.2016;14 - 15;117;262;215;190;785
13.04.2016;15 - 16;114;284;250;202;850
13.04.2016;16 - 17;101;261;272;215;848
13.04.2016;17 - 18;91;250;297;211;848
13.04.2016;18 - 19;65;199;286;219;768
13.04.2016;19 - 20;40;199;291;211;741
13.04.2016;20 - 21;42;220;341;200;803
13.04.2016;21 - 22;39;230;416;215;900
13.04.2016;22 - 23;30;210;435;224;899
13.04.2016;23 - 00;30;202;433;255;920
14.04.2016;00 - 01;33;197;462;332;1025
14.04.2016;01 - 02;32;170;480;363;1044
14.04.2016;02 - 03;17;165;484;347;1012
14.04.2016;03 - 04;15;179;527;370;1091
14.04.2016;04 - 05;25;203;546;409;1183
14.04.2016;05 - 06;28;258;534;441;1260
14.04.2016;06 - 07;39;314;476;425;1253
14.04.2016;07 - 08;50;275;367;376;1068
14.04.2016;08 - 09;59;272;276;345;951
14.04.2016;09 - 10;65;319;171;283;838
14.04.2016;10 - 11;91;370;124;247;832
14.04.2016;11 - 12;107;424;96;206;833
14.04.2016;12 - 13;125;451;81;191;848
14.04.2016;13 - 14;156;538;86;173;952
14.04.2016;14 - 15;179;623;105;138;1046
14.04.2016;15 - 16;209;653;136;112;1110
14.04.2016;16 - 17;212;651;131;78;1072
14.04.2016;17 - 18;218;702;143;53;1116
14.04.2016;18 - 19;213;763;159;49;1184
14.04.2016;19 - 20;238;742;197;43;1220
14.04.2016;20 - 21;275;776;295;56;1401
14.04.2016;21 - 22;331;870;448;75;1724
14.04.2016;22 - 23;307;925;586;138;1956
14.04.2016;23 - 00;294;815;714;223;2047
15.04.2016;00 - 01;313;690;837;293;2133
15.04.2016;01 - 02;334;590;885;339;2148
15.04.2016;02 - 03;331;506;873;364;2074
15.04.2016;03 - 04;318;486;888;342;2034
15.04.2016;04 - 05;285;461;883;351;1981
15.04.2016;05 - 06;267;399;869;356;1892
15.04.2016;06 - 07;265;339;819;394;1817
15.04.2016;07 - 08;189;274;670;404;1536
15.04.2016;08 - 09;119;195;514;393;1221
15.04.2016;09 - 10;97;150;525;446;1218
15.04.2016;10 - 11;92;139;592;556;1379
15.04.2016;11 - 12;96;134;668;611;1508
15.04.2016;12 - 13;106;166;753;657;1682
15.04.2016;13 - 14;112;189;762;638;1702
15.04.2016;14 - 15;92;162;842;589;1684
15.04.2016;15 - 16;86;144;745;486;1460
15.04.2016;16 - 17;97;161;695;456;1409
15.04.2016;17 - 18;89;173;614;402;1277
15.04.2016;18 - 19;73;216;581;351;1221
15.04.2016;19 - 20;75;278;577;357;1288
15.04.2016;20 - 21;84;327;620;364;1396
15.04.2016;21 - 22;88;440;665;349;1541
15.04.2016;22 - 23;76;520;641;341;1578
15.04.2016;23 - 00;69;521;576;294;1461
16.04.2016;00 - 01;86;593;579;248;1506
16.04.2016;01 - 02;86;640;509;160;1395
16.04.2016;02 - 03;83;618;436;146;1283
16.04.2016;03 - 04;103;603;387;141;1233
16.04.2016;04 - 05;108;578;335;135;1156
16.04.2016;05 - 06;100;610;319;152;1181
16.04.2016;06 - 07;90;570;250;115;1025
16.04.2016;07 - 08;82;525;215;129;952
16.04.2016;08 - 09;63;471;172;144;850
16.04.2016;09 - 10;71;430;169;106;776
16.04.2016;10 - 11;86;379;177;114;755
16.04.2016;11 - 12;81;315;155;130;682
16.04.2016;12 - 13;96;279;126;176;677
16.04.2016;13 - 14;130;288;106;209;733
16.04.2016;14 - 15;153;279;104;260;796
16.04.2016;15 - 16;160;274;113;303;850
16.04.2016;16 - 17;161;212;92;349;813
16.04.2016;17 - 18;133;182;109;344;768
16.04.2016;18 - 19;117;173;176;398;864
16.04.2016;19 - 20;90;159;253;316;818
16.04.2016;20 - 21;80;152;406;364;1002
16.04.2016;21 - 22;105;163;526;518;1313
16.04.2016;22 - 23;134;143;533;638;1447
16.04.2016;23 - 00;139;100;499;713;1450
17.04.2016;00 - 01;116;73;541;690;1420
17.04.2016;01 - 02;91;68;551;755;1465
17.04.2016;02 - 03;110;100;527;775;1512
17.04.2016;03 - 04;99;115;468;882;1564
17.04.2016;04 - 05;86;128;454;953;1621
17.04.2016;05 - 06;61;145;519;986;1711
17.04.2016;06 - 07;48;175;544;1020;1787
17.04.2016;07 - 08;32;195;543;1068;1838
17.04.2016;08 - 09;19;167;450;1121;1757
17.04.2016;09 - 10;10;119;415;1192;1736
17.04.2016;10 - 11;2;88;431;1201;1722
17.04.2016;11 - 12;2;79;458;1236;1774
17.04.2016;12 - 13;1;85;452;1257;1794
17.04.2016;13 - 14;1;80;422;1308;1811
17.04.2016;14 - 15;0;61;436;1305;1802
17.04.2016;15 - 16;0;47;492;1291;1830
17.04.2016;16 - 17;0;43;467;1223;1733
17.04.2016;17 - 18;0;39;461;1188;1688
17.04.2016;18 - 19;0;32;460;1124;1615
17.04.2016;19 - 20;1;37;463;1004;1505
17.04.2016;20 - 21;2;46;483;984;1515
17.04.2016;21 - 22;3;47;579;1068;1696
17.04.2016;22 - 23;5;40;590;1084;1719
17.04.2016;23 - 00;6;42;576;1098;1723
18.04.2016;00 - 01;5;47;667;1067;1786
18.04.2016;01 - 02;7;43;823;999;1872
18.04.2016;02 - 03;14;37;978;958;1987
18.04.2016;03 - 04;25;56;1051;904;2037
18.04.2016;04 - 05;16;79;1121;899;2115
18.04.2016;05 - 06;10;96;1162;884;2152
18.04.2016;06 - 07;21;123;1154;854;2152
18.04.2016;07 - 08;26;130;1198;827;2181
18.04.2016;08 - 09;22;110;1233;904;2269
18.04.2016;09 - 10;16;80;1212;934;2242
18.04.2016;10 - 11;17;102;1274;930;2323
18.04.2016;11 - 12;15;107;1352;1019;2493
18.04.2016;12 - 13;13;144;1410;1088;2655
18.04.2016;13 - 14;11;164;1384;1123;2681
18.04.2016;14 - 15;12;182;1421;1212;2826
18.04.2016;15 - 16;12;228;1443;1233;2916
18.04.2016;16 - 17;11;253;1552;1230;3046
18.04.2016;17 - 18;12;270;1528;1235;3044
18.04.2016;18 - 19;17;303;1603;1261;3184
18.04.2016;19 - 20;20;295;1568;1272;3156
18.04.2016;20 - 21;27;315;1578;1252;3172
18.04.2016;21 - 22;34;285;1639;1230;3188
18.04.2016;22 - 23;34;256;1599;1230;3119
18.04.2016;23 - 00;38;227;1587;1149;3001
19.04.2016;00 - 01;50;191;1542;1111;2893
19.04.2016;01 - 02;62;164;1570;1138;2933
19.04.2016;02 - 03;86;169;1500;1217;2973
19.04.2016;03 - 04;133;209;1392;1271;3005
19.04.2016;04 - 05;197;247;1260;1293;2997
19.04.2016;05 - 06;227;307;1160;1283;2978
19.04.2016;06 - 07;235;384;1086;1329;3034
19.04.2016;07 - 08;225;358;979;1355;2917
19.04.2016;08 - 09;237;311;987;1351;2885
19.04.2016;09 - 10;260;340;1056;1343;2999
19.04.2016;10 - 11;292;415;1034;1324;3066
19.04.2016;11 - 12;319;542;1078;1314;3253
19.04.2016;12 - 13;352;644;1072;1294;3362
19.04.2016;13 - 14;364;796;1108;1239;3508
19.04.2016;14 - 15;385;965;1069;1240;3660
19.04.2016;15 - 16;407;1041;1053;1239;3741
19.04.2016;16 - 17;422;1211;968;1230;3831
19.04.2016;17 - 18;424;1230;841;1176;3672
19.04.2016;18 - 19;433;1329;767;1103;3632
19.04.2016;19 - 20;427;1368;684;934;3413
19.04.2016;20 - 21;421;1438;685;818;3362
19.04.2016;21 - 22;435;1509;796;654;3394
19.04.2016;22 - 23;431;1581;908;626;3545
19.04.2016;23 - 00;416;1603;1080;646;3745
20.04.2016;00 - 01;407;1594;1153;690;3844
20.04.2016;01 - 02;402;1585;1207;731;3925
20.04.2016;02 - 03;416;1572;1211;747;3945
20.04.2016;03 - 04;432;1590;1179;731;3933
20.04.2016;04 - 05;413;1617;1193;714;3937
20.04.2016;05 - 06;399;1563;1174;661;3796
20.04.2016;06 - 07;387;1512;1093;597;3589
20.04.2016;07 - 08;359;1379;902;476;3115
20.04.2016;08 - 09;346;1260;774;368;2748
20.04.2016;09 - 10;323;1142;726;305;2497
20.04.2016;10 - 11;303;1047;720;312;2382
20.04.2016;11 - 12;258;946;721;412;2337
20.04.2016;12 - 13;234;897;706;561;2397
20.04.2016;13 - 14;210;829;708;651;2398
20.04.2016;14 - 15;187;716;716;682;2301
20.04.2016;15 - 16;152;669;681;636;2138
20.04.2016;16 - 17;122;633;625;556;1936
20.04.2016;17 - 18;92;568;530;488;1679
20.04.2016;18 - 19;60;456;431;444;1391
20.04.2016;19 - 20;38;365;304;336;1043
20.04.2016;20 - 21;41;290;294;271;895
20.04.2016;21 - 22;46;257;335;230;868
20.04.2016;22 - 23;35;310;318;217;881
20.04.2016;23 - 00;32;343;336;266;977
21.04.2016;00 - 01;30;296;323;335;985
21.04.2016;01 - 02;54;245;367;349;1014
21.04.2016;02 - 03;81;291;401;354;1126
21.04.2016;03 - 04;103;405;424;385;1317
21.04.2016;04 - 05;104;554;438;390;1486
21.04.2016;05 - 06;73;625;527;409;1635
21.04.2016;06 - 07;61;611;579;433;1685
21.04.2016;07 - 08;44;561;495;385;1485
21.04.2016;08 - 09;32;378;397;469;1275
21.04.2016;09 - 10;31;278;419;640;1369
21.04.2016;10 - 11;38;299;507;739;1583
21.04.2016;11 - 12;43;295;645;827;1810
21.04.2016;12 - 13;44;276;780;920;2020
21.04.2016;13 - 14;34;331;861;991;2217
21.04.2016;14 - 15;29;290;1003;1051;2374
21.04.2016;15 - 16;27;297;1059;1096;2479
21.04.2016;16 - 17;27;404;1043;1127;2601
21.04.2016;17 - 18;17;260;1008;1137;2421
21.04.2016;18 - 19;10;249;1009;1174;2442
21.04.2016;19 - 20;21;230;820;1157;2228
21.04.2016;20 - 21;33;272;774;1124;2203
21.04.2016;21 - 22;34;365;706;1147;2252
21.04.2016;22 - 23;37;399;762;1173;2371
21.04.2016;23 - 00;36;525;887;1105;2552
22.04.2016;00 - 01;29;542;986;1062;2619
22.04.2016;01 - 02;17;549;998;1034;2598
22.04.2016;02 - 03;9;649;1099;1032;2788
22.04.2016;03 - 04;5;695;1136;978;2814
22.04.2016;04 - 05;7;747;1202;922;2878
22.04.2016;05 - 06;17;747;1202;837;2803
22.04.2016;06 - 07;18;695;1170;789;2672
22.04.2016;07 - 08;18;589;1068;705;2381
22.04.2016;08 - 09;14;532;1027;600;2173
22.04.2016;09 - 10;13;525;937;455;1930
22.04.2016;10 - 11;11;505;815;407;1736
22.04.2016;11 - 12;8;516;755;395;1674
22.04.2016;12 - 13;10;487;765;465;1727
22.04.2016;13 - 14;11;481;829;522;1844
22.04.2016;14 - 15;18;475;931;559;1983
22.04.2016;15 - 16;17;452;947;597;2012
22.04.2016;16 - 17;24;482;871;563;1941
22.04.2016;17 - 18;25;486;808;492;1810
22.04.2016;18 - 19;23;510;689;362;1585
22.04.2016;19 - 20;16;539;616;222;1393
22.04.2016;20 - 21;14;531;487;160;1192
22.04.2016;21 - 22;23;518;404;164;1109
22.04.2016;22 - 23;39;515;457;165;1177
22.04.2016;23 - 00;40;540;522;172;1275
23.04.2016;00 - 01;46;540;606;161;1353
23.04.2016;01 - 02;53;521;575;116;1265
23.04.2016;02 - 03;50;473;545;89;1156
23.04.2016;03 - 04;62;453;506;101;1122
23.04.2016;04 - 05;70;424;475;113;1082
23.04.2016;05 - 06;83;398;444;103;1028
23.04.2016;06 - 07;75;320;375;107;877
23.04.2016;07 - 08;44;236;224;73;577
23.04.2016;08 - 09;29;175;116;27;348
23.04.2016;09 - 10;42;120;87;21;269
23.04.2016;10 - 11;54;89;99;41;284
23.04.2016;11 - 12;55;91;110;103;358
23.04.2016;12 - 13;67;95;120;181;462
23.04.2016;13 - 14;62;98;131;222;514
23.04.2016;14 - 15;51;98;135;208;492
23.04.2016;15 - 16;51;101;151;200;503
23.04.2016;16 - 17;44;105;142;216;507
23.04.2016;17 - 18;34;129;140;189;493
23.04.2016;18 - 19;36;110;157;169;471
23.04.2016;19 - 20;34;115;127;165;441
23.04.2016;20 - 21;46;156;108;135;446
23.04.2016;21 - 22;59;163;108;136;466
23.04.2016;22 - 23;63;148;98;175;484
23.04.2016;23 - 00;47;95;94;224;461
24.04.2016;00 - 01;40;82;115;186;423
24.04.2016;01 - 02;37;98;161;134;430
24.04.2016;02 - 03;21;129;217;133;500
24.04.2016;03 - 04;17;131;265;118;531
24.04.2016;04 - 05;13;109;273;143;539
24.04.2016;05 - 06;11;99;285;162;557
24.04.2016;06 - 07;8;92;286;143;530
24.04.2016;07 - 08;5;64;211;123;403
24.04.2016;08 - 09;2;35;193;94;325
24.04.2016;09 - 10;5;20;181;91;298
24.04.2016;10 - 11;4;17;181;97;298
24.04.2016;11 - 12;8;24;185;103;320
24.04.2016;12 - 13;13;33;228;171;444
24.04.2016;13 - 14;19;54;229;177;479
24.04.2016;14 - 15;19;50;220;177;466
24.04.2016;15 - 16;24;66;211;168;469
24.04.2016;16 - 17;31;68;178;159;437
24.04.2016;17 - 18;34;80;152;114;380
24.04.2016;18 - 19;33;84;126;63;305
24.04.2016;19 - 20;32;93;99;51;275
24.04.2016;20 - 21;62;135;109;27;332
24.04.2016;21 - 22;79;165;112;14;371
24.04.2016;22 - 23;84;224;117;19;444
24.04.2016;23 - 00;88;293;165;22;567
25.04.2016;00 - 01;82;326;177;27;612
25.04.2016;01 - 02;78;350;197;19;645
25.04.2016;02 - 03;104;386;226;20;738
25.04.2016;03 - 04;116;429;234;24;802
25.04.2016;04 - 05;131;525;249;38;943
25.04.2016;05 - 06;156;644;248;31;1080
25.04.2016;06 - 07;156;723;245;31;1155
25.04.2016;07 - 08;157;769;186;20;1131
25.04.2016;08 - 09;175;791;159;16;1141
25.04.2016;09 - 10;232;853;141;15;1241
25.04.2016;10 - 11;271;958;154;31;1414
25.04.2016;11 - 12;319;1105;167;58;1648
25.04.2016;12 - 13;339;1139;188;136;1803
25.04.2016;13 - 14;343;1271;195;168;1977
25.04.2016;14 - 15;348;1312;228;249;2137
25.04.2016;15 - 16;326;1331;201;240;2098
25.04.2016;16 - 17;355;1280;203;313;2151
25.04.2016;17 - 18;365;1187;195;379;2126
25.04.2016;18 - 19;358;1068;210;350;1986
25.04.2016;19 - 20;346;912;193;394;1845
25.04.2016;20 - 21;304;786;205;471;1766
25.04.2016;21 - 22;268;663;231;447;1608
25.04.2016;22 - 23;223;576;234;490;1524
25.04.2016;23 - 00;192;513;264;477;1445
26.04.2016;00 - 01;195;435;293;502;1424
26.04.2016;01 - 02;180;373;343;489;1386
26.04.2016;02 - 03;164;318;369;497;1349
26.04.2016;03 - 04;166;262;370;562;1360
26.04.2016;04 - 05;164;213;350;673;1401
26.04.2016;05 - 06;170;193;355;725;1444
26.04.2016;06 - 07;171;157;384;770;1483
26.04.2016;07 - 08;156;133;400;808;1497
26.04.2016;08 - 09;161;132;432;882;1607
26.04.2016;09 - 10;137;118;475;945;1675
26.04.2016;10 - 11;117;133;526;1029;1805
26.04.2016;11 - 12;85;109;534;1089;1817
26.04.2016;12 - 13;53;80;569;1102;1804
26.04.2016;13 - 14;40;65;599;1037;1741
26.04.2016;14 - 15;25;49;632;976;1682
26.04.2016;15 - 16;17;55;658;898;1628
26.04.2016;16 - 17;15;61;680;849;1606
26.04.2016;17 - 18;27;72;696;814;1609
26.04.2016;18 - 19;64;71;682;754;1571
26.04.2016;19 - 20;116;103;625;721;1566
26.04.2016;20 - 21;165;182;511;754;1612
26.04.2016;21 - 22;196;274;550;824;1844
26.04.2016;22 - 23;246;398;607;861;2111
26.04.2016;23 - 00;304;519;631;871;2324
27.04.2016;00 - 01;316;654;588;911;2468
27.04.2016;01 - 02;302;807;563;1045;2718
27.04.2016;02 - 03;263;936;620;1103;2922
27.04.2016;03 - 04;212;990;691;1069;2961
27.04.2016;04 - 05;169;1034;784;1058;3046
27.04.2016;05 - 06;170;1041;707;1068;2986
27.04.2016;06 - 07;201;1043;597;898;2739
27.04.2016;07 - 08;234;937;446;766;2383
27.04.2016;08 - 09;278;688;334;569;1869
27.04.2016;09 - 10;315;563;312;494;1684
27.04.2016;10 - 11;331;474;330;426;1562
27.04.2016;11 - 12;326;345;329;399;1399
27.04.2016;12 - 13;305;223;290;404;1223
27.04.2016;13 - 14;291;153;272;462;1177
27.04.2016;14 - 15;275;190;243;548;1256
27.04.2016;15 - 16;269;260;222;538;1288
27.04.2016;16 - 17;249;373;228;450;1300
27.04.2016;17 - 18;331;491;263;382;1467
27.04.2016;18 - 19;361;718;251;363;1694
27.04.2016;19 - 20;366;963;264;340;1933
27.04.2016;20 - 21;338;1101;301;337;2078
27.04.2016;21 - 22;313;1062;379;343;2096
27.04.2016;22 - 23;298;1027;442;327;2094
27.04.2016;23 - 00;244;898;511;306;1958
28.04.2016;00 - 01;194;664;522;294;1674
28.04.2016;01 - 02;156;541;463;309;1469
28.04.2016;02 - 03;119;451;454;302;1326
28.04.2016;03 - 04;87;359;464;330;1240
28.04.2016;04 - 05;57;273;441;348;1119
28.04.2016;05 - 06;60;257;425;331;1072
28.04.2016;06 - 07;56;244;381;319;1000
28.04.2016;07 - 08;38;283;376;272;970
28.04.2016;08 - 09;29;298;370;212;910
28.04.2016;09 - 10;26;312;352;177;868
28.04.2016;10 - 11;27;345;382;181;935
28.04.2016;11 - 12;46;410;440;184;1081
28.04.2016;12 - 13;60;588;539;221;1408
28.04.2016;13 - 14;49;709;571;198;1526
28.04.2016;14 - 15;67;749;571;165;1552
28.04.2016;15 - 16;89;868;575;155;1687
28.04.2016;16 - 17;139;1008;480;168;1795
28.04.2016;17 - 18;174;1194;476;146;1990
28.04.2016;18 - 19;191;1446;421;157;2215
28.04.2016;19 - 20;209;1481;397;165;2252
28.04.2016;20 - 21;233;1440;373;146;2192
28.04.2016;21 - 22;256;1383;443;215;2297
28.04.2016;22 - 23;262;1334;564;247;2408
28.04.2016;23 - 00;281;1392;665;296;2634
29.04.2016;00 - 01;289;1386;796;360;2832
29.04.2016;01 - 02;302;1435;901;441;3079
29.04.2016;02 - 03;319;1463;913;474;3169
29.04.2016;03 - 04;323;1462;1065;461;3311
29.04.2016;04 - 05;326;1479;1041;456;3302
29.04.2016;05 - 06;300;1599;1026;446;3371
29.04.2016;06 - 07;303;1573;1042;403;3322
29.04.2016;07 - 08;276;1438;1012;380;3106
29.04.2016;08 - 09;184;1334;1048;425;2991
29.04.2016;09 - 10;148;1281;1114;506;3049
29.04.2016;10 - 11;143;1259;1085;666;3152
29.04.2016;11 - 12;134;1228;1030;812;3204
29.04.2016;12 - 13;153;1281;995;936;3364
29.04.2016;13 - 14;146;1334;957;1025;3463
29.04.2016;14 - 15;125;1259;950;1054;3389
29.04.2016;15 - 16;126;1202;985;1076;3389
29.04.2016;16 - 17;118;1214;1020;1056;3408
29.04.2016;17 - 18;110;1162;910;994;3176
29.04.2016;18 - 19;85;1028;863;901;2877
29.04.2016;19 - 20;96;925;831;869;2721
29.04.2016;20 - 21;75;756;926;879;2636
29.04.2016;21 - 22;87;789;1093;877;2846
29.04.2016;22 - 23;100;739;1184;848;2872
29.04.2016;23 - 00;102;666;1173;800;2742
30.04.2016;00 - 01;107;692;1090;793;2682
30.04.2016;01 - 02;93;626;999;834;2551
30.04.2016;02 - 03;83;539;954;843;2419
30.04.2016;03 - 04;77;533;926;829;2365
30.04.2016;04 - 05;85;558;899;809;2351
30.04.2016;05 - 06;67;566;906;752;2290
30.04.2016;06 - 07;55;537;888;704;2185
30.04.2016;07 - 08;48;522;856;639;2065
30.04.2016;08 - 09;41;435;784;579;1839
30.04.2016;09 - 10;45;389;811;551;1796
30.04.2016;10 - 11;39;381;899;560;1880
30.04.2016;11 - 12;37;418;981;580;2016
30.04.2016;12 - 13;30;444;986;654;2114
30.04.2016;13 - 14;24;443;964;647;2078
30.04.2016;14 - 15;23;444;956;596;2019
30.04.2016;15 - 16;20;476;938;535;1969
30.04.2016;16 - 17;20;485;868;436;1808
30.04.2016;17 - 18;18;491;727;343;1580
30.04.2016;18 - 19;21;510;592;291;1415
30.04.2016;19 - 20;18;500;557;214;1289
30.04.2016;20 - 21;22;513;530;169;1234
30.04.2016;21 - 22;43;576;531;187;1336
30.04.2016;22 - 23;59;624;491;180;1354
30.04.2016;23 - 00;55;605;444;150;1254
01.05.2016;00 - 01;48;542;397;147;1133
01.05.2016;01 - 02;48;567;358;142;1116
01.05.2016;02 - 03;69;550;322;116;1058
01.05.2016;03 - 04;99;475;286;81;942
01.05.2016;04 - 05;118;391;239;65;814
01.05.2016;05 - 06;123;337;199;51;710
01.05.2016;06 - 07;107;303;154;60;624
01.05.2016;07 - 08;51;248;115;37;452
01.05.2016;08 - 09;22;148;77;20;266
01.05.2016;09 - 10;11;115;75;21;222
01.05.2016;10 - 11;14;172;88;38;312
01.05.2016;11 - 12;8;248;101;49;405
01.05.2016;12 - 13;8;298;130;65;501
01.05.2016;13 - 14;8;331;153;96;587
01.05.2016;14 - 15;14;344;207;118;682
01.05.2016;15 - 16;26;332;229;129;717
01.05.2016;16 - 17;36;312;273;134;755
01.05.2016;17 - 18;31;301;289;135;756
01.05.2016;18 - 19;28;312;252;116;709
01.05.2016;19 - 20;51;252;206;101;610
01.05.2016;20 - 21;81;292;211;112;696
01.05.2016;21 - 22;108;344;268;130;850
01.05.2016;22 - 23;144;384;327;135;989
01.05.2016;23 - 00;163;411;327;146;1047
02.05.2016;00 - 01;150;457;335;152;1094
02.05.2016;01 - 02;141;401;345;131;1018
02.05.2016;02 - 03;107;355;315;116;893
02.05.2016;03 - 04;100;323;295;88;806
02.05.2016;04 - 05;94;348;269;105;816
02.05.2016;05 - 06;93;330;284;97;804
02.05.2016;06 - 07;98;253;301;71;723
02.05.2016;07 - 08;69;162;280;39;550
02.05.2016;08 - 09;55;136;235;8;434
02.05.2016;09 - 10;55;221;287;2;565
02.05.2016;10 - 11;69;353;385;3;810
02.05.2016;11 - 12;50;397;458;17;922
02.05.2016;12 - 13;58;432;525;58;1073
02.05.2016;13 - 14;66;457;527;112;1162
02.05.2016;14 - 15;65;525;538;150;1278
02.05.2016;15 - 16;65;642;535;177;1419
02.05.2016;16 - 17;59;667;513;228;1468
02.05.2016;17 - 18;68;712;463;259;1501
02.05.2016;18 - 19;69;688;387;269;1413
02.05.2016;19 - 20;73;642;294;273;1283
02.05.2016;20 - 21;97;595;320;336;1348
02.05.2016;21 - 22;158;724;454;400;1737
02.05.2016;22 - 23;188;816;535;444;1982
02.05.2016;23 - 00;170;866;625;461;2122
03.05.2016;00 - 01;107;902;674;444;2127
03.05.2016;01 - 02;65;879;641;469;2054
03.05.2016;02 - 03;54;857;554;494;1959
03.05.2016;03 - 04;60;876;474;534;1943
03.05.2016;04 - 05;69;829;428;561;1887
03.05.2016;05 - 06;64;735;480;528;1806
03.05.2016;06 - 07;66;567;500;507;1640
03.05.2016;07 - 08;35;475;423;414;1346
03.05.2016;08 - 09;15;394;355;283;1047
03.05.2016;09 - 10;20;378;352;288;1038
03.05.2016;10 - 11;35;422;367;310;1134
03.05.2016;11 - 12;36;409;428;332;1205
03.05.2016;12 - 13;34;442;496;346;1318
03.05.2016;13 - 14;30;461;530;323;1344
03.05.2016;14 - 15;25;453;477;266;1221
03.05.2016;15 - 16;22;437;424;227;1110
03.05.2016;16 - 17;14;413;425;263;1115
03.05.2016;17 - 18;16;393;380;309;1098
03.05.2016;18 - 19;27;329;298;267;922
03.05.2016;19 - 20;22;245;266;236;768
03.05.2016;20 - 21;30;323;312;230;897
03.05.2016;21 - 22;28;500;336;232;1096
03.05.2016;22 - 23;39;537;326;232;1135
03.05.2016;23 - 00;55;627;392;253;1326
04.05.2016;00 - 01;52;570;424;332;1378
04.05.2016;01 - 02;64;557;368;409;1398
04.05.2016;02 - 03;74;484;323;433;1313
04.05.2016;03 - 04;77;391;294;447;1208
04.05.2016;04 - 05;73;343;291;465;1172
04.05.2016;05 - 06;51;308;266;425;1051
04.05.2016;06 - 07;42;319;231;322;913
04.05.2016;07 - 08;35;213;107;231;586
04.05.2016;08 - 09;23;174;40;194;430
04.05.2016;09 - 10;28;150;43;198;419
04.05.2016;10 - 11;32;162;74;225;493
04.05.2016;11 - 12;43;162;91;236;532
04.05.2016;12 - 13;52;141;107;244;544
04.05.2016;13 - 14;104;180;141;255;680
04.05.2016;14 - 15;140;186;170;301;797
04.05.2016;15 - 16;111;191;173;331;806
04.05.2016;16 - 17;111;181;186;302;780
04.05.2016;17 - 18;116;149;188;274;726
04.05.2016;18 - 19;121;119;201;255;696
04.05.2016;19 - 20;93;133;212;231;669
04.05.2016;20 - 21;121;158;227;202;708
04.05.2016;21 - 22;150;223;306;211;890
04.05.2016;22 - 23;135;308;432;219;1093
04.05.2016;23 - 00;143;369;506;208;1226
05.05.2016;00 - 01;137;426;527;236;1326
05.05.2016;01 - 02;109;441;518;257;1325
05.05.2016;02 - 03;73;473;454;280;1280
05.05.2016;03 - 04;53;496;416;274;1239
05.05.2016;04 - 05;41;516;394;266;1217
