Consumption SE areas in MWh;;;;;;
Data was last updated 11-01-2018;;;;;;
;Hours;SE1;SE2;SE3;SE4;SE
12.02.2016;04 - 05;1193;2151;10764;2909;17017
12.02.2016;05 - 06;1303;2177;11340;3093;17913
12.02.2016;06 - 07;1297;2386;12778;3561;20022
12.02.2016;07 - 08;1366;2605;13861;3938;21769
12.02.2016;08 - 09;1352;2541;14042;3987;21921
12.02.2016;09 - 10;1410;2529;14058;4000;21996
12.02.2016;10 - 11;1387;2506;14038;3923;21854
12.02.2016;11 - 12;1362;2400;13914;3889;21565
12.02.2016;12 - 13;1393;2393;13723;3836;21345
12.02.2016;13 - 14;1294;2358;13450;3745;20847
12.02.2016;14 - 15;1368;2428;13297;3607;20699
12.02.2016;15 - 16;1444;2487;13210;3583;20724
12.02.2016;16 - 17;1481;2424;13321;3635;20861
12.02.2016;17 - 18;1417;2414;13853;3876;21559
12.02.2016;18 - 19;1417;2462;13771;3922;21572
12.02.2016;19 - 20;1404;2415;13397;3825;21041
12.02.2016;20 - 21;1347;2374;12835;3650;20205
12.02.2016;21 - 22;1361;2276;12238;3493;19368
12.02.2016;22 - 23;1306;2114;11711;3334;18465
12.02.2016;23 - 00;1259;2164;11288;3181;17891
13.02.2016;00 - 01;1230;1989;10922;3053;17194
13.02.2016;01 - 02;1179;2068;10745;2979;16971
13.02.2016;02 - 03;1135;1959;10627;2934;16655
13.02.2016;03 - 04;1146;1977;10580;2947;16649
13.02.2016;04 - 05;1134;2040;10640;2980;16794
13.02.2016;05 - 06;1100;2066;10786;3063;17015
13.02.2016;06 - 07;1191;2202;11148;3153;17693
13.02.2016;07 - 08;1126;2426;11502;3282;18336
13.02.2016;08 - 09;1206;2488;11997;3451;19142
13.02.2016;09 - 10;1216;2384;12433;3596;19629
13.02.2016;10 - 11;1223;2420;12550;3635;19828
13.02.2016;11 - 12;1265;2434;12485;3629;19813
13.02.2016;12 - 13;1178;2459;12294;3565;19497
13.02.2016;13 - 14;1309;2440;12094;3460;19303
13.02.2016;14 - 15;1311;2380;11991;3406;19087
13.02.2016;15 - 16;1282;2406;12118;3377;19183
13.02.2016;16 - 17;1343;2530;12416;3498;19786
13.02.2016;17 - 18;1380;2606;13169;3757;20911
13.02.2016;18 - 19;1294;2514;13227;3790;20825
13.02.2016;19 - 20;1278;2423;12857;3659;20217
13.02.2016;20 - 21;1220;2315;12398;3496;19428
13.02.2016;21 - 22;1148;2321;11982;3347;18799
13.02.2016;22 - 23;1130;2188;11575;3245;18138
13.02.2016;23 - 00;1138;2155;11139;3121;17553
14.02.2016;00 - 01;1199;2122;10694;2949;16964
14.02.2016;01 - 02;1180;2120;10555;2908;16762
14.02.2016;02 - 03;1139;2186;10494;2865;16683
14.02.2016;03 - 04;1141;2134;10521;2861;16657
14.02.2016;04 - 05;1145;2140;10596;2887;16768
14.02.2016;05 - 06;1196;2165;10794;2923;17078
14.02.2016;06 - 07;1122;2138;11094;3003;17356
14.02.2016;07 - 08;1189;2219;11217;3135;17760
14.02.2016;08 - 09;1116;2272;11620;3216;18224
14.02.2016;09 - 10;1292;2405;12060;3374;19131
14.02.2016;10 - 11;1245;2339;12404;3511;19500
14.02.2016;11 - 12;1261;2305;12489;3561;19617
14.02.2016;12 - 13;1215;2309;12472;3541;19146
14.02.2016;13 - 14;1212;2271;12362;3438;19097
14.02.2016;14 - 15;1166;2276;12266;3386;19094
14.02.2016;15 - 16;1247;2346;12229;3352;19175
14.02.2016;16 - 17;1228;2412;12564;3454;19658
14.02.2016;17 - 18;1336;2614;13335;3695;20979
14.02.2016;18 - 19;1319;2550;13479;3779;21127
14.02.2016;19 - 20;1258;2534;13379;3701;20871
14.02.2016;20 - 21;1194;2486;13043;3535;20257
14.02.2016;21 - 22;1156;2436;12665;3392;19648
14.02.2016;22 - 23;1179;2312;12168;3196;18854
14.02.2016;23 - 00;1232;2279;11716;3076;18303
15.02.2016;00 - 01;1165;2210;11348;2958;17681
15.02.2016;01 - 02;1108;2218;11308;2976;17610
15.02.2016;02 - 03;1116;2146;11383;2999;17645
15.02.2016;03 - 04;1150;2143;11471;2985;17749
15.02.2016;04 - 05;1105;2139;11697;3034;17974
15.02.2016;05 - 06;1077;2268;12304;3227;18875
15.02.2016;06 - 07;1218;2421;13798;3771;21208
15.02.2016;07 - 08;1303;2630;14853;4199;22985
15.02.2016;08 - 09;1242;2649;15110;4282;23283
15.02.2016;09 - 10;1247;2524;15074;4287;23132
15.02.2016;10 - 11;1259;2516;15076;4316;23166
15.02.2016;11 - 12;1246;2506;14914;4289;22955
15.02.2016;12 - 13;1265;2485;14676;4179;22605
15.02.2016;13 - 14;1307;2444;14422;4080;22253
15.02.2016;14 - 15;1311;2613;14415;4062;22401
15.02.2016;15 - 16;1319;2582;14413;4031;22345
15.02.2016;16 - 17;1323;2441;14378;3987;22129
15.02.2016;17 - 18;1315;2494;15127;4099;23034
15.02.2016;18 - 19;1296;2458;15140;4173;23066
15.02.2016;19 - 20;1283;2528;14857;4119;22788
15.02.2016;20 - 21;1385;2494;14535;3970;22383
15.02.2016;21 - 22;1306;2346;13939;3822;21413
15.02.2016;22 - 23;1291;2347;14011;3593;21242
15.02.2016;23 - 00;1211;2396;13844;3420;20870
16.02.2016;00 - 01;1238;2136;12243;3268;18884
16.02.2016;01 - 02;1257;2099;12105;3274;18734
16.02.2016;02 - 03;1278;2150;12108;3267;18802
16.02.2016;03 - 04;1330;2157;12245;3280;19011
16.02.2016;04 - 05;1354;2141;12546;3382;19423
16.02.2016;05 - 06;1465;2447;13241;3598;20750
16.02.2016;06 - 07;1429;2687;14721;4088;22925
16.02.2016;07 - 08;1480;2650;15576;4422;24128
16.02.2016;08 - 09;1433;2655;15522;4438;24048
16.02.2016;09 - 10;1376;2686;15098;4320;23479
16.02.2016;10 - 11;1509;2636;14818;4261;23224
16.02.2016;11 - 12;1418;2517;14301;4161;22397
16.02.2016;12 - 13;1395;2511;13864;4041;21811
16.02.2016;13 - 14;1376;2383;13560;3977;21296
16.02.2016;14 - 15;1390;2377;13360;3883;21010
16.02.2016;15 - 16;1274;2199;13283;3811;20566
16.02.2016;16 - 17;1172;2291;13597;3807;20867
16.02.2016;17 - 18;1157;2461;14270;4037;21925
16.02.2016;18 - 19;1367;2273;14371;4128;22138
16.02.2016;19 - 20;1310;2262;14202;4032;21806
16.02.2016;20 - 21;1491;2170;13660;3877;21198
16.02.2016;21 - 22;1343;2103;12950;3648;20044
16.02.2016;22 - 23;1439;1972;12146;3367;18924
16.02.2016;23 - 00;1326;1715;11401;3133;17575
17.02.2016;00 - 01;1179;1683;11190;3092;17144
17.02.2016;01 - 02;1115;1678;10945;3122;16859
17.02.2016;02 - 03;1102;1803;10917;3114;16937
17.02.2016;03 - 04;1161;1963;10969;3111;17204
17.02.2016;04 - 05;1309;2109;11318;3136;17872
17.02.2016;05 - 06;1247;2219;11859;3309;18633
17.02.2016;06 - 07;1398;2376;13198;3788;20760
17.02.2016;07 - 08;1406;2583;14132;4167;22288
17.02.2016;08 - 09;1384;2533;14359;4274;22550
17.02.2016;09 - 10;1370;2530;14316;4258;22476
17.02.2016;10 - 11;1444;2478;14085;4276;22282
17.02.2016;11 - 12;1366;2416;13928;4111;21821
17.02.2016;12 - 13;1479;2343;13717;4028;21566
17.02.2016;13 - 14;1403;2395;13415;3987;21199
17.02.2016;14 - 15;1421;2489;13369;3900;21248
17.02.2016;15 - 16;1493;2549;13493;3805;21418
17.02.2016;16 - 17;1447;2447;13754;3772;21522
17.02.2016;17 - 18;1440;2520;14497;3948;22508
17.02.2016;18 - 19;1424;2516;14477;3983;22501
17.02.2016;19 - 20;1362;2521;14140;3955;22050
17.02.2016;20 - 21;1346;2356;13707;3806;21232
17.02.2016;21 - 22;1255;2307;13153;3714;20532
17.02.2016;22 - 23;1276;2148;12400;3553;19480
17.02.2016;23 - 00;1316;1983;11825;3431;18661
18.02.2016;00 - 01;1188;1882;11579;3238;18096
18.02.2016;01 - 02;1197;1920;11504;3254;17928
18.02.2016;02 - 03;1241;1963;11179;3189;17581
18.02.2016;03 - 04;1212;2079;11210;3189;17704
18.02.2016;04 - 05;1172;2185;11341;3188;18018
18.02.2016;05 - 06;1252;2306;11866;3337;19467
18.02.2016;06 - 07;1354;2263;13291;3761;21368
18.02.2016;07 - 08;1444;2204;14230;4025;22110
18.02.2016;08 - 09;1438;2237;14393;4065;22260
18.02.2016;09 - 10;1471;2315;14386;4056;22919
18.02.2016;10 - 11;1390;2556;14404;4033;23003
18.02.2016;11 - 12;1354;2562;14188;4005;22707
18.02.2016;12 - 13;1333;2595;13902;3885;22356
18.02.2016;13 - 14;1429;2595;13861;3905;22519
18.02.2016;14 - 15;1406;2590;13825;3917;22468
18.02.2016;15 - 16;1428;2465;13827;3895;22259
18.02.2016;16 - 17;1508;2573;13884;3910;22432
18.02.2016;17 - 18;1512;2735;14416;4064;23391
18.02.2016;18 - 19;1418;2653;14235;4060;22854
18.02.2016;19 - 20;1426;2653;13930;3961;22295
18.02.2016;20 - 21;1322;2662;13464;3804;21938
18.02.2016;21 - 22;1310;2482;12834;3621;20778
18.02.2016;22 - 23;1253;2290;12097;3388;19667
18.02.2016;23 - 00;1389;2128;11445;3165;18606
19.02.2016;00 - 01;1123;2087;11028;3071;17963
19.02.2016;01 - 02;1228;2130;10786;3010;17798
19.02.2016;02 - 03;1209;2137;10762;3015;17762
19.02.2016;03 - 04;1214;2103;10778;3073;17737
19.02.2016;04 - 05;1177;2093;10868;3119;17873
19.02.2016;05 - 06;1157;2265;11354;3308;18814
19.02.2016;06 - 07;1331;2619;12702;3751;21135
19.02.2016;07 - 08;1363;2651;13740;4051;22537
19.02.2016;08 - 09;1377;2625;13861;4067;22491
19.02.2016;09 - 10;1412;2668;13832;4027;22464
19.02.2016;10 - 11;1417;2586;13759;3979;21949
19.02.2016;11 - 12;1360;2538;13675;3909;21646
19.02.2016;12 - 13;1389;2638;13485;3773;21535
19.02.2016;13 - 14;1247;2536;13145;3696;21341
19.02.2016;14 - 15;1312;2450;13059;3612;21164
19.02.2016;15 - 16;1331;2455;12996;3584;21096
19.02.2016;16 - 17;1340;2482;13072;3575;21201
19.02.2016;17 - 18;1353;2428;13695;3734;21941
19.02.2016;18 - 19;1401;2354;13610;3760;21764
19.02.2016;19 - 20;1339;2339;13259;3609;21277
19.02.2016;20 - 21;1350;2100;12758;3427;20367
19.02.2016;21 - 22;1259;2052;12255;3239;19536
19.02.2016;22 - 23;1198;2050;11589;3071;18639
19.02.2016;23 - 00;1221;2057;11032;2928;17962
20.02.2016;00 - 01;1128;2045;10640;2821;17359
20.02.2016;01 - 02;1142;1977;10354;2773;16971
20.02.2016;02 - 03;1079;1919;10202;2739;16669
20.02.2016;03 - 04;1065;1892;10261;2705;16654
20.02.2016;04 - 05;1160;1888;10260;2669;16709
20.02.2016;05 - 06;1176;1955;10411;2736;17010
20.02.2016;06 - 07;1230;2055;10736;2844;17597
20.02.2016;07 - 08;1348;2193;10971;3036;18265
20.02.2016;08 - 09;1234;2279;11485;3198;18928
20.02.2016;09 - 10;1305;2369;12231;3346;19984
20.02.2016;10 - 11;1321;2301;13183;3505;21042
20.02.2016;11 - 12;1282;2343;13368;3587;21312
20.02.2016;12 - 13;1366;2152;12436;3628;20314
20.02.2016;13 - 14;1325;2236;12246;3549;20088
20.02.2016;14 - 15;1305;2183;12181;3467;19867
20.02.2016;15 - 16;1303;2138;12151;3383;19706
20.02.2016;16 - 17;1363;2259;12383;3421;20158
20.02.2016;17 - 18;1434;2390;12977;3561;21094
20.02.2016;18 - 19;1421;2339;12972;3625;21089
20.02.2016;19 - 20;1395;2378;12595;3517;20613
20.02.2016;20 - 21;1387;2280;11989;3324;19346
20.02.2016;21 - 22;1322;2259;11492;3120;18914
20.02.2016;22 - 23;1277;2184;11157;2978;18311
20.02.2016;23 - 00;1224;2087;10783;2824;17251
21.02.2016;00 - 01;1230;2211;10336;2825;16950
21.02.2016;01 - 02;1259;1949;10106;2731;16424
21.02.2016;02 - 03;1260;1823;9940;2657;16150
21.02.2016;03 - 04;1181;1828;9971;2700;16152
21.02.2016;04 - 05;1250;1876;9946;2817;16364
21.02.2016;05 - 06;1207;1830;10165;2782;16465
21.02.2016;06 - 07;1186;1918;10286;2864;16739
21.02.2016;07 - 08;1213;1919;10308;2886;16823
21.02.2016;08 - 09;1259;1878;10680;3018;17224
21.02.2016;09 - 10;1313;1902;11071;3046;17893
21.02.2016;10 - 11;1271;2048;11172;3122;18225
21.02.2016;11 - 12;1294;2013;11252;3127;18275
21.02.2016;12 - 13;1248;2094;11051;3125;18076
21.02.2016;13 - 14;1276;1961;11075;3175;17998
21.02.2016;14 - 15;1196;2044;11094;3199;18026
21.02.2016;15 - 16;1264;2081;11162;3238;18319
21.02.2016;16 - 17;1327;2203;11464;3317;18987
21.02.2016;17 - 18;1229;2141;12271;3505;19877
21.02.2016;18 - 19;1270;2136;12623;3481;20242
21.02.2016;19 - 20;1270;2187;12474;3364;20027
21.02.2016;20 - 21;1213;2171;12042;3298;19456
21.02.2016;21 - 22;1178;2213;11590;3242;18954
21.02.2016;22 - 23;1179;2087;11006;3141;18129
21.02.2016;23 - 00;1168;2086;10485;3051;17170
22.02.2016;00 - 01;1123;2002;10131;2938;16516
22.02.2016;01 - 02;1102;1983;9911;2848;16350
22.02.2016;02 - 03;1174;1896;9866;2754;16229
22.02.2016;03 - 04;1186;1938;9904;2804;16437
22.02.2016;04 - 05;1207;1940;10166;2867;16912
22.02.2016;05 - 06;1299;2074;10831;2992;17928
22.02.2016;06 - 07;1380;2232;12136;3399;19879
22.02.2016;07 - 08;1429;2394;13114;3817;21486
22.02.2016;08 - 09;1459;2429;13329;3866;21814
22.02.2016;09 - 10;1442;2403;13324;3742;21644
22.02.2016;10 - 11;1411;2427;13159;3674;21404
22.02.2016;11 - 12;1318;2212;13076;3624;20963
22.02.2016;12 - 13;1382;2331;12833;3562;20839
22.02.2016;13 - 14;1370;2330;12680;3637;20749
22.02.2016;14 - 15;1373;2358;12675;3632;20769
22.02.2016;15 - 16;1388;2361;12885;3660;21027
22.02.2016;16 - 17;1422;2396;13007;3628;21186
22.02.2016;17 - 18;1468;2514;13724;3826;22263
22.02.2016;18 - 19;1399;2488;13731;3841;22190
22.02.2016;19 - 20;1407;2401;13362;3713;21615
22.02.2016;20 - 21;1310;2414;12965;3508;20930
22.02.2016;21 - 22;1343;2398;12397;3380;20250
22.02.2016;22 - 23;1259;2286;11674;3208;19049
22.02.2016;23 - 00;1154;2303;10938;3015;17799
23.02.2016;00 - 01;1156;2108;10490;2837;16766
23.02.2016;01 - 02;1180;2010;10374;2790;16758
23.02.2016;02 - 03;1189;2029;10328;2727;16598
23.02.2016;03 - 04;1163;2012;10331;2756;16459
23.02.2016;04 - 05;1203;2094;10499;2837;16944
23.02.2016;05 - 06;1237;2138;11094;3008;18196
23.02.2016;06 - 07;1338;2501;12473;3434;20478
23.02.2016;07 - 08;1431;2437;13468;3801;21868
23.02.2016;08 - 09;1427;2435;13569;3923;22086
23.02.2016;09 - 10;1390;2396;13433;3895;21845
23.02.2016;10 - 11;1385;2458;13408;3858;21840
23.02.2016;11 - 12;1371;2428;13322;3801;21654
23.02.2016;12 - 13;1361;2424;13032;3759;21308
23.02.2016;13 - 14;1357;2442;12894;3769;21195
23.02.2016;14 - 15;1335;2494;12928;3753;21242
23.02.2016;15 - 16;1306;2434;13047;3745;21263
23.02.2016;16 - 17;1370;2442;12958;3734;21235
23.02.2016;17 - 18;1370;2427;13539;3862;21929
23.02.2016;18 - 19;1281;2344;13822;3872;22049
23.02.2016;19 - 20;1333;2273;13686;3787;21811
23.02.2016;20 - 21;1286;2191;13281;3657;21147
23.02.2016;21 - 22;1293;2157;12701;3470;20352
23.02.2016;22 - 23;1232;2082;11940;3308;19291
23.02.2016;23 - 00;1162;1884;11278;3114;17951
24.02.2016;00 - 01;1062;1897;10967;2972;17478
24.02.2016;01 - 02;1148;1925;10710;2932;17254
24.02.2016;02 - 03;1154;1940;10703;2863;17193
24.02.2016;03 - 04;1231;1896;10776;2847;17313
24.02.2016;04 - 05;1192;1891;10968;2845;17627
24.02.2016;05 - 06;1202;2010;11638;2991;18573
24.02.2016;06 - 07;1325;2198;13110;3388;20752
24.02.2016;07 - 08;1373;2345;14135;3766;22350
24.02.2016;08 - 09;1430;2376;14261;3899;22697
24.02.2016;09 - 10;1328;2517;14118;3910;22604
24.02.2016;10 - 11;1383;2657;13857;3883;22512
24.02.2016;11 - 12;1384;2573;13493;3820;21635
24.02.2016;12 - 13;1458;2357;13227;3745;20788
24.02.2016;13 - 14;1440;2254;12973;3560;20227
24.02.2016;14 - 15;1360;2181;12786;3621;19949
24.02.2016;15 - 16;1390;2256;12717;3613;20082
24.02.2016;16 - 17;1382;2435;12764;3704;21015
24.02.2016;17 - 18;1408;2499;13540;3934;22112
24.02.2016;18 - 19;1405;2459;13637;4055;22288
24.02.2016;19 - 20;1393;2306;13472;3895;21798
24.02.2016;20 - 21;1282;2209;13083;3674;20979
24.02.2016;21 - 22;1287;2200;12581;3447;20246
24.02.2016;22 - 23;1264;2235;12048;3275;19530
24.02.2016;23 - 00;1215;2168;11331;3113;18084
25.02.2016;00 - 01;1179;2167;10869;3045;17616
25.02.2016;01 - 02;1120;2176;10671;3145;17655
25.02.2016;02 - 03;1139;2121;10631;3151;17552
25.02.2016;03 - 04;1141;1992;10716;3165;17350
25.02.2016;04 - 05;1100;2052;11057;3248;18180
25.02.2016;05 - 06;1118;2142;11760;3432;19183
25.02.2016;06 - 07;1203;2338;13130;3771;21171
25.02.2016;07 - 08;1358;2436;13861;4080;22214
25.02.2016;08 - 09;1501;2448;13820;4163;22628
25.02.2016;09 - 10;1460;2533;13786;4159;22669
25.02.2016;10 - 11;1383;2530;13723;4201;22568
25.02.2016;11 - 12;1334;2437;13448;4130;22081
25.02.2016;12 - 13;1341;2356;13110;4001;21541
25.02.2016;13 - 14;1357;2319;12782;4005;21194
25.02.2016;14 - 15;1324;2279;12590;3950;20875
25.02.2016;15 - 16;1336;2295;12493;3917;20772
25.02.2016;16 - 17;1349;2250;12631;3869;20830
25.02.2016;17 - 18;1318;2286;13287;3963;21585
25.02.2016;18 - 19;1356;2364;13512;4010;21972
25.02.2016;19 - 20;1333;2390;13379;3921;21635
25.02.2016;20 - 21;1382;2390;12998;3786;21137
25.02.2016;21 - 22;1320;2413;12398;3615;20213
25.02.2016;22 - 23;1236;2337;11775;3397;18964
25.02.2016;23 - 00;1178;2315;11175;3278;17992
26.02.2016;00 - 01;1118;2200;10788;3010;17359
26.02.2016;01 - 02;1192;2148;10659;3111;17303
26.02.2016;02 - 03;1193;2106;10588;3082;17145
26.02.2016;03 - 04;1219;2168;10649;3159;17393
26.02.2016;04 - 05;1251;2253;10748;3215;17792
26.02.2016;05 - 06;1300;2324;11298;3360;19002
26.02.2016;06 - 07;1296;2584;12633;3688;20932
26.02.2016;07 - 08;1389;2615;13512;3948;22195
26.02.2016;08 - 09;1413;2638;13592;4117;22491
26.02.2016;09 - 10;1356;2753;13399;4096;22335
26.02.2016;10 - 11;1360;2734;13485;4063;22367
26.02.2016;11 - 12;1398;2689;13291;3926;22035
26.02.2016;12 - 13;1415;2571;12898;3808;21424
26.02.2016;13 - 14;1353;2454;12537;3675;20751
26.02.2016;14 - 15;1331;2551;12304;3370;20286
26.02.2016;15 - 16;1348;2512;12180;3297;20047
26.02.2016;16 - 17;1382;2523;12334;3339;20309
26.02.2016;17 - 18;1376;2520;13038;3544;21210
26.02.2016;18 - 19;1371;2433;13170;3638;21340
26.02.2016;19 - 20;1331;2305;12876;3536;20781
26.02.2016;20 - 21;1323;2226;12471;3373;20125
26.02.2016;21 - 22;1422;2236;11982;3222;19592
26.02.2016;22 - 23;1331;2272;11401;3071;18799
26.02.2016;23 - 00;1373;2173;11039;2922;17930
27.02.2016;00 - 01;1198;2176;10818;2870;17261
27.02.2016;01 - 02;1244;2169;10701;2809;16994
27.02.2016;02 - 03;1373;2172;10663;2792;17022
27.02.2016;03 - 04;1326;2028;10658;2796;16828
27.02.2016;04 - 05;1418;1943;10634;2803;16903
27.02.2016;05 - 06;1212;2006;10805;2884;17262
27.02.2016;06 - 07;1359;2203;11171;2998;17959
27.02.2016;07 - 08;1254;2440;11530;3085;18679
27.02.2016;08 - 09;1322;2485;12085;3291;19906
27.02.2016;09 - 10;1410;2465;12325;3428;20359
27.02.2016;10 - 11;1276;2432;12428;3453;20320
27.02.2016;11 - 12;1288;2356;12155;3349;19880
27.02.2016;12 - 13;1351;2316;11719;3290;19408
27.02.2016;13 - 14;1322;2480;11339;3227;19100
27.02.2016;14 - 15;1318;2451;11144;3208;18852
27.02.2016;15 - 16;1362;2419;11147;3226;18885
27.02.2016;16 - 17;1354;2338;11344;3361;19130
27.02.2016;17 - 18;1458;2359;11906;3517;19972
27.02.2016;18 - 19;1468;2464;12309;3595;20569
27.02.2016;19 - 20;1468;2288;12111;3479;20077
27.02.2016;20 - 21;1386;2380;11698;3356;19552
27.02.2016;21 - 22;1380;2362;11209;3246;18929
27.02.2016;22 - 23;1341;2289;10895;3141;18384
27.02.2016;23 - 00;1292;2235;10518;3034;17457
28.02.2016;00 - 01;1341;2157;10316;2943;16988
28.02.2016;01 - 02;1221;2190;10171;2868;16626
28.02.2016;02 - 03;1259;2202;10114;2837;16646
28.02.2016;03 - 04;1296;2171;10183;2831;16731
28.02.2016;04 - 05;1271;2085;10255;2837;16751
28.02.2016;05 - 06;1262;2073;10408;2846;17015
28.02.2016;06 - 07;1259;2081;10685;2938;17398
28.02.2016;07 - 08;1473;2152;10821;2994;17836
28.02.2016;08 - 09;1396;2247;11248;3101;18545
28.02.2016;09 - 10;1405;2437;11622;3246;19440
28.02.2016;10 - 11;1436;2479;11652;3335;19634
28.02.2016;11 - 12;1397;2388;11600;3354;19471
28.02.2016;12 - 13;1336;2235;11479;3307;19089
28.02.2016;13 - 14;1359;2244;11276;3249;18860
28.02.2016;14 - 15;1290;2203;11123;3218;18567
28.02.2016;15 - 16;1334;2239;11147;3202;18654
28.02.2016;16 - 17;1393;2347;11411;3278;19161
28.02.2016;17 - 18;1427;2562;12287;3480;20488
28.02.2016;18 - 19;1407;2425;12891;3614;21069
28.02.2016;19 - 20;1360;2328;12747;3599;20766
28.02.2016;20 - 21;1307;2416;12602;3532;20589
28.02.2016;21 - 22;1253;2352;12067;3374;19778
28.02.2016;22 - 23;1322;2211;11826;3242;19333
28.02.2016;23 - 00;1444;2153;11395;3110;18796
29.02.2016;00 - 01;1236;2088;11032;2999;17536
29.02.2016;01 - 02;1205;2106;10973;2972;17531
29.02.2016;02 - 03;1182;2061;11074;2971;17608
29.02.2016;03 - 04;1190;2157;11268;3011;18035
29.02.2016;04 - 05;1215;2228;11618;3076;18862
29.02.2016;05 - 06;1216;2306;12170;3290;19714
29.02.2016;06 - 07;1483;2608;13464;3813;22100
29.02.2016;07 - 08;1684;2731;14521;4131;23798
29.02.2016;08 - 09;1567;2563;14587;4184;23633
29.02.2016;09 - 10;1529;2517;14410;4134;23322
29.02.2016;10 - 11;1482;2523;14205;4109;23051
29.02.2016;11 - 12;1308;2561;13868;4092;22561
29.02.2016;12 - 13;1297;2351;13531;3955;21866
29.02.2016;13 - 14;1325;2271;13177;3853;21358
29.02.2016;14 - 15;1325;2406;13495;3735;21693
29.02.2016;15 - 16;1245;2342;13845;3694;21857
29.02.2016;16 - 17;1227;2287;13095;3682;21022
29.02.2016;17 - 18;1341;2393;13837;3833;22136
29.02.2016;18 - 19;1330;2117;14045;4027;22252
29.02.2016;19 - 20;1365;2052;13823;3972;21943
29.02.2016;20 - 21;1339;2114;13488;3857;21530
29.02.2016;21 - 22;1297;2365;12884;3712;20990
29.02.2016;22 - 23;1327;2319;12208;3493;20077
29.02.2016;23 - 00;1266;2285;11584;3316;19126
01.03.2016;00 - 01;1189;2176;11324;3126;17814
01.03.2016;01 - 02;1164;2060;11201;3106;17531
01.03.2016;02 - 03;1193;1928;11200;3097;17417
01.03.2016;03 - 04;1268;1979;11293;3087;17626
01.03.2016;04 - 05;1268;1955;11517;3096;17836
01.03.2016;05 - 06;1355;2119;11827;3226;18526
01.03.2016;06 - 07;1484;2247;13208;3552;20490
01.03.2016;07 - 08;1500;2530;14425;3919;22374
01.03.2016;08 - 09;1531;2785;14599;4111;23026
01.03.2016;09 - 10;1492;2770;14413;4059;22734
01.03.2016;10 - 11;1376;2624;14115;4015;22130
01.03.2016;11 - 12;1228;2591;13829;3883;21530
01.03.2016;12 - 13;1369;2586;13555;3763;21273
01.03.2016;13 - 14;1411;2561;13435;3765;21171
01.03.2016;14 - 15;1391;2411;13455;3694;20952
01.03.2016;15 - 16;1377;2423;13449;3713;20962
01.03.2016;16 - 17;1364;2409;13518;3687;20977
01.03.2016;17 - 18;1360;2482;14222;3806;21870
01.03.2016;18 - 19;1358;2409;14328;3939;22034
01.03.2016;19 - 20;1370;2255;14090;3871;21585
01.03.2016;20 - 21;1414;2244;13467;3708;20834
01.03.2016;21 - 22;1342;2198;12765;3480;19785
01.03.2016;22 - 23;1385;2070;11911;3306;18672
01.03.2016;23 - 00;1259;2081;11414;3091;17845
02.03.2016;00 - 01;1225;2054;11267;2917;17462
02.03.2016;01 - 02;1206;1894;11088;2938;17126
02.03.2016;02 - 03;1221;1835;10859;2928;16843
02.03.2016;03 - 04;1210;1878;10847;2949;16885
02.03.2016;04 - 05;1243;1936;10902;2963;17043
02.03.2016;05 - 06;1261;2018;11455;3144;17878
02.03.2016;06 - 07;1294;2318;12668;3633;19913
02.03.2016;07 - 08;1306;2538;13577;3980;21401
02.03.2016;08 - 09;1375;2545;13870;4073;21864
02.03.2016;09 - 10;1311;2560;13961;4098;21930
02.03.2016;10 - 11;1314;2505;14047;4268;22135
02.03.2016;11 - 12;1200;2459;13986;4072;21717
02.03.2016;12 - 13;1252;2408;13923;4003;21586
02.03.2016;13 - 14;1159;2400;13713;3996;21266
02.03.2016;14 - 15;1199;2466;13809;3953;21427
02.03.2016;15 - 16;1348;2492;13922;3932;21693
02.03.2016;16 - 17;1278;2580;13872;3837;21568
02.03.2016;17 - 18;1314;2663;14279;3851;22106
02.03.2016;18 - 19;1196;2563;14246;3828;21833
02.03.2016;19 - 20;1280;2466;13885;3643;21275
02.03.2016;20 - 21;1313;2342;13280;3372;20307
02.03.2016;21 - 22;1253;2398;12761;3139;19552
02.03.2016;22 - 23;1284;2238;11997;2799;18318
02.03.2016;23 - 00;1242;2173;11205;2667;17287
03.03.2016;00 - 01;985;2177;10850;2618;16630
03.03.2016;01 - 02;1216;2114;10644;2674;16648
03.03.2016;02 - 03;1213;2149;10475;2762;16599
03.03.2016;03 - 04;1217;2200;10433;2795;16646
03.03.2016;04 - 05;1188;2192;10483;2881;16745
03.03.2016;05 - 06;1223;2294;10936;3039;17493
03.03.2016;06 - 07;1366;2469;12136;3533;19504
03.03.2016;07 - 08;1346;2634;12966;3877;20823
03.03.2016;08 - 09;1371;2698;13288;3980;21337
03.03.2016;09 - 10;1523;2583;13316;3954;21376
03.03.2016;10 - 11;1431;2525;13414;3971;21342
03.03.2016;11 - 12;1244;2630;13546;3929;21349
03.03.2016;12 - 13;1336;2605;13529;3821;21291
03.03.2016;13 - 14;1213;2584;13295;3770;20863
03.03.2016;14 - 15;1326;2582;13241;3750;20899
03.03.2016;15 - 16;1212;2659;13219;3772;20862
03.03.2016;16 - 17;1317;2626;13136;3716;20795
03.03.2016;17 - 18;1352;2748;13413;3831;21344
03.03.2016;18 - 19;1365;2741;13598;3916;21621
03.03.2016;19 - 20;1294;2702;13393;3860;21249
03.03.2016;20 - 21;1352;2686;12895;3729;20662
