Wind power SE in MWh;;;;;;
Data was last updated 08-02-2017;;;;;;
;Hours;SE1;SE2;SE3;SE4;SE
03.07.2015;06 - 07;161;414;739;282;1596
03.07.2015;07 - 08;110;308;571;170;1159
03.07.2015;08 - 09;78;237;481;151;946
03.07.2015;09 - 10;52;231;425;157;865
03.07.2015;10 - 11;34;245;423;166;868
03.07.2015;11 - 12;31;267;458;200;956
03.07.2015;12 - 13;33;300;455;213;1001
03.07.2015;13 - 14;40;347;473;210;1070
03.07.2015;14 - 15;66;402;526;203;1197
03.07.2015;15 - 16;107;449;569;175;1299
03.07.2015;16 - 17;142;520;550;184;1395
03.07.2015;17 - 18;63;500;504;180;1247
03.07.2015;18 - 19;40;509;465;171;1185
03.07.2015;19 - 20;61;530;412;176;1179
03.07.2015;20 - 21;82;620;414;191;1308
03.07.2015;21 - 22;96;726;482;248;1551
03.07.2015;22 - 23;117;755;559;301;1732
03.07.2015;23 - 00;157;701;549;295;1702
04.07.2015;00 - 01;162;697;502;266;1628
04.07.2015;01 - 02;173;650;420;231;1476
04.07.2015;02 - 03;191;644;387;178;1400
04.07.2015;03 - 04;195;706;387;146;1433
04.07.2015;04 - 05;191;822;407;141;1561
04.07.2015;05 - 06;160;953;367;123;1602
04.07.2015;06 - 07;153;920;266;87;1426
04.07.2015;07 - 08;163;865;142;31;1201
04.07.2015;08 - 09;157;841;75;5;1077
04.07.2015;09 - 10;127;785;48;2;963
04.07.2015;10 - 11;124;691;44;7;866
04.07.2015;11 - 12;129;607;45;22;803
04.07.2015;12 - 13;113;562;40;33;748
04.07.2015;13 - 14;106;555;40;69;769
04.07.2015;14 - 15;137;541;43;104;825
04.07.2015;15 - 16;164;503;68;125;860
04.07.2015;16 - 17;159;476;74;128;838
04.07.2015;17 - 18;165;458;74;119;815
04.07.2015;18 - 19;164;408;59;87;717
04.07.2015;19 - 20;152;382;42;57;633
04.07.2015;20 - 21;137;321;49;53;560
04.07.2015;21 - 22;112;324;70;70;575
04.07.2015;22 - 23;120;371;162;98;750
04.07.2015;23 - 00;119;425;185;114;843
05.07.2015;00 - 01;110;430;164;110;813
05.07.2015;01 - 02;117;453;170;86;826
05.07.2015;02 - 03;114;421;156;76;767
05.07.2015;03 - 04;124;324;148;63;659
05.07.2015;04 - 05;112;248;156;53;569
05.07.2015;05 - 06;87;183;161;62;492
05.07.2015;06 - 07;84;127;124;61;396
05.07.2015;07 - 08;65;103;60;24;251
05.07.2015;08 - 09;43;97;45;5;190
05.07.2015;09 - 10;26;99;38;3;166
05.07.2015;10 - 11;20;96;29;4;149
05.07.2015;11 - 12;16;113;30;5;164
05.07.2015;12 - 13;13;137;34;7;191
05.07.2015;13 - 14;10;133;39;12;193
05.07.2015;14 - 15;11;142;46;20;220
05.07.2015;15 - 16;9;154;58;33;254
05.07.2015;16 - 17;7;203;85;35;330
05.07.2015;17 - 18;6;280;102;40;428
05.07.2015;18 - 19;14;320;126;36;496
05.07.2015;19 - 20;18;322;177;30;548
05.07.2015;20 - 21;32;382;248;50;713
05.07.2015;21 - 22;61;489;365;99;1013
05.07.2015;22 - 23;114;576;451;118;1258
05.07.2015;23 - 00;159;631;488;121;1399
06.07.2015;00 - 01;207;690;479;229;1604
06.07.2015;01 - 02;215;749;400;310;1675
06.07.2015;02 - 03;217;759;412;215;1604
06.07.2015;03 - 04;220;705;564;154;1644
06.07.2015;04 - 05;224;708;626;220;1777
06.07.2015;05 - 06;192;668;655;430;1945
06.07.2015;06 - 07;152;619;650;572;1993
06.07.2015;07 - 08;130;556;717;627;2031
06.07.2015;08 - 09;128;521;782;583;2015
06.07.2015;09 - 10;156;521;876;589;2142
06.07.2015;10 - 11;158;510;951;742;2361
06.07.2015;11 - 12;186;527;1058;932;2703
06.07.2015;12 - 13;202;619;1172;1060;3053
06.07.2015;13 - 14;209;690;1175;1081;3155
06.07.2015;14 - 15;219;685;1312;1079;3295
06.07.2015;15 - 16;241;655;1384;1071;3351
06.07.2015;16 - 17;250;580;1359;1038;3226
06.07.2015;17 - 18;205;557;1402;1066;3230
06.07.2015;18 - 19;202;540;1447;1022;3211
06.07.2015;19 - 20;199;559;1446;1005;3209
06.07.2015;20 - 21;180;452;1481;916;3029
06.07.2015;21 - 22;157;424;1533;822;2936
06.07.2015;22 - 23;157;389;1531;797;2874
06.07.2015;23 - 00;134;367;1583;860;2945
07.07.2015;00 - 01;87;372;1599;903;2962
07.07.2015;01 - 02;61;328;1553;866;2808
07.07.2015;02 - 03;48;286;1503;821;2657
07.07.2015;03 - 04;52;271;1494;766;2583
07.07.2015;04 - 05;74;269;1523;756;2622
07.07.2015;05 - 06;80;284;1511;764;2639
07.07.2015;06 - 07;71;308;1508;793;2679
07.07.2015;07 - 08;66;318;1488;819;2691
07.07.2015;08 - 09;66;309;1482;782;2639
07.07.2015;09 - 10;65;312;1468;758;2604
07.07.2015;10 - 11;53;367;1435;758;2612
07.07.2015;11 - 12;58;429;1457;710;2654
07.07.2015;12 - 13;51;481;1491;678;2702
07.07.2015;13 - 14;46;553;1467;637;2703
07.07.2015;14 - 15;40;569;1444;566;2620
07.07.2015;15 - 16;38;590;1268;485;2381
07.07.2015;16 - 17;37;592;1164;452;2246
07.07.2015;17 - 18;50;600;968;416;2034
07.07.2015;18 - 19;54;605;748;350;1757
07.07.2015;19 - 20;57;539;564;298;1458
07.07.2015;20 - 21;59;513;448;250;1270
07.07.2015;21 - 22;77;485;349;192;1104
07.07.2015;22 - 23;81;507;326;208;1122
07.07.2015;23 - 00;78;526;306;153;1062
08.07.2015;00 - 01;84;507;248;143;982
08.07.2015;01 - 02;78;442;216;122;858
08.07.2015;02 - 03;75;383;197;159;814
08.07.2015;03 - 04;67;360;201;170;798
08.07.2015;04 - 05;60;291;225;199;775
08.07.2015;05 - 06;65;209;260;254;788
08.07.2015;06 - 07;59;125;309;323;816
08.07.2015;07 - 08;60;71;312;474;917
08.07.2015;08 - 09;51;42;363;571;1028
08.07.2015;09 - 10;39;30;410;669;1147
08.07.2015;10 - 11;29;23;458;737;1247
08.07.2015;11 - 12;26;26;528;843;1422
08.07.2015;12 - 13;27;33;676;886;1622
08.07.2015;13 - 14;31;38;726;910;1704
08.07.2015;14 - 15;35;45;716;914;1710
08.07.2015;15 - 16;37;61;685;957;1741
08.07.2015;16 - 17;39;71;681;985;1776
08.07.2015;17 - 18;38;92;677;959;1766
08.07.2015;18 - 19;45;108;677;970;1800
08.07.2015;19 - 20;53;111;597;915;1677
08.07.2015;20 - 21;59;157;512;870;1597
08.07.2015;21 - 22;66;208;431;826;1531
08.07.2015;22 - 23;71;255;451;821;1599
08.07.2015;23 - 00;83;298;463;843;1687
09.07.2015;00 - 01;84;314;460;844;1702
09.07.2015;01 - 02;76;338;513;886;1813
09.07.2015;02 - 03;110;368;581;902;1961
09.07.2015;03 - 04;133;407;642;893;2075
09.07.2015;04 - 05;138;439;677;937;2190
09.07.2015;05 - 06;154;500;640;918;2212
09.07.2015;06 - 07;195;511;577;944;2226
09.07.2015;07 - 08;204;546;555;994;2299
09.07.2015;08 - 09;229;532;586;1004;2351
09.07.2015;09 - 10;249;564;598;996;2407
09.07.2015;10 - 11;263;591;613;940;2407
09.07.2015;11 - 12;289;622;649;896;2457
09.07.2015;12 - 13;271;586;667;928;2453
09.07.2015;13 - 14;247;612;724;971;2555
09.07.2015;14 - 15;225;647;759;988;2619
09.07.2015;15 - 16;174;677;851;916;2617
09.07.2015;16 - 17;177;696;925;884;2683
09.07.2015;17 - 18;194;677;971;890;2732
09.07.2015;18 - 19;163;689;884;921;2657
09.07.2015;19 - 20;160;725;777;951;2613
09.07.2015;20 - 21;197;787;759;989;2733
09.07.2015;21 - 22;237;770;797;966;2770
09.07.2015;22 - 23;260;752;843;1000;2856
09.07.2015;23 - 00;283;744;914;1039;2980
10.07.2015;00 - 01;300;730;977;1088;3096
10.07.2015;01 - 02;299;733;1031;1066;3129
10.07.2015;02 - 03;294;727;975;1020;3016
10.07.2015;03 - 04;289;736;941;987;2953
10.07.2015;04 - 05;277;763;997;898;2935
10.07.2015;05 - 06;237;763;1065;858;2923
10.07.2015;06 - 07;192;751;1095;853;2892
10.07.2015;07 - 08;165;744;1180;847;2936
10.07.2015;08 - 09;144;710;1294;876;3024
10.07.2015;09 - 10;134;729;1268;920;3051
10.07.2015;10 - 11;113;669;1217;1031;3030
10.07.2015;11 - 12;97;622;1157;1114;2990
10.07.2015;12 - 13;83;603;1083;1144;2913
10.07.2015;13 - 14;70;604;1010;1130;2815
10.07.2015;14 - 15;73;629;913;1114;2729
10.07.2015;15 - 16;48;532;844;1090;2514
10.07.2015;16 - 17;47;484;822;1059;2411
10.07.2015;17 - 18;33;468;764;1006;2271
10.07.2015;18 - 19;28;547;742;861;2178
10.07.2015;19 - 20;30;545;644;711;1930
10.07.2015;20 - 21;65;645;625;558;1894
10.07.2015;21 - 22;46;707;606;448;1807
10.07.2015;22 - 23;68;733;623;412;1836
10.07.2015;23 - 00;133;771;585;444;1933
11.07.2015;00 - 01;153;725;604;447;1929
11.07.2015;01 - 02;138;765;610;417;1930
11.07.2015;02 - 03;148;803;625;426;2003
11.07.2015;03 - 04;144;801;577;381;1903
11.07.2015;04 - 05;135;764;573;317;1789
11.07.2015;05 - 06;112;709;533;285;1638
11.07.2015;06 - 07;90;560;439;227;1315
11.07.2015;07 - 08;85;405;274;155;919
11.07.2015;08 - 09;100;301;185;142;728
11.07.2015;09 - 10;95;192;134;116;537
11.07.2015;10 - 11;88;132;139;96;455
11.07.2015;11 - 12;84;91;145;88;409
11.07.2015;12 - 13;89;72;137;92;391
11.07.2015;13 - 14;88;82;123;102;394
11.07.2015;14 - 15;97;77;119;105;399
11.07.2015;15 - 16;97;72;106;110;386
11.07.2015;16 - 17;84;77;101;127;389
11.07.2015;17 - 18;81;88;126;121;416
11.07.2015;18 - 19;77;68;135;113;393
11.07.2015;19 - 20;73;67;124;88;352
11.07.2015;20 - 21;56;77;112;80;325
11.07.2015;21 - 22;42;76;132;95;345
11.07.2015;22 - 23;51;61;165;83;360
11.07.2015;23 - 00;60;59;181;73;373
12.07.2015;00 - 01;75;90;178;73;417
12.07.2015;01 - 02;61;116;174;82;432
12.07.2015;02 - 03;57;89;167;81;394
12.07.2015;03 - 04;55;100;166;63;385
12.07.2015;04 - 05;38;105;167;58;368
12.07.2015;05 - 06;29;116;142;59;346
12.07.2015;06 - 07;25;108;119;43;295
12.07.2015;07 - 08;30;84;104;23;241
12.07.2015;08 - 09;38;77;71;19;204
12.07.2015;09 - 10;49;65;58;16;188
12.07.2015;10 - 11;41;71;68;17;197
12.07.2015;11 - 12;40;82;72;22;217
12.07.2015;12 - 13;31;90;86;25;232
12.07.2015;13 - 14;27;48;100;33;208
12.07.2015;14 - 15;19;45;98;58;221
12.07.2015;15 - 16;21;52;118;46;238
12.07.2015;16 - 17;20;67;109;42;238
12.07.2015;17 - 18;15;42;136;43;235
12.07.2015;18 - 19;17;40;137;40;234
12.07.2015;19 - 20;26;28;109;52;215
12.07.2015;20 - 21;28;23;101;59;210
12.07.2015;21 - 22;24;22;98;56;200
12.07.2015;22 - 23;35;30;94;59;219
12.07.2015;23 - 00;53;34;95;69;250
13.07.2015;00 - 01;35;45;95;94;269
13.07.2015;01 - 02;35;42;98;101;275
13.07.2015;02 - 03;45;32;84;104;265
13.07.2015;03 - 04;67;34;65;88;254
13.07.2015;04 - 05;69;36;63;72;240
13.07.2015;05 - 06;43;37;54;63;197
13.07.2015;06 - 07;19;33;44;49;145
13.07.2015;07 - 08;20;27;29;24;100
13.07.2015;08 - 09;21;18;26;18;83
13.07.2015;09 - 10;24;22;34;20;101
13.07.2015;10 - 11;21;23;40;32;116
13.07.2015;11 - 12;18;27;35;63;143
13.07.2015;12 - 13;14;41;50;119;224
13.07.2015;13 - 14;11;54;64;168;298
13.07.2015;14 - 15;14;55;101;219;389
13.07.2015;15 - 16;16;46;105;208;375
13.07.2015;16 - 17;19;63;99;178;359
13.07.2015;17 - 18;20;95;106;127;348
13.07.2015;18 - 19;18;66;94;94;271
13.07.2015;19 - 20;19;88;93;81;281
13.07.2015;20 - 21;21;72;95;64;253
13.07.2015;21 - 22;30;77;123;61;291
13.07.2015;22 - 23;32;82;152;74;339
13.07.2015;23 - 00;28;105;187;97;418
14.07.2015;00 - 01;25;99;188;127;439
14.07.2015;01 - 02;41;75;193;160;469
14.07.2015;02 - 03;23;77;162;172;434
14.07.2015;03 - 04;25;84;145;166;420
14.07.2015;04 - 05;18;79;127;137;361
14.07.2015;05 - 06;11;63;119;115;308
14.07.2015;06 - 07;11;39;104;98;252
14.07.2015;07 - 08;14;20;79;64;177
14.07.2015;08 - 09;10;9;60;55;134
14.07.2015;09 - 10;7;10;51;69;137
14.07.2015;10 - 11;9;11;46;89;155
14.07.2015;11 - 12;5;14;57;106;181
14.07.2015;12 - 13;4;29;72;118;223
14.07.2015;13 - 14;7;62;79;132;280
14.07.2015;14 - 15;9;73;111;135;328
14.07.2015;15 - 16;12;83;87;151;333
14.07.2015;16 - 17;12;105;85;173;375
14.07.2015;17 - 18;17;82;92;188;379
14.07.2015;18 - 19;34;63;111;187;394
14.07.2015;19 - 20;35;70;109;185;399
14.07.2015;20 - 21;38;85;111;156;391
14.07.2015;21 - 22;72;172;127;165;537
14.07.2015;22 - 23;76;287;127;259;749
14.07.2015;23 - 00;49;395;140;334;919
15.07.2015;00 - 01;45;426;142;344;956
15.07.2015;01 - 02;77;429;145;374;1024
15.07.2015;02 - 03;73;403;154;393;1024
15.07.2015;03 - 04;68;375;178;387;1007
15.07.2015;04 - 05;61;398;183;419;1061
15.07.2015;05 - 06;52;371;180;401;1004
15.07.2015;06 - 07;28;277;120;354;779
15.07.2015;07 - 08;19;197;82;364;663
15.07.2015;08 - 09;15;143;50;402;609
15.07.2015;09 - 10;9;118;28;381;536
15.07.2015;10 - 11;8;106;23;386;523
15.07.2015;11 - 12;13;117;38;348;516
15.07.2015;12 - 13;18;106;64;379;567
15.07.2015;13 - 14;20;94;117;406;636
15.07.2015;14 - 15;14;89;154;437;694
15.07.2015;15 - 16;25;101;215;483;824
15.07.2015;16 - 17;38;131;253;507;929
15.07.2015;17 - 18;14;161;241;465;881
15.07.2015;18 - 19;11;201;274;417;903
15.07.2015;19 - 20;9;232;299;378;918
15.07.2015;20 - 21;4;226;258;359;848
15.07.2015;21 - 22;3;323;257;337;920
15.07.2015;22 - 23;5;387;345;393;1130
15.07.2015;23 - 00;6;442;382;438;1268
16.07.2015;00 - 01;8;420;360;427;1215
16.07.2015;01 - 02;11;423;343;381;1158
16.07.2015;02 - 03;14;397;313;374;1098
16.07.2015;03 - 04;17;382;302;387;1088
16.07.2015;04 - 05;14;341;296;383;1034
16.07.2015;05 - 06;8;304;285;367;965
16.07.2015;06 - 07;5;265;250;291;811
16.07.2015;07 - 08;3;234;202;267;706
16.07.2015;08 - 09;2;180;185;300;668
16.07.2015;09 - 10;2;156;215;288;661
16.07.2015;10 - 11;4;156;259;336;754
16.07.2015;11 - 12;5;154;305;378;842
16.07.2015;12 - 13;13;186;314;449;963
16.07.2015;13 - 14;14;217;344;529;1105
16.07.2015;14 - 15;18;305;416;554;1293
16.07.2015;15 - 16;19;361;457;569;1405
16.07.2015;16 - 17;22;388;521;538;1468
16.07.2015;17 - 18;24;467;521;523;1535
16.07.2015;18 - 19;30;548;535;475;1587
16.07.2015;19 - 20;27;644;539;407;1616
16.07.2015;20 - 21;39;697;525;329;1590
16.07.2015;21 - 22;50;749;590;311;1700
16.07.2015;22 - 23;78;836;662;372;1948
16.07.2015;23 - 00;127;839;705;381;2052
17.07.2015;00 - 01;155;891;731;379;2156
17.07.2015;01 - 02;160;951;808;339;2258
17.07.2015;02 - 03;164;980;839;305;2287
17.07.2015;03 - 04;161;971;844;288;2264
17.07.2015;04 - 05;146;943;827;282;2198
17.07.2015;05 - 06;134;855;837;241;2066
17.07.2015;06 - 07;94;725;797;152;1768
17.07.2015;07 - 08;87;634;673;98;1493
17.07.2015;08 - 09;68;572;561;116;1318
17.07.2015;09 - 10;54;465;426;102;1047
17.07.2015;10 - 11;47;416;308;66;836
17.07.2015;11 - 12;41;360;260;32;692
17.07.2015;12 - 13;39;293;210;19;561
17.07.2015;13 - 14;40;215;130;24;409
17.07.2015;14 - 15;36;177;83;37;332
17.07.2015;15 - 16;34;158;51;88;331
17.07.2015;16 - 17;31;138;41;110;320
17.07.2015;17 - 18;35;115;43;118;311
17.07.2015;18 - 19;40;80;59;132;311
17.07.2015;19 - 20;38;64;77;165;345
17.07.2015;20 - 21;29;68;116;209;422
17.07.2015;21 - 22;33;87;229;263;613
17.07.2015;22 - 23;51;135;429;340;955
17.07.2015;23 - 00;37;174;588;358;1157
18.07.2015;00 - 01;33;205;701;404;1344
18.07.2015;01 - 02;36;260;751;409;1457
18.07.2015;02 - 03;18;356;850;384;1608
18.07.2015;03 - 04;10;419;926;331;1685
18.07.2015;04 - 05;9;477;1032;299;1816
18.07.2015;05 - 06;10;481;1114;266;1872
18.07.2015;06 - 07;14;452;1117;235;1818
18.07.2015;07 - 08;6;388;1087;236;1717
18.07.2015;08 - 09;13;382;1154;226;1776
18.07.2015;09 - 10;35;457;1211;203;1907
18.07.2015;10 - 11;51;550;1210;252;2064
18.07.2015;11 - 12;66;701;1223;248;2238
18.07.2015;12 - 13;109;746;1214;310;2378
18.07.2015;13 - 14;136;841;1241;423;2641
18.07.2015;14 - 15;154;840;1330;547;2871
18.07.2015;15 - 16;159;841;1354;690;3044
18.07.2015;16 - 17;185;810;1369;734;3098
18.07.2015;17 - 18;212;733;1351;799;3095
18.07.2015;18 - 19;207;577;1298;818;2900
18.07.2015;19 - 20;198;476;1346;800;2822
18.07.2015;20 - 21;195;509;1328;696;2727
18.07.2015;21 - 22;181;526;1277;637;2621
18.07.2015;22 - 23;187;446;1286;641;2560
18.07.2015;23 - 00;160;391;1298;685;2533
19.07.2015;00 - 01;111;366;1287;636;2399
19.07.2015;01 - 02;92;314;1265;626;2297
19.07.2015;02 - 03;72;260;1257;599;2189
19.07.2015;03 - 04;53;241;1187;570;2051
19.07.2015;04 - 05;47;222;1166;545;1980
19.07.2015;05 - 06;36;209;1192;514;1951
19.07.2015;06 - 07;33;164;1162;436;1794
19.07.2015;07 - 08;32;166;1200;394;1791
19.07.2015;08 - 09;33;159;1228;417;1836
19.07.2015;09 - 10;42;130;1199;417;1788
19.07.2015;10 - 11;46;121;1102;347;1617
19.07.2015;11 - 12;50;119;986;270;1425
19.07.2015;12 - 13;62;131;877;233;1303
19.07.2015;13 - 14;70;137;754;188;1149
19.07.2015;14 - 15;77;173;605;185;1040
19.07.2015;15 - 16;85;222;523;220;1049
19.07.2015;16 - 17;80;227;456;240;1002
19.07.2015;17 - 18;68;232;398;202;900
19.07.2015;18 - 19;83;221;349;185;839
19.07.2015;19 - 20;98;178;296;141;713
19.07.2015;20 - 21;96;150;253;111;609
19.07.2015;21 - 22;108;161;235;123;628
19.07.2015;22 - 23;131;190;258;147;726
19.07.2015;23 - 00;142;238;248;173;801
20.07.2015;00 - 01;168;321;250;173;912
20.07.2015;01 - 02;176;351;243;113;883
20.07.2015;02 - 03;168;325;257;95;845
20.07.2015;03 - 04;171;304;241;135;851
20.07.2015;04 - 05;157;292;252;137;838
20.07.2015;05 - 06;128;256;260;138;782
20.07.2015;06 - 07;100;201;279;145;725
20.07.2015;07 - 08;74;141;288;158;662
20.07.2015;08 - 09;60;117;302;165;643
20.07.2015;09 - 10;50;139;298;213;700
20.07.2015;10 - 11;58;223;300;271;852
20.07.2015;11 - 12;60;272;285;316;932
20.07.2015;12 - 13;65;353;312;348;1078
20.07.2015;13 - 14;82;374;362;348;1166
20.07.2015;14 - 15;97;329;421;355;1202
20.07.2015;15 - 16;87;316;460;343;1207
20.07.2015;16 - 17;94;319;444;281;1138
20.07.2015;17 - 18;85;345;452;241;1124
20.07.2015;18 - 19;83;336;398;193;1011
20.07.2015;19 - 20;92;330;381;157;960
20.07.2015;20 - 21;102;315;387;128;933
20.07.2015;21 - 22;102;313;371;134;921
20.07.2015;22 - 23;122;404;389;162;1077
20.07.2015;23 - 00;131;454;386;182;1154
21.07.2015;00 - 01;126;451;324;167;1068
21.07.2015;01 - 02;116;432;281;139;968
21.07.2015;02 - 03;97;405;262;105;868
21.07.2015;03 - 04;87;378;214;93;771
21.07.2015;04 - 05;76;350;210;128;765
21.07.2015;05 - 06;61;244;215;205;725
21.07.2015;06 - 07;49;140;227;246;662
21.07.2015;07 - 08;42;69;157;259;527
21.07.2015;08 - 09;36;39;139;304;518
21.07.2015;09 - 10;30;33;174;383;620
21.07.2015;10 - 11;24;29;220;477;750
21.07.2015;11 - 12;20;28;272;561;882
21.07.2015;12 - 13;24;41;391;590;1046
21.07.2015;13 - 14;26;57;438;773;1294
21.07.2015;14 - 15;21;66;475;890;1452
21.07.2015;15 - 16;18;72;426;893;1409
21.07.2015;16 - 17;21;82;464;859;1426
21.07.2015;17 - 18;21;82;516;821;1441
21.07.2015;18 - 19;39;69;593;779;1481
21.07.2015;19 - 20;47;53;629;732;1461
21.07.2015;20 - 21;46;57;663;628;1393
21.07.2015;21 - 22;37;71;626;528;1262
21.07.2015;22 - 23;49;57;670;423;1199
21.07.2015;23 - 00;52;40;720;424;1236
22.07.2015;00 - 01;44;35;746;440;1265
22.07.2015;01 - 02;47;35;728;396;1206
22.07.2015;02 - 03;39;30;719;414;1202
22.07.2015;03 - 04;43;32;709;451;1235
22.07.2015;04 - 05;32;37;638;395;1101
22.07.2015;05 - 06;17;44;619;321;1001
22.07.2015;06 - 07;16;37;600;252;905
22.07.2015;07 - 08;10;30;568;252;859
22.07.2015;08 - 09;7;16;566;289;878
22.07.2015;09 - 10;9;14;581;329;933
22.07.2015;10 - 11;13;11;602;342;968
22.07.2015;11 - 12;15;13;620;367;1016
22.07.2015;12 - 13;18;11;632;364;1025
22.07.2015;13 - 14;12;12;666;336;1026
22.07.2015;14 - 15;7;21;762;348;1138
22.07.2015;15 - 16;10;32;847;360;1249
22.07.2015;16 - 17;19;27;833;374;1253
22.07.2015;17 - 18;13;19;762;329;1123
22.07.2015;18 - 19;11;24;702;258;994
22.07.2015;19 - 20;16;22;626;194;857
22.07.2015;20 - 21;19;21;474;153;668
22.07.2015;21 - 22;17;44;437;157;656
22.07.2015;22 - 23;19;66;459;178;722
22.07.2015;23 - 00;15;87;467;188;756
23.07.2015;00 - 01;14;88;404;207;712
23.07.2015;01 - 02;17;91;338;299;744
23.07.2015;02 - 03;16;87;338;325;766
23.07.2015;03 - 04;20;96;359;411;886
23.07.2015;04 - 05;19;105;328;436;887
23.07.2015;05 - 06;16;98;301;436;850
23.07.2015;06 - 07;11;103;383;404;902
23.07.2015;07 - 08;12;77;332;415;835
23.07.2015;08 - 09;21;74;384;491;970
23.07.2015;09 - 10;18;78;448;579;1123
23.07.2015;10 - 11;17;70;584;669;1341
23.07.2015;11 - 12;15;61;709;784;1569
23.07.2015;12 - 13;11;72;796;855;1734
23.07.2015;13 - 14;10;66;900;854;1831
23.07.2015;14 - 15;9;79;1019;788;1894
23.07.2015;15 - 16;9;79;1072;758;1918
23.07.2015;16 - 17;9;102;1109;742;1962
23.07.2015;17 - 18;6;122;1139;773;2040
23.07.2015;18 - 19;5;149;1140;716;2010
23.07.2015;19 - 20;7;180;1076;618;1882
23.07.2015;20 - 21;9;197;1042;542;1789
23.07.2015;21 - 22;12;203;1017;465;1697
23.07.2015;22 - 23;22;219;1033;443;1716
23.07.2015;23 - 00;38;227;1056;439;1759
24.07.2015;00 - 01;54;235;1060;430;1779
24.07.2015;01 - 02;75;250;986;427;1738
24.07.2015;02 - 03;71;274;944;437;1726
24.07.2015;03 - 04;73;284;936;440;1732
24.07.2015;04 - 05;86;286;925;433;1731
24.07.2015;05 - 06;85;266;859;373;1583
24.07.2015;06 - 07;64;217;742;264;1286
24.07.2015;07 - 08;44;163;649;166;1023
24.07.2015;08 - 09;48;115;693;179;1034
24.07.2015;09 - 10;54;111;716;205;1086
24.07.2015;10 - 11;42;137;709;231;1119
24.07.2015;11 - 12;29;179;753;227;1188
24.07.2015;12 - 13;22;198;784;240;1245
24.07.2015;13 - 14;21;224;750;216;1211
24.07.2015;14 - 15;14;199;688;195;1097
24.07.2015;15 - 16;10;226;701;199;1135
24.07.2015;16 - 17;11;205;664;163;1044
24.07.2015;17 - 18;21;192;638;134;985
24.07.2015;18 - 19;54;148;609;100;911
24.07.2015;19 - 20;55;141;559;66;822
24.07.2015;20 - 21;39;167;451;68;725
24.07.2015;21 - 22;49;160;513;73;795
24.07.2015;22 - 23;36;256;487;90;869
24.07.2015;23 - 00;28;251;473;99;850
25.07.2015;00 - 01;20;247;441;101;809
25.07.2015;01 - 02;21;236;377;101;735
25.07.2015;02 - 03;17;248;311;149;725
25.07.2015;03 - 04;20;232;258;203;713
25.07.2015;04 - 05;22;227;190;268;706
25.07.2015;05 - 06;19;219;161;356;755
25.07.2015;06 - 07;8;191;135;478;812
25.07.2015;07 - 08;7;123;120;589;839
25.07.2015;08 - 09;9;108;120;691;928
25.07.2015;09 - 10;15;107;159;809;1090
25.07.2015;10 - 11;29;103;238;818;1189
25.07.2015;11 - 12;31;115;317;838;1301
25.07.2015;12 - 13;49;118;473;913;1553
25.07.2015;13 - 14;37;114;621;806;1578
25.07.2015;14 - 15;35;94;819;688;1636
25.07.2015;15 - 16;24;91;901;540;1556
25.07.2015;16 - 17;15;71;948;406;1441
25.07.2015;17 - 18;19;81;1010;280;1391
25.07.2015;18 - 19;15;98;1064;171;1348
25.07.2015;19 - 20;16;115;1036;162;1328
25.07.2015;20 - 21;8;136;996;174;1314
25.07.2015;21 - 22;6;147;902;225;1281
25.07.2015;22 - 23;10;142;813;311;1276
25.07.2015;23 - 00;11;167;804;299;1281
26.07.2015;00 - 01;12;187;797;342;1338
26.07.2015;01 - 02;8;225;772;355;1360
26.07.2015;02 - 03;14;276;770;376;1436
26.07.2015;03 - 04;13;327;755;426;1521
26.07.2015;04 - 05;16;364;748;480;1608
26.07.2015;05 - 06;20;389;690;532;1631
26.07.2015;06 - 07;32;429;668;638;1767
26.07.2015;07 - 08;35;429;636;833;1933
26.07.2015;08 - 09;40;483;571;942;2036
26.07.2015;09 - 10;50;614;540;994;2197
26.07.2015;10 - 11;72;790;535;1046;2443
26.07.2015;11 - 12;114;845;552;1143;2655
26.07.2015;12 - 13;159;831;651;1189;2831
26.07.2015;13 - 14;194;887;826;1214;3122
26.07.2015;14 - 15;205;906;992;1215;3317
26.07.2015;15 - 16;218;872;1010;1183;3284
26.07.2015;16 - 17;228;790;990;1177;3185
26.07.2015;17 - 18;245;698;968;1145;3056
26.07.2015;18 - 19;291;617;915;1091;2914
26.07.2015;19 - 20;328;616;844;1041;2829
26.07.2015;20 - 21;359;574;790;908;2631
26.07.2015;21 - 22;381;470;821;793;2465
26.07.2015;22 - 23;382;365;865;742;2354
26.07.2015;23 - 00;365;373;871;693;2302
27.07.2015;00 - 01;333;372;894;595;2194
27.07.2015;01 - 02;244;340;917;515;2016
27.07.2015;02 - 03;227;276;954;415;1872
27.07.2015;03 - 04;236;287;978;368;1869
27.07.2015;04 - 05;235;316;958;360;1869
27.07.2015;05 - 06;255;317;918;300;1791
27.07.2015;06 - 07;263;306;890;216;1675
27.07.2015;07 - 08;256;287;864;126;1533
27.07.2015;08 - 09;246;333;860;130;1569
27.07.2015;09 - 10;204;365;786;135;1490
27.07.2015;10 - 11;180;371;686;190;1427
27.07.2015;11 - 12;175;405;632;241;1453
27.07.2015;12 - 13;200;419;573;246;1438
27.07.2015;13 - 14;173;360;453;230;1216
27.07.2015;14 - 15;182;355;357;285;1180
27.07.2015;15 - 16;160;364;293;292;1109
