Wind power SE in MWh;;;;;;
Data was last updated 24-09-2018;;;;;;
;Hours;SE1;SE2;SE3;SE4;SE
15.03.2017;09 - 10;330;1856;1693;1336;5215
15.03.2017;10 - 11;334;1787;1737;1325;5183
15.03.2017;11 - 12;347;1812;1753;1372;5284
15.03.2017;12 - 13;392;1837;1755;1379;5363
15.03.2017;13 - 14;442;1860;1739;1395;5437
15.03.2017;14 - 15;495;1856;1727;1399;5477
15.03.2017;15 - 16;503;1852;1688;1392;5435
15.03.2017;16 - 17;505;1844;1571;1370;5289
15.03.2017;17 - 18;492;1837;1548;1366;5243
15.03.2017;18 - 19;495;1799;1695;1394;5383
15.03.2017;19 - 20;497;1831;1701;1394;5423
15.03.2017;20 - 21;499;1854;1731;1379;5463
15.03.2017;21 - 22;504;1877;1700;1346;5427
15.03.2017;22 - 23;494;1893;1670;1316;5372
15.03.2017;23 - 00;511;1843;1635;1293;5281
16.03.2017;00 - 01;504;1812;1580;1236;5132
16.03.2017;01 - 02;505;1810;1487;1185;4986
16.03.2017;02 - 03;508;1799;1381;1114;4801
16.03.2017;03 - 04;500;1790;1244;1042;4577
16.03.2017;04 - 05;492;1789;1072;842;4194
16.03.2017;05 - 06;500;1689;895;651;3735
16.03.2017;06 - 07;481;1583;701;481;3246
16.03.2017;07 - 08;441;1266;545;329;2581
16.03.2017;08 - 09;425;950;328;197;1900
16.03.2017;09 - 10;390;744;220;127;1482
16.03.2017;10 - 11;340;650;228;90;1308
16.03.2017;11 - 12;370;606;291;63;1330
16.03.2017;12 - 13;311;665;490;73;1539
16.03.2017;13 - 14;253;852;723;129;1957
16.03.2017;14 - 15;259;1098;975;211;2542
16.03.2017;15 - 16;210;1242;1165;302;2919
16.03.2017;16 - 17;267;1355;1251;405;3278
16.03.2017;17 - 18;273;1603;1373;559;3809
16.03.2017;18 - 19;343;1687;1564;711;4305
16.03.2017;19 - 20;392;1629;1658;829;4509
16.03.2017;20 - 21;433;1533;1742;1008;4717
16.03.2017;21 - 22;441;1536;1788;1106;4871
16.03.2017;22 - 23;416;1529;1846;1180;4972
16.03.2017;23 - 00;407;1523;1852;1272;5053
17.03.2017;00 - 01;326;1342;1822;1277;4767
17.03.2017;01 - 02;270;1115;1708;1294;4386
17.03.2017;02 - 03;264;849;1754;1323;4190
17.03.2017;03 - 04;252;689;1699;1297;3937
17.03.2017;04 - 05;229;681;1671;1151;3732
17.03.2017;05 - 06;220;627;1639;995;3480
17.03.2017;06 - 07;187;741;1702;948;3579
17.03.2017;07 - 08;161;878;1739;961;3739
17.03.2017;08 - 09;166;796;1737;998;3697
17.03.2017;09 - 10;122;624;1749;1110;3605
17.03.2017;10 - 11;89;668;1752;1193;3702
17.03.2017;11 - 12;83;800;1770;1213;3865
17.03.2017;12 - 13;87;957;1805;1248;4097
17.03.2017;13 - 14;119;1052;1792;1205;4168
17.03.2017;14 - 15;130;1098;1804;1175;4208
17.03.2017;15 - 16;153;1011;1821;1151;4137
17.03.2017;16 - 17;141;1049;1800;1085;4074
17.03.2017;17 - 18;146;1092;1745;938;3921
17.03.2017;18 - 19;214;1119;1693;892;3918
17.03.2017;19 - 20;282;1288;1593;898;4061
17.03.2017;20 - 21;281;1409;1511;874;4075
17.03.2017;21 - 22;257;1436;1391;850;3934
17.03.2017;22 - 23;258;1371;1239;814;3682
17.03.2017;23 - 00;266;1377;1156;692;3492
18.03.2017;00 - 01;251;1400;990;534;3175
18.03.2017;01 - 02;240;1340;891;453;2923
18.03.2017;02 - 03;234;1385;738;354;2711
18.03.2017;03 - 04;263;1418;617;267;2566
18.03.2017;04 - 05;319;1359;535;246;2460
18.03.2017;05 - 06;333;1298;493;297;2420
18.03.2017;06 - 07;311;1272;458;315;2355
18.03.2017;07 - 08;284;1179;408;303;2174
18.03.2017;08 - 09;281;1123;281;172;1856
18.03.2017;09 - 10;303;1124;168;68;1663
18.03.2017;10 - 11;320;1049;140;54;1563
18.03.2017;11 - 12;324;1043;139;182;1687
18.03.2017;12 - 13;317;1174;197;367;2055
18.03.2017;13 - 14;338;1156;292;532;2318
18.03.2017;14 - 15;329;1195;382;639;2545
18.03.2017;15 - 16;296;1086;420;720;2523
18.03.2017;16 - 17;227;997;424;738;2386
18.03.2017;17 - 18;212;877;418;677;2184
18.03.2017;18 - 19;205;793;530;662;2190
18.03.2017;19 - 20;190;801;509;688;2189
18.03.2017;20 - 21;183;760;567;794;2305
18.03.2017;21 - 22;180;701;647;760;2287
18.03.2017;22 - 23;189;645;550;700;2084
18.03.2017;23 - 00;159;616;496;644;1916
19.03.2017;00 - 01;142;548;457;591;1739
19.03.2017;01 - 02;103;458;399;493;1453
19.03.2017;02 - 03;73;321;330;434;1158
19.03.2017;03 - 04;58;261;275;382;976
19.03.2017;04 - 05;44;145;244;310;742
19.03.2017;05 - 06;56;85;260;228;629
19.03.2017;06 - 07;57;48;297;153;555
19.03.2017;07 - 08;63;58;290;102;513
19.03.2017;08 - 09;74;95;193;57;418
19.03.2017;09 - 10;54;137;142;54;386
19.03.2017;10 - 11;34;156;145;51;387
19.03.2017;11 - 12;34;183;186;85;488
19.03.2017;12 - 13;38;264;244;116;663
19.03.2017;13 - 14;64;414;350;161;989
19.03.2017;14 - 15;100;435;446;230;1211
19.03.2017;15 - 16;131;533;449;288;1400
19.03.2017;16 - 17;186;678;453;361;1678
19.03.2017;17 - 18;293;748;439;363;1843
19.03.2017;18 - 19;365;968;420;387;2140
19.03.2017;19 - 20;405;1111;447;444;2407
19.03.2017;20 - 21;447;1220;535;487;2688
19.03.2017;21 - 22;443;1319;570;501;2832
19.03.2017;22 - 23;437;1412;517;445;2811
19.03.2017;23 - 00;453;1411;498;302;2663
20.03.2017;00 - 01;448;1387;449;247;2531
20.03.2017;01 - 02;442;1403;408;209;2462
20.03.2017;02 - 03;452;1420;383;156;2410
20.03.2017;03 - 04;455;1420;369;126;2369
20.03.2017;04 - 05;464;1376;371;109;2320
20.03.2017;05 - 06;482;1361;347;153;2344
20.03.2017;06 - 07;475;1348;327;207;2357
20.03.2017;07 - 08;464;1285;320;229;2299
20.03.2017;08 - 09;457;1219;252;243;2171
20.03.2017;09 - 10;442;1118;232;201;1992
20.03.2017;10 - 11;400;1064;239;187;1891
20.03.2017;11 - 12;396;999;300;183;1878
20.03.2017;12 - 13;377;1009;311;165;1863
20.03.2017;13 - 14;390;1093;327;163;1974
20.03.2017;14 - 15;401;1073;306;160;1941
20.03.2017;15 - 16;387;950;267;140;1745
20.03.2017;16 - 17;387;839;241;148;1615
20.03.2017;17 - 18;369;873;322;180;1744
20.03.2017;18 - 19;420;1010;502;313;2246
20.03.2017;19 - 20;424;1081;699;533;2737
20.03.2017;20 - 21;406;1067;843;671;2986
20.03.2017;21 - 22;408;1068;942;805;3222
20.03.2017;22 - 23;400;970;912;994;3276
20.03.2017;23 - 00;361;1004;871;1098;3334
21.03.2017;00 - 01;365;1100;902;1179;3546
21.03.2017;01 - 02;347;1193;962;1204;3707
21.03.2017;02 - 03;360;1220;1068;1122;3770
21.03.2017;03 - 04;340;1236;1174;1077;3827
21.03.2017;04 - 05;327;1222;1317;1035;3901
21.03.2017;05 - 06;332;1314;1441;966;4052
21.03.2017;06 - 07;331;1314;1451;942;4039
21.03.2017;07 - 08;324;1343;1455;955;4078
21.03.2017;08 - 09;293;1392;1454;978;4117
21.03.2017;09 - 10;278;1331;1444;1015;4067
21.03.2017;10 - 11;256;1259;1505;1028;4048
21.03.2017;11 - 12;239;1107;1574;1075;3996
21.03.2017;12 - 13;257;1025;1555;1084;3922
21.03.2017;13 - 14;252;893;1582;1069;3797
21.03.2017;14 - 15;226;769;1580;1117;3692
21.03.2017;15 - 16;201;649;1506;1171;3527
21.03.2017;16 - 17;171;562;1435;1239;3408
21.03.2017;17 - 18;157;514;1413;1233;3317
21.03.2017;18 - 19;144;456;1472;1143;3215
21.03.2017;19 - 20;135;409;1449;1090;3083
21.03.2017;20 - 21;113;369;1565;1178;3225
21.03.2017;21 - 22;77;347;1618;1230;3272
21.03.2017;22 - 23;75;347;1569;1231;3221
21.03.2017;23 - 00;71;406;1532;1221;3229
22.03.2017;00 - 01;58;479;1480;1185;3203
22.03.2017;01 - 02;50;619;1428;1180;3277
22.03.2017;02 - 03;46;714;1413;1190;3363
22.03.2017;03 - 04;35;719;1357;1196;3308
22.03.2017;04 - 05;31;784;1319;1163;3296
22.03.2017;05 - 06;29;858;1295;1175;3357
22.03.2017;06 - 07;26;893;1250;1148;3317
22.03.2017;07 - 08;19;889;1262;1048;3218
22.03.2017;08 - 09;18;803;1267;1007;3095
22.03.2017;09 - 10;18;776;1273;1020;3088
22.03.2017;10 - 11;20;813;1329;1025;3186
22.03.2017;11 - 12;32;967;1422;986;3406
22.03.2017;12 - 13;46;1011;1494;942;3493
22.03.2017;13 - 14;53;1141;1492;935;3620
22.03.2017;14 - 15;56;1300;1477;907;3741
22.03.2017;15 - 16;80;1383;1505;873;3841
22.03.2017;16 - 17;112;1401;1380;782;3675
22.03.2017;17 - 18;163;1488;1181;687;3518
22.03.2017;18 - 19;242;1605;1102;637;3586
22.03.2017;19 - 20;294;1629;1114;593;3630
22.03.2017;20 - 21;317;1688;1079;641;3725
22.03.2017;21 - 22;341;1680;1055;638;3715
22.03.2017;22 - 23;362;1625;966;605;3558
22.03.2017;23 - 00;407;1532;913;520;3372
23.03.2017;00 - 01;462;1490;824;402;3178
23.03.2017;01 - 02;466;1548;754;296;3064
23.03.2017;02 - 03;453;1537;658;226;2874
23.03.2017;03 - 04;391;1516;551;202;2660
23.03.2017;04 - 05;413;1574;484;199;2669
23.03.2017;05 - 06;429;1589;489;166;2673
23.03.2017;06 - 07;420;1610;518;146;2694
23.03.2017;07 - 08;413;1608;415;120;2555
23.03.2017;08 - 09;401;1509;344;62;2315
23.03.2017;09 - 10;351;1480;328;49;2207
23.03.2017;10 - 11;342;1481;426;60;2310
23.03.2017;11 - 12;372;1589;504;78;2543
23.03.2017;12 - 13;379;1640;561;98;2678
23.03.2017;13 - 14;413;1646;590;124;2774
23.03.2017;14 - 15;430;1619;589;135;2774
23.03.2017;15 - 16;418;1635;566;118;2737
23.03.2017;16 - 17;404;1532;522;115;2574
23.03.2017;17 - 18;381;1469;463;94;2406
23.03.2017;18 - 19;399;1305;451;108;2262
23.03.2017;19 - 20;390;1267;495;148;2300
23.03.2017;20 - 21;423;1293;529;145;2390
23.03.2017;21 - 22;422;1361;547;109;2439
23.03.2017;22 - 23;432;1383;551;107;2473
23.03.2017;23 - 00;435;1343;443;121;2343
24.03.2017;00 - 01;416;1296;391;131;2233
24.03.2017;01 - 02;398;1339;398;166;2300
24.03.2017;02 - 03;376;1321;377;191;2266
24.03.2017;03 - 04;378;1170;335;218;2101
24.03.2017;04 - 05;376;1060;295;232;1963
24.03.2017;05 - 06;362;954;273;171;1760
24.03.2017;06 - 07;298;844;312;140;1593
24.03.2017;07 - 08;213;678;290;151;1332
24.03.2017;08 - 09;112;452;252;81;896
24.03.2017;09 - 10;54;359;203;58;674
24.03.2017;10 - 11;37;383;259;111;790
24.03.2017;11 - 12;33;460;399;167;1060
24.03.2017;12 - 13;66;540;517;194;1318
24.03.2017;13 - 14;96;735;623;235;1689
24.03.2017;14 - 15;121;941;775;306;2143
24.03.2017;15 - 16;145;1099;876;359;2478
24.03.2017;16 - 17;206;1187;987;345;2725
24.03.2017;17 - 18;263;1275;1097;324;2959
24.03.2017;18 - 19;310;1244;1133;447;3134
24.03.2017;19 - 20;288;1282;1262;573;3406
24.03.2017;20 - 21;290;1116;1258;608;3272
24.03.2017;21 - 22;265;1190;1239;641;3335
24.03.2017;22 - 23;220;1382;1250;668;3520
24.03.2017;23 - 00;219;1462;1253;652;3586
25.03.2017;00 - 01;276;1530;1197;663;3665
25.03.2017;01 - 02;290;1607;1156;701;3753
25.03.2017;02 - 03;280;1617;1133;770;3800
25.03.2017;03 - 04;275;1646;1130;800;3851
25.03.2017;04 - 05;273;1696;1044;811;3823
25.03.2017;05 - 06;249;1649;968;809;3676
25.03.2017;06 - 07;225;1601;904;717;3447
25.03.2017;07 - 08;184;1404;854;633;3075
25.03.2017;08 - 09;176;1307;645;571;2700
25.03.2017;09 - 10;163;1209;563;593;2528
25.03.2017;10 - 11;143;1204;511;524;2382
25.03.2017;11 - 12;123;1169;593;425;2311
25.03.2017;12 - 13;178;1041;614;413;2246
25.03.2017;13 - 14;176;1043;518;477;2215
25.03.2017;14 - 15;197;1033;477;445;2153
25.03.2017;15 - 16;206;812;408;373;1800
25.03.2017;16 - 17;222;659;300;363;1544
25.03.2017;17 - 18;224;539;220;287;1270
25.03.2017;18 - 19;279;736;243;238;1495
25.03.2017;19 - 20;360;943;302;285;1890
25.03.2017;20 - 21;433;1219;367;289;2309
25.03.2017;21 - 22;457;1405;362;277;2502
25.03.2017;22 - 23;495;1559;413;245;2712
25.03.2017;23 - 00;480;1619;498;215;2812
26.03.2017;00 - 01;455;1668;573;146;2842
26.03.2017;01 - 02;415;1718;635;68;2835
26.03.2017;02 - 03;;;;;
26.03.2017;03 - 04;449;1696;677;36;2858
26.03.2017;04 - 05;455;1700;767;15;2936
26.03.2017;05 - 06;492;1723;914;17;3145
26.03.2017;06 - 07;484;1761;1019;53;3316
26.03.2017;07 - 08;488;1804;1142;153;3588
26.03.2017;08 - 09;479;1727;1194;234;3633
26.03.2017;09 - 10;467;1717;1066;217;3466
26.03.2017;10 - 11;435;1745;950;146;3276
26.03.2017;11 - 12;440;1641;1009;158;3249
26.03.2017;12 - 13;457;1615;1122;219;3413
26.03.2017;13 - 14;439;1605;1227;299;3570
26.03.2017;14 - 15;409;1626;1319;376;3730
26.03.2017;15 - 16;397;1600;1374;440;3811
26.03.2017;16 - 17;452;1632;1347;501;3932
26.03.2017;17 - 18;456;1647;1269;505;3877
26.03.2017;18 - 19;452;1667;1217;518;3854
26.03.2017;19 - 20;458;1668;1157;552;3834
26.03.2017;20 - 21;476;1641;1091;593;3801
26.03.2017;21 - 22;487;1608;981;649;3725
26.03.2017;22 - 23;489;1537;907;700;3633
26.03.2017;23 - 00;462;1466;861;700;3490
27.03.2017;00 - 01;459;1390;743;633;3226
27.03.2017;01 - 02;413;1270;657;560;2901
27.03.2017;02 - 03;373;1057;604;448;2482
27.03.2017;03 - 04;276;893;534;339;2043
27.03.2017;04 - 05;225;907;520;250;1901
27.03.2017;05 - 06;153;1023;551;180;1906
27.03.2017;06 - 07;121;1228;564;122;2035
27.03.2017;07 - 08;144;1381;648;99;2271
27.03.2017;08 - 09;191;1515;676;68;2450
27.03.2017;09 - 10;170;1621;589;72;2451
27.03.2017;10 - 11;169;1672;555;82;2478
27.03.2017;11 - 12;200;1646;569;124;2540
27.03.2017;12 - 13;202;1575;752;242;2770
27.03.2017;13 - 14;274;1399;992;389;3054
27.03.2017;14 - 15;283;1361;1202;496;3343
27.03.2017;15 - 16;285;1532;1271;568;3657
27.03.2017;16 - 17;306;1648;1229;549;3731
27.03.2017;17 - 18;304;1674;1102;536;3616
27.03.2017;18 - 19;319;1662;966;546;3492
27.03.2017;19 - 20;369;1663;840;570;3442
27.03.2017;20 - 21;407;1650;762;596;3415
27.03.2017;21 - 22;412;1683;713;567;3375
27.03.2017;22 - 23;387;1656;663;508;3215
27.03.2017;23 - 00;391;1606;617;497;3111
28.03.2017;00 - 01;418;1562;588;436;3003
28.03.2017;01 - 02;464;1427;546;372;2808
28.03.2017;02 - 03;457;1280;548;303;2588
28.03.2017;03 - 04;424;1179;609;255;2467
28.03.2017;04 - 05;358;1192;541;195;2286
28.03.2017;05 - 06;376;1074;469;139;2058
28.03.2017;06 - 07;368;932;418;117;1836
28.03.2017;07 - 08;370;852;399;117;1738
28.03.2017;08 - 09;336;714;359;80;1488
28.03.2017;09 - 10;269;756;277;51;1354
28.03.2017;10 - 11;298;763;277;58;1396
28.03.2017;11 - 12;334;770;212;48;1365
28.03.2017;12 - 13;347;768;148;35;1299
28.03.2017;13 - 14;341;843;137;33;1354
28.03.2017;14 - 15;332;845;122;42;1341
28.03.2017;15 - 16;346;822;119;48;1335
28.03.2017;16 - 17;297;819;116;59;1289
28.03.2017;17 - 18;296;717;115;67;1195
28.03.2017;18 - 19;228;603;127;76;1033
28.03.2017;19 - 20;198;522;183;92;994
28.03.2017;20 - 21;263;509;246;108;1127
28.03.2017;21 - 22;301;560;270;129;1260
28.03.2017;22 - 23;292;574;250;102;1218
28.03.2017;23 - 00;299;565;235;96;1194
29.03.2017;00 - 01;308;518;243;96;1164
29.03.2017;01 - 02;302;475;251;99;1126
29.03.2017;02 - 03;285;452;232;78;1047
29.03.2017;03 - 04;290;401;235;60;986
29.03.2017;04 - 05;285;351;247;88;970
29.03.2017;05 - 06;263;297;271;110;940
29.03.2017;06 - 07;245;250;264;92;851
29.03.2017;07 - 08;210;201;270;137;819
29.03.2017;08 - 09;129;175;212;202;718
29.03.2017;09 - 10;70;177;156;188;591
29.03.2017;10 - 11;45;127;145;222;538
29.03.2017;11 - 12;66;115;158;283;623
29.03.2017;12 - 13;89;210;168;329;796
29.03.2017;13 - 14;119;251;159;342;871
29.03.2017;14 - 15;158;331;127;348;963
29.03.2017;15 - 16;174;426;120;369;1089
29.03.2017;16 - 17;161;559;128;341;1189
29.03.2017;17 - 18;162;591;121;274;1147
29.03.2017;18 - 19;152;517;117;222;1008
29.03.2017;19 - 20;134;442;143;166;885
29.03.2017;20 - 21;168;481;165;132;945
29.03.2017;21 - 22;205;445;180;95;926
29.03.2017;22 - 23;217;471;149;60;897
29.03.2017;23 - 00;248;410;99;37;793
30.03.2017;00 - 01;262;388;73;33;756
30.03.2017;01 - 02;259;378;73;25;735
30.03.2017;02 - 03;234;287;93;24;639
30.03.2017;03 - 04;231;287;90;23;631
30.03.2017;04 - 05;224;280;88;26;618
30.03.2017;05 - 06;228;290;128;46;693
30.03.2017;06 - 07;223;330;204;43;801
30.03.2017;07 - 08;214;348;302;69;933
30.03.2017;08 - 09;161;355;299;83;898
30.03.2017;09 - 10;96;324;255;97;772
30.03.2017;10 - 11;59;300;326;144;828
30.03.2017;11 - 12;61;327;471;214;1073
30.03.2017;12 - 13;83;326;554;299;1263
30.03.2017;13 - 14;90;344;569;432;1435
30.03.2017;14 - 15;103;379;601;563;1646
30.03.2017;15 - 16;86;413;641;581;1721
30.03.2017;16 - 17;54;449;647;566;1716
30.03.2017;17 - 18;36;455;675;604;1770
30.03.2017;18 - 19;30;481;718;726;1955
30.03.2017;19 - 20;28;487;685;841;2041
30.03.2017;20 - 21;26;447;717;796;1985
30.03.2017;21 - 22;21;365;724;750;1860
30.03.2017;22 - 23;16;273;727;738;1754
30.03.2017;23 - 00;10;195;751;774;1729
31.03.2017;00 - 01;12;138;745;685;1580
31.03.2017;01 - 02;10;122;688;634;1455
31.03.2017;02 - 03;14;132;586;610;1343
31.03.2017;03 - 04;21;170;499;509;1199
31.03.2017;04 - 05;27;204;477;413;1121
31.03.2017;05 - 06;26;207;395;354;983
31.03.2017;06 - 07;24;192;338;299;853
31.03.2017;07 - 08;28;155;286;243;712
31.03.2017;08 - 09;29;105;165;184;482
31.03.2017;09 - 10;26;60;56;131;273
31.03.2017;10 - 11;30;46;28;120;224
31.03.2017;11 - 12;26;47;21;85;180
31.03.2017;12 - 13;38;70;42;81;230
31.03.2017;13 - 14;49;105;66;91;309
31.03.2017;14 - 15;61;161;103;96;421
31.03.2017;15 - 16;90;237;147;90;564
31.03.2017;16 - 17;133;310;177;87;708
31.03.2017;17 - 18;156;358;262;106;882
31.03.2017;18 - 19;181;451;334;162;1127
31.03.2017;19 - 20;267;568;446;257;1538
31.03.2017;20 - 21;368;772;539;357;2037
31.03.2017;21 - 22;349;880;613;411;2253
31.03.2017;22 - 23;349;845;676;419;2289
31.03.2017;23 - 00;372;903;725;400;2400
01.04.2017;00 - 01;354;910;730;411;2405
01.04.2017;01 - 02;314;931;663;404;2311
01.04.2017;02 - 03;273;945;605;378;2201
01.04.2017;03 - 04;244;897;590;335;2067
01.04.2017;04 - 05;252;874;551;220;1897
01.04.2017;05 - 06;231;919;518;163;1831
01.04.2017;06 - 07;181;881;505;215;1782
01.04.2017;07 - 08;144;821;477;264;1705
01.04.2017;08 - 09;99;770;552;247;1668
01.04.2017;09 - 10;53;684;658;225;1620
01.04.2017;10 - 11;29;552;719;153;1453
01.04.2017;11 - 12;23;411;704;175;1313
01.04.2017;12 - 13;23;297;730;221;1271
01.04.2017;13 - 14;16;211;828;257;1312
01.04.2017;14 - 15;12;240;966;254;1472
01.04.2017;15 - 16;17;277;1036;223;1553
01.04.2017;16 - 17;26;267;968;188;1450
01.04.2017;17 - 18;38;265;924;145;1372
01.04.2017;18 - 19;66;270;897;106;1339
01.04.2017;19 - 20;74;291;948;102;1415
01.04.2017;20 - 21;101;327;1000;126;1554
01.04.2017;21 - 22;113;341;1043;165;1662
01.04.2017;22 - 23;118;351;1069;166;1703
01.04.2017;23 - 00;101;318;1007;144;1570
02.04.2017;00 - 01;83;323;968;130;1504
02.04.2017;01 - 02;74;317;927;107;1426
02.04.2017;02 - 03;76;326;884;107;1393
02.04.2017;03 - 04;83;342;848;90;1363
02.04.2017;04 - 05;73;328;800;84;1284
02.04.2017;05 - 06;76;380;748;77;1281
02.04.2017;06 - 07;80;512;755;69;1416
02.04.2017;07 - 08;75;552;704;87;1418
02.04.2017;08 - 09;57;454;608;80;1199
02.04.2017;09 - 10;46;406;462;55;969
02.04.2017;10 - 11;49;350;332;41;773
02.04.2017;11 - 12;55;278;303;20;656
02.04.2017;12 - 13;56;224;304;27;612
02.04.2017;13 - 14;50;150;341;29;570
02.04.2017;14 - 15;42;127;350;47;566
02.04.2017;15 - 16;30;105;317;72;523
02.04.2017;16 - 17;22;79;299;105;504
02.04.2017;17 - 18;21;62;276;142;501
02.04.2017;18 - 19;21;54;268;121;463
02.04.2017;19 - 20;25;52;270;152;499
02.04.2017;20 - 21;37;40;315;178;570
02.04.2017;21 - 22;60;38;297;215;610
02.04.2017;22 - 23;94;34;235;222;586
02.04.2017;23 - 00;121;29;177;233;561
03.04.2017;00 - 01;138;32;134;231;535
03.04.2017;01 - 02;129;38;112;241;520
03.04.2017;02 - 03;140;53;95;238;525
03.04.2017;03 - 04;136;112;66;182;496
03.04.2017;04 - 05;136;179;58;162;535
03.04.2017;05 - 06;149;231;54;153;587
03.04.2017;06 - 07;220;263;56;127;665
03.04.2017;07 - 08;280;307;68;114;768
03.04.2017;08 - 09;273;395;79;65;812
03.04.2017;09 - 10;247;389;66;41;742
03.04.2017;10 - 11;247;391;61;27;725
03.04.2017;11 - 12;261;352;64;20;696
03.04.2017;12 - 13;251;424;87;20;782
03.04.2017;13 - 14;272;492;104;30;898
03.04.2017;14 - 15;311;560;125;40;1036
03.04.2017;15 - 16;336;646;151;40;1173
03.04.2017;16 - 17;336;661;190;45;1232
03.04.2017;17 - 18;400;739;249;39;1426
03.04.2017;18 - 19;428;762;286;28;1504
03.04.2017;19 - 20;444;850;361;39;1694
03.04.2017;20 - 21;444;984;498;63;1989
03.04.2017;21 - 22;444;1081;653;68;2247
03.04.2017;22 - 23;447;1121;717;71;2355
03.04.2017;23 - 00;469;1090;757;57;2373
04.04.2017;00 - 01;469;1076;752;46;2343
04.04.2017;01 - 02;414;1149;702;53;2319
04.04.2017;02 - 03;421;1154;721;45;2341
04.04.2017;03 - 04;401;1162;736;49;2348
04.04.2017;04 - 05;400;1264;789;60;2513
04.04.2017;05 - 06;377;1272;835;72;2557
04.04.2017;06 - 07;359;1322;915;75;2671
04.04.2017;07 - 08;291;1298;923;77;2589
04.04.2017;08 - 09;261;1207;948;62;2478
04.04.2017;09 - 10;215;1028;989;47;2279
04.04.2017;10 - 11;154;961;1050;57;2223
04.04.2017;11 - 12;128;906;1131;90;2255
04.04.2017;12 - 13;130;890;1203;103;2325
04.04.2017;13 - 14;90;910;1290;130;2420
04.04.2017;14 - 15;120;1025;1370;164;2679
04.04.2017;15 - 16;111;1139;1397;209;2856
04.04.2017;16 - 17;122;1293;1373;263;3051
04.04.2017;17 - 18;219;1506;1330;274;3329
04.04.2017;18 - 19;286;1399;1272;286;3243
04.04.2017;19 - 20;355;1202;1240;316;3113
04.04.2017;20 - 21;327;1000;1355;439;3120
04.04.2017;21 - 22;317;962;1382;531;3192
04.04.2017;22 - 23;373;901;1331;580;3185
04.04.2017;23 - 00;374;803;1325;609;3111
05.04.2017;00 - 01;345;856;1333;660;3193
05.04.2017;01 - 02;315;896;1350;712;3273
05.04.2017;02 - 03;277;1002;1410;732;3421
05.04.2017;03 - 04;322;1126;1460;729;3638
05.04.2017;04 - 05;312;946;1519;682;3459
05.04.2017;05 - 06;291;829;1599;602;3320
05.04.2017;06 - 07;253;701;1645;583;3182
05.04.2017;07 - 08;190;551;1645;524;2909
05.04.2017;08 - 09;99;330;1621;570;2620
05.04.2017;09 - 10;43;173;1607;622;2445
05.04.2017;10 - 11;27;145;1608;732;2512
05.04.2017;11 - 12;19;134;1562;892;2607
05.04.2017;12 - 13;20;127;1541;1033;2721
05.04.2017;13 - 14;29;179;1541;1138;2886
05.04.2017;14 - 15;42;267;1478;1197;2984
05.04.2017;15 - 16;66;344;1298;1226;2934
05.04.2017;16 - 17;84;392;1196;1277;2948
05.04.2017;17 - 18;98;496;1099;1309;3003
05.04.2017;18 - 19;116;615;883;1250;2863
05.04.2017;19 - 20;119;795;892;1156;2963
05.04.2017;20 - 21;174;1012;969;1046;3201
05.04.2017;21 - 22;235;1146;1120;988;3489
05.04.2017;22 - 23;270;1213;1176;952;3610
05.04.2017;23 - 00;273;1171;1243;889;3576
06.04.2017;00 - 01;258;1170;1217;874;3518
06.04.2017;01 - 02;210;1193;1151;878;3432
06.04.2017;02 - 03;180;1177;1044;851;3253
06.04.2017;03 - 04;141;1114;1009;782;3046
06.04.2017;04 - 05;133;1091;879;787;2891
06.04.2017;05 - 06;150;1077;811;720;2758
06.04.2017;06 - 07;177;1039;727;600;2543
06.04.2017;07 - 08;170;978;517;457;2122
06.04.2017;08 - 09;144;849;333;301;1627
06.04.2017;09 - 10;136;757;217;216;1325
06.04.2017;10 - 11;126;709;217;227;1280
06.04.2017;11 - 12;153;781;309;330;1573
06.04.2017;12 - 13;153;854;461;377;1844
06.04.2017;13 - 14;135;741;643;454;1973
06.04.2017;14 - 15;122;627;835;561;2145
06.04.2017;15 - 16;112;609;920;665;2307
06.04.2017;16 - 17;124;552;896;749;2321
06.04.2017;17 - 18;111;533;758;737;2138
06.04.2017;18 - 19;107;483;632;756;1978
06.04.2017;19 - 20;93;433;533;761;1821
06.04.2017;20 - 21;110;444;560;786;1900
06.04.2017;21 - 22;119;513;560;759;1951
06.04.2017;22 - 23;113;549;543;628;1834
06.04.2017;23 - 00;93;481;536;522;1632
07.04.2017;00 - 01;96;484;526;432;1537
07.04.2017;01 - 02;106;436;524;394;1460
07.04.2017;02 - 03;143;401;499;359;1402
07.04.2017;03 - 04;141;370;473;358;1342
07.04.2017;04 - 05;146;302;421;332;1202
07.04.2017;05 - 06;151;272;358;332;1112
07.04.2017;06 - 07;158;273;286;336;1052
07.04.2017;07 - 08;123;255;250;351;979
07.04.2017;08 - 09;87;202;153;309;752
07.04.2017;09 - 10;63;158;101;340;662
07.04.2017;10 - 11;61;215;96;350;723
07.04.2017;11 - 12;74;287;132;343;836
07.04.2017;12 - 13;110;349;207;345;1011
07.04.2017;13 - 14;131;363;207;324;1025
07.04.2017;14 - 15;112;382;262;341;1097
07.04.2017;15 - 16;112;386;296;337;1130
07.04.2017;16 - 17;107;389;317;316;1129
07.04.2017;17 - 18;105;412;275;299;1090
07.04.2017;18 - 19;143;386;222;326;1077
07.04.2017;19 - 20;138;365;163;310;976
07.04.2017;20 - 21;154;373;184;304;1016
