Production SE areas in MWh;;;;;;
Data was last updated 11-01-2018;;;;;;
;Hours;SE1;SE2;SE3;SE4;SE
26.03.2016;11 - 12;2422;4008;10462;608;17501
26.03.2016;12 - 13;2467;3712;10510;618;17308
26.03.2016;13 - 14;2212;3445;10513;639;16809
26.03.2016;14 - 15;2121;3273;10573;666;16634
26.03.2016;15 - 16;2216;3261;10643;690;16810
26.03.2016;16 - 17;2397;3528;10701;738;17365
26.03.2016;17 - 18;2741;3828;10870;808;18247
26.03.2016;18 - 19;3024;4089;11037;892;19042
26.03.2016;19 - 20;3062;4178;11079;971;19289
26.03.2016;20 - 21;2984;3900;11080;1064;19028
26.03.2016;21 - 22;2500;3753;11078;1110;18441
26.03.2016;22 - 23;2107;3649;11060;1198;18015
26.03.2016;23 - 00;1805;3354;11003;1260;17421
27.03.2016;00 - 01;1383;2869;11096;1321;16670
27.03.2016;01 - 02;1249;2684;11061;1316;16309
27.03.2016;02 - 03;;;;;
27.03.2016;03 - 04;1187;2519;10895;1289;15891
27.03.2016;04 - 05;1190;2506;11145;1344;16186
27.03.2016;05 - 06;1194;2527;11148;1377;16246
27.03.2016;06 - 07;1212;2499;11157;1426;16294
27.03.2016;07 - 08;1363;2463;11174;1467;16468
27.03.2016;08 - 09;1271;2660;11242;1517;16691
27.03.2016;09 - 10;1772;2865;11356;1610;17604
27.03.2016;10 - 11;1872;3106;11375;1691;18044
27.03.2016;11 - 12;1955;3246;11427;1711;18339
27.03.2016;12 - 13;1883;3421;11438;1714;18456
27.03.2016;13 - 14;1779;3431;11435;1692;18337
27.03.2016;14 - 15;1757;3449;11413;1654;18273
27.03.2016;15 - 16;1784;3487;11370;1592;18233
27.03.2016;16 - 17;1813;3540;11285;1510;18147
27.03.2016;17 - 18;1901;3720;11159;1389;18169
27.03.2016;18 - 19;2120;4195;11060;1245;18620
27.03.2016;19 - 20;2568;4439;11093;1107;19206
27.03.2016;20 - 21;2793;4680;11053;999;19525
27.03.2016;21 - 22;2746;4543;10940;911;19140
27.03.2016;22 - 23;2475;4239;10869;844;18428
27.03.2016;23 - 00;2008;3883;10682;766;17340
28.03.2016;00 - 01;1471;3110;10661;730;15971
28.03.2016;01 - 02;1333;2853;10602;711;15498
28.03.2016;02 - 03;1253;2710;10560;700;15224
28.03.2016;03 - 04;1241;2570;10513;722;15047
28.03.2016;04 - 05;1254;2707;10491;759;15212
28.03.2016;05 - 06;1540;2819;10530;776;15665
28.03.2016;06 - 07;1864;3193;10568;817;16441
28.03.2016;07 - 08;1910;3537;10617;908;16972
28.03.2016;08 - 09;1960;3751;10650;986;17348
28.03.2016;09 - 10;2147;4213;10671;1047;18078
28.03.2016;10 - 11;2360;4367;10698;1107;18532
28.03.2016;11 - 12;2441;4319;10593;1179;18533
28.03.2016;12 - 13;2276;4324;10606;1266;18473
28.03.2016;13 - 14;2210;4351;10663;1349;18573
28.03.2016;14 - 15;2216;4221;10754;1393;18585
28.03.2016;15 - 16;2147;4190;10805;1412;18555
28.03.2016;16 - 17;2153;4132;10804;1420;18509
28.03.2016;17 - 18;2152;4381;10763;1439;18736
28.03.2016;18 - 19;2335;4592;10779;1458;19164
28.03.2016;19 - 20;2435;4820;10837;1473;19566
28.03.2016;20 - 21;2470;4965;10903;1477;19816
28.03.2016;21 - 22;2345;4715;10971;1471;19501
28.03.2016;22 - 23;2157;4351;10970;1415;18893
28.03.2016;23 - 00;1998;3906;10855;1325;18084
29.03.2016;00 - 01;1780;3173;10687;1176;16816
29.03.2016;01 - 02;1578;2776;10548;1063;15965
29.03.2016;02 - 03;1525;2736;10464;945;15670
29.03.2016;03 - 04;1560;2744;10405;849;15558
29.03.2016;04 - 05;1564;2861;10354;788;15567
29.03.2016;05 - 06;1869;3471;10496;795;16631
29.03.2016;06 - 07;3000;4610;10719;803;19133
29.03.2016;07 - 08;3679;5547;10799;826;20851
29.03.2016;08 - 09;3776;5903;10818;806;21304
29.03.2016;09 - 10;3777;5799;10789;792;21158
29.03.2016;10 - 11;3984;5972;10755;796;21507
29.03.2016;11 - 12;3925;5986;10746;834;21491
29.03.2016;12 - 13;3594;5801;10743;832;20969
29.03.2016;13 - 14;3289;5616;10610;870;20385
29.03.2016;14 - 15;3162;5263;10624;914;19962
29.03.2016;15 - 16;3219;4970;10569;943;19700
29.03.2016;16 - 17;3179;4900;10643;954;19676
29.03.2016;17 - 18;3476;5034;10666;948;20124
29.03.2016;18 - 19;3547;5208;10694;923;20372
29.03.2016;19 - 20;3590;5195;10681;875;20341
29.03.2016;20 - 21;3633;5444;10673;870;20621
29.03.2016;21 - 22;3574;5357;10691;855;20477
29.03.2016;22 - 23;3392;4988;10668;837;19886
29.03.2016;23 - 00;2756;4458;10687;821;18723
30.03.2016;00 - 01;2008;3858;10540;796;17202
30.03.2016;01 - 02;1812;3487;10520;789;16608
30.03.2016;02 - 03;1762;3465;10509;762;16499
30.03.2016;03 - 04;1707;3381;10445;728;16261
30.03.2016;04 - 05;1815;3347;10448;707;16318
30.03.2016;05 - 06;2154;3944;10505;721;17325
30.03.2016;06 - 07;3080;4552;10687;747;19065
30.03.2016;07 - 08;3735;5357;10668;738;20499
30.03.2016;08 - 09;4069;5634;10668;741;21111
30.03.2016;09 - 10;3915;5645;10619;733;20912
30.03.2016;10 - 11;3853;5604;10627;727;20811
30.03.2016;11 - 12;3965;5674;10632;740;21012
30.03.2016;12 - 13;3989;5724;10627;776;21116
30.03.2016;13 - 14;3488;5551;10573;806;20418
30.03.2016;14 - 15;3304;5369;10526;845;20044
30.03.2016;15 - 16;3125;5399;10444;870;19838
30.03.2016;16 - 17;3207;5453;10449;896;20006
30.03.2016;17 - 18;3311;5465;10412;897;20085
30.03.2016;18 - 19;3295;5497;10348;869;20009
30.03.2016;19 - 20;3305;5463;10339;862;19968
30.03.2016;20 - 21;3291;5527;10339;833;19990
30.03.2016;21 - 22;3324;5620;10319;814;20077
30.03.2016;22 - 23;3224;5423;10274;801;19723
30.03.2016;23 - 00;2804;4931;10225;780;18740
31.03.2016;00 - 01;1972;3960;10105;741;16778
31.03.2016;01 - 02;1733;3761;10057;745;16295
31.03.2016;02 - 03;1724;3768;10065;726;16283
31.03.2016;03 - 04;1712;3686;10119;702;16219
31.03.2016;04 - 05;1799;3712;10145;684;16340
31.03.2016;05 - 06;2650;4236;10207;710;17803
31.03.2016;06 - 07;3327;5084;10409;738;19557
31.03.2016;07 - 08;4000;5684;10446;729;20859
31.03.2016;08 - 09;4194;5934;10431;731;21289
31.03.2016;09 - 10;4184;5839;10435;738;21197
31.03.2016;10 - 11;4184;5778;10493;757;21213
31.03.2016;11 - 12;4032;5607;10477;775;20890
31.03.2016;12 - 13;3763;5365;10514;769;20411
31.03.2016;13 - 14;3424;5126;10506;786;19841
31.03.2016;14 - 15;3246;4989;10571;798;19605
31.03.2016;15 - 16;3166;4890;10579;803;19438
31.03.2016;16 - 17;3031;4673;10509;827;19041
31.03.2016;17 - 18;2962;4611;10392;849;18815
31.03.2016;18 - 19;2901;4724;10404;866;18896
31.03.2016;19 - 20;3097;4933;10452;866;19347
31.03.2016;20 - 21;3255;5309;10558;901;20022
31.03.2016;21 - 22;3420;5318;10618;923;20279
31.03.2016;22 - 23;3075;5340;10645;920;19980
31.03.2016;23 - 00;2589;5072;10613;946;19221
01.04.2016;00 - 01;1761;4019;10607;1066;17452
01.04.2016;01 - 02;1596;3730;10571;1070;16966
01.04.2016;02 - 03;1604;3561;10636;1056;16857
01.04.2016;03 - 04;1697;3748;10471;1054;16969
01.04.2016;04 - 05;1815;3919;10533;1061;17329
01.04.2016;05 - 06;2082;4296;10616;1081;18075
01.04.2016;06 - 07;2699;5258;10686;1101;19744
01.04.2016;07 - 08;3624;6128;10827;1151;21729
01.04.2016;08 - 09;4003;6472;10794;1153;22421
01.04.2016;09 - 10;4102;6438;10699;1162;22401
01.04.2016;10 - 11;4055;6351;10605;1159;22170
01.04.2016;11 - 12;3963;6207;10545;1150;21865
01.04.2016;12 - 13;3631;5820;10444;1154;21048
01.04.2016;13 - 14;3339;5468;10334;1149;20291
01.04.2016;14 - 15;3204;5507;10394;1121;20227
01.04.2016;15 - 16;2933;5357;10552;1091;19933
01.04.2016;16 - 17;2938;5421;10494;1057;19910
01.04.2016;17 - 18;3128;5608;10481;1002;20219
01.04.2016;18 - 19;3385;5534;10506;898;20322
01.04.2016;19 - 20;3407;5510;10463;810;20190
01.04.2016;20 - 21;3295;5492;10448;759;19994
01.04.2016;21 - 22;3172;5300;10488;731;19690
01.04.2016;22 - 23;2897;4858;10536;695;18985
01.04.2016;23 - 00;2451;4487;10426;643;18007
02.04.2016;00 - 01;1469;3474;10419;592;15954
02.04.2016;01 - 02;1462;3152;10337;601;15551
02.04.2016;02 - 03;1434;3075;10291;625;15425
02.04.2016;03 - 04;1300;2904;10241;626;15071
02.04.2016;04 - 05;1259;2944;10311;625;15138
02.04.2016;05 - 06;1326;3193;10311;645;15475
02.04.2016;06 - 07;1693;3806;10325;659;16483
02.04.2016;07 - 08;1875;4146;10420;713;17155
02.04.2016;08 - 09;2171;4326;10510;784;17791
02.04.2016;09 - 10;2471;4696;10639;772;18579
02.04.2016;10 - 11;2713;4993;10695;780;19181
02.04.2016;11 - 12;2556;4708;10656;768;18688
02.04.2016;12 - 13;2215;4505;10675;793;18187
02.04.2016;13 - 14;2175;4497;10693;842;18207
02.04.2016;14 - 15;2106;4459;10713;870;18148
02.04.2016;15 - 16;2120;4442;10688;879;18129
02.04.2016;16 - 17;2125;4451;10701;873;18150
02.04.2016;17 - 18;2251;4997;10797;865;18910
02.04.2016;18 - 19;2700;4850;10843;854;19247
02.04.2016;19 - 20;2743;4812;10856;863;19274
02.04.2016;20 - 21;2622;4639;10813;873;18948
02.04.2016;21 - 22;2563;4480;10768;878;18689
02.04.2016;22 - 23;2345;4233;10652;866;18096
02.04.2016;23 - 00;2026;3958;10507;858;17350
03.04.2016;00 - 01;1264;3060;10247;845;15416
03.04.2016;01 - 02;1014;2717;10168;784;14682
03.04.2016;02 - 03;975;2521;10069;730;14295
03.04.2016;03 - 04;954;2509;10023;687;14173
03.04.2016;04 - 05;944;2581;9942;649;14115
03.04.2016;05 - 06;952;2578;9869;635;14035
03.04.2016;06 - 07;964;2554;9838;614;13970
03.04.2016;07 - 08;1055;2707;9808;596;14166
03.04.2016;08 - 09;1443;2971;9788;568;14770
03.04.2016;09 - 10;1848;3188;9777;553;15365
03.04.2016;10 - 11;1998;3362;9835;550;15745
03.04.2016;11 - 12;1998;3570;9842;544;15955
03.04.2016;12 - 13;2123;4026;9781;563;16493
03.04.2016;13 - 14;2112;3986;9753;569;16421
03.04.2016;14 - 15;1973;4072;9743;576;16364
03.04.2016;15 - 16;1982;4396;9707;606;16691
03.04.2016;16 - 17;2059;4673;9742;597;17071
03.04.2016;17 - 18;2180;5015;9806;614;17615
03.04.2016;18 - 19;2397;4765;9946;642;17750
03.04.2016;19 - 20;2622;4882;10059;662;18226
03.04.2016;20 - 21;2632;5144;10114;678;18567
03.04.2016;21 - 22;2539;5075;10079;671;18364
03.04.2016;22 - 23;2297;4889;10014;651;17851
03.04.2016;23 - 00;1745;4514;9874;631;16764
04.04.2016;00 - 01;1555;3548;9818;613;15533
04.04.2016;01 - 02;1549;3338;9804;606;15297
04.04.2016;02 - 03;1442;3247;9783;603;15076
04.04.2016;03 - 04;1431;3217;9778;604;15031
04.04.2016;04 - 05;1423;3310;9785;618;15136
04.04.2016;05 - 06;1606;3669;9823;672;15770
04.04.2016;06 - 07;2434;4449;10097;716;17695
04.04.2016;07 - 08;3403;5178;10255;753;19589
04.04.2016;08 - 09;3528;5296;10315;749;19887
04.04.2016;09 - 10;3748;5295;10317;742;20102
04.04.2016;10 - 11;3633;5507;10307;728;20175
04.04.2016;11 - 12;3618;5549;10163;720;20050
04.04.2016;12 - 13;3432;5335;10144;698;19609
04.04.2016;13 - 14;3409;5325;10200;689;19624
04.04.2016;14 - 15;3339;5199;10196;681;19415
04.04.2016;15 - 16;3252;5023;10151;682;19108
04.04.2016;16 - 17;3247;4907;10216;690;19059
04.04.2016;17 - 18;3340;5146;10260;681;19428
04.04.2016;18 - 19;3379;5193;10305;704;19581
04.04.2016;19 - 20;3066;4908;10318;721;19013
04.04.2016;20 - 21;3091;5024;10352;738;19204
04.04.2016;21 - 22;2873;4740;10339;753;18705
04.04.2016;22 - 23;2180;4316;10314;693;17503
04.04.2016;23 - 00;1868;3815;10092;667;16442
05.04.2016;00 - 01;1411;3012;9960;652;15034
05.04.2016;01 - 02;1515;2933;9980;605;15033
05.04.2016;02 - 03;1505;2859;9928;558;14849
05.04.2016;03 - 04;1424;2771;9921;525;14641
05.04.2016;04 - 05;1519;2779;9861;502;14661
05.04.2016;05 - 06;1666;3239;10007;488;15400
05.04.2016;06 - 07;2644;4468;10230;525;17867
05.04.2016;07 - 08;3540;5296;10440;546;19822
05.04.2016;08 - 09;3773;5472;10426;547;20218
05.04.2016;09 - 10;3673;5499;10447;533;20153
05.04.2016;10 - 11;3640;5453;10401;527;20021
05.04.2016;11 - 12;3699;5508;10385;519;20111
05.04.2016;12 - 13;3624;5473;10391;516;20004
05.04.2016;13 - 14;3437;5304;10377;512;19630
05.04.2016;14 - 15;3285;5169;10291;515;19260
05.04.2016;15 - 16;3282;5131;10255;515;19184
05.04.2016;16 - 17;3229;5236;10306;524;19295
05.04.2016;17 - 18;3396;5136;10298;529;19359
05.04.2016;18 - 19;3342;5194;10220;529;19285
05.04.2016;19 - 20;3262;5060;10181;534;19038
05.04.2016;20 - 21;3305;5186;10281;519;19291
05.04.2016;21 - 22;3047;4816;10193;533;18589
05.04.2016;22 - 23;2614;4432;10053;532;17631
05.04.2016;23 - 00;1972;3967;9927;516;16382
06.04.2016;00 - 01;1331;2858;9812;491;14492
06.04.2016;01 - 02;1235;2642;9805;505;14187
06.04.2016;02 - 03;1226;2561;9775;535;14097
06.04.2016;03 - 04;1253;2505;9786;619;14162
06.04.2016;04 - 05;1295;2556;9786;749;14386
06.04.2016;05 - 06;1762;2726;9819;858;15165
06.04.2016;06 - 07;2530;3839;9901;947;17217
06.04.2016;07 - 08;3225;4877;10051;1112;19266
06.04.2016;08 - 09;3261;4936;10159;1194;19549
06.04.2016;09 - 10;3223;4942;10286;1244;19695
06.04.2016;10 - 11;3176;4934;10608;1357;20076
06.04.2016;11 - 12;2849;4868;10758;1474;19949
06.04.2016;12 - 13;2765;4761;10734;1483;19742
06.04.2016;13 - 14;2736;4345;10685;1497;19264
06.04.2016;14 - 15;2502;4207;10710;1478;18897
06.04.2016;15 - 16;2326;4101;10766;1425;18617
06.04.2016;16 - 17;2131;4299;10931;1369;18729
06.04.2016;17 - 18;2452;4472;11012;1301;19236
06.04.2016;18 - 19;2568;4750;11050;1228;19596
06.04.2016;19 - 20;2690;4964;11038;1145;19838
06.04.2016;20 - 21;2723;4912;11010;1093;19738
06.04.2016;21 - 22;2621;4673;10886;1069;19248
06.04.2016;22 - 23;2663;4253;10782;1057;18755
06.04.2016;23 - 00;2324;3928;10707;1071;18030
07.04.2016;00 - 01;1730;3356;10716;1110;16913
07.04.2016;01 - 02;1642;3264;10629;1160;16695
07.04.2016;02 - 03;1528;3264;10501;1202;16495
07.04.2016;03 - 04;1457;3113;10369;1220;16159
07.04.2016;04 - 05;1452;3145;10425;1252;16275
07.04.2016;05 - 06;1727;3615;10360;1246;16948
07.04.2016;06 - 07;2517;4516;10404;1299;18735
07.04.2016;07 - 08;2894;5371;10527;1359;20152
07.04.2016;08 - 09;3031;5456;10529;1399;20414
07.04.2016;09 - 10;2965;5283;10616;1453;20316
07.04.2016;10 - 11;2936;5177;10674;1540;20327
07.04.2016;11 - 12;2832;5159;10754;1621;20365
07.04.2016;12 - 13;2714;4774;10755;1693;19936
07.04.2016;13 - 14;2676;4576;10766;1783;19802
07.04.2016;14 - 15;2724;4559;10761;1754;19798
07.04.2016;15 - 16;2719;4577;10616;1764;19676
07.04.2016;16 - 17;2696;4404;10627;1759;19487
07.04.2016;17 - 18;2650;4584;10726;1709;19670
07.04.2016;18 - 19;2796;4773;10788;1635;19992
07.04.2016;19 - 20;2825;4823;10748;1554;19950
07.04.2016;20 - 21;2829;4714;10807;1472;19823
07.04.2016;21 - 22;2683;4830;10762;1430;19705
07.04.2016;22 - 23;2372;4624;10641;1370;19006
07.04.2016;23 - 00;2065;4379;10495;1332;18271
08.04.2016;00 - 01;1471;3978;10333;1313;17095
08.04.2016;01 - 02;1432;3800;10272;1288;16792
08.04.2016;02 - 03;1426;3656;10241;1259;16582
08.04.2016;03 - 04;1436;3671;10200;1222;16528
08.04.2016;04 - 05;1471;3911;10161;1174;16716
08.04.2016;05 - 06;2026;4315;10140;1142;17623
08.04.2016;06 - 07;2478;5059;10293;1150;18979
08.04.2016;07 - 08;3053;6073;10456;1163;20746
08.04.2016;08 - 09;3519;6239;10270;1161;21189
08.04.2016;09 - 10;3441;6164;10238;1142;20985
08.04.2016;10 - 11;3192;5865;10234;1122;20413
08.04.2016;11 - 12;3082;5699;10238;1139;20158
08.04.2016;12 - 13;2961;5625;10245;1135;19965
08.04.2016;13 - 14;3058;5492;10210;1140;19900
08.04.2016;14 - 15;2853;5265;10233;1157;19508
08.04.2016;15 - 16;2826;5140;10315;1137;19418
08.04.2016;16 - 17;2816;5101;10325;1117;19360
08.04.2016;17 - 18;2868;5079;10488;1061;19496
08.04.2016;18 - 19;2886;5294;10465;992;19638
08.04.2016;19 - 20;2890;5377;10602;927;19796
08.04.2016;20 - 21;2983;5323;10661;850;19817
08.04.2016;21 - 22;3011;5248;10667;823;19749
08.04.2016;22 - 23;2869;5023;10611;784;19287
08.04.2016;23 - 00;2483;4697;10427;772;18379
09.04.2016;00 - 01;1728;4026;10442;804;16999
09.04.2016;01 - 02;1575;3881;10403;789;16648
09.04.2016;02 - 03;1568;3765;10377;775;16484
09.04.2016;03 - 04;1550;3711;10368;758;16386
09.04.2016;04 - 05;1554;3745;10369;739;16408
09.04.2016;05 - 06;1585;3844;10383;741;16553
09.04.2016;06 - 07;1799;4209;10462;733;17203
09.04.2016;07 - 08;2559;4559;10504;739;18362
09.04.2016;08 - 09;2906;4743;10581;723;18953
09.04.2016;09 - 10;3041;4831;10566;743;19180
09.04.2016;10 - 11;2840;4706;10499;729;18774
09.04.2016;11 - 12;2765;4493;10480;717;18454
09.04.2016;12 - 13;2646;4187;10392;704;17929
09.04.2016;13 - 14;2627;3988;10245;700;17560
09.04.2016;14 - 15;2574;4011;10180;683;17448
09.04.2016;15 - 16;2556;4048;10131;663;17398
09.04.2016;16 - 17;2568;4071;10090;642;17371
09.04.2016;17 - 18;2577;4335;10116;621;17650
09.04.2016;18 - 19;2779;4774;10084;601;18237
09.04.2016;19 - 20;2765;4820;10077;588;18249
09.04.2016;20 - 21;2773;4828;10089;569;18260
09.04.2016;21 - 22;2648;4984;10204;547;18384
09.04.2016;22 - 23;2470;4977;10171;523;18141
09.04.2016;23 - 00;2277;4650;10062;523;17511
10.04.2016;00 - 01;1560;3839;9990;531;15920
10.04.2016;01 - 02;1451;3475;9948;532;15405
10.04.2016;02 - 03;1397;3359;9978;544;15279
10.04.2016;03 - 04;1481;3391;9983;564;15419
10.04.2016;04 - 05;1541;3389;9987;583;15500
10.04.2016;05 - 06;1557;3469;9990;597;15614
10.04.2016;06 - 07;1668;3753;10010;647;16077
10.04.2016;07 - 08;2308;3783;10045;660;16795
10.04.2016;08 - 09;2481;3973;10054;654;17161
10.04.2016;09 - 10;2572;4070;9988;635;17264
10.04.2016;10 - 11;2562;4030;9998;618;17208
10.04.2016;11 - 12;2575;3927;9957;613;17072
10.04.2016;12 - 13;2443;3789;9872;607;16711
10.04.2016;13 - 14;2381;3693;9810;610;16495
10.04.2016;14 - 15;2354;3701;9824;634;16514
10.04.2016;15 - 16;2248;3612;9830;649;16338
10.04.2016;16 - 17;2251;3680;9844;648;16423
10.04.2016;17 - 18;2304;3886;9876;655;16720
10.04.2016;18 - 19;2583;4077;9962;669;17291
10.04.2016;19 - 20;2652;4382;10036;681;17751
10.04.2016;20 - 21;2667;4474;10144;686;17972
10.04.2016;21 - 22;2660;4581;10264;688;18193
10.04.2016;22 - 23;2572;4302;10137;670;17681
10.04.2016;23 - 00;2199;3818;10083;657;16757
11.04.2016;00 - 01;1399;3094;10067;645;15204
11.04.2016;01 - 02;1358;2814;10012;648;14833
11.04.2016;02 - 03;1344;2717;9990;668;14719
11.04.2016;03 - 04;1338;2778;9976;704;14796
11.04.2016;04 - 05;1397;3072;9991;746;15205
11.04.2016;05 - 06;1735;3531;10002;783;16050
11.04.2016;06 - 07;2978;4597;10108;842;18524
11.04.2016;07 - 08;3572;5217;10082;889;19760
11.04.2016;08 - 09;3628;5400;10135;874;20037
11.04.2016;09 - 10;3644;5301;9989;884;19819
11.04.2016;10 - 11;3472;5095;9971;887;19425
11.04.2016;11 - 12;3321;4900;9915;903;19038
11.04.2016;12 - 13;3236;4555;9911;931;18633
11.04.2016;13 - 14;3200;4490;9889;933;18512
11.04.2016;14 - 15;3148;4368;9915;927;18357
11.04.2016;15 - 16;2957;4375;9895;918;18145
11.04.2016;16 - 17;3064;4455;9983;898;18401
11.04.2016;17 - 18;2953;4607;10099;895;18555
11.04.2016;18 - 19;2910;4590;10105;872;18478
11.04.2016;19 - 20;2901;4551;10179;865;18495
11.04.2016;20 - 21;2909;4587;10208;861;18565
11.04.2016;21 - 22;2937;4657;10248;862;18704
11.04.2016;22 - 23;2726;4437;10248;849;18260
11.04.2016;23 - 00;2255;3964;10204;816;17239
12.04.2016;00 - 01;1655;3540;10135;849;16178
12.04.2016;01 - 02;1455;3359;10081;842;15737
12.04.2016;02 - 03;1441;3348;10080;837;15707
12.04.2016;03 - 04;1514;3415;10098;836;15863
12.04.2016;04 - 05;1799;3547;10099;864;16308
12.04.2016;05 - 06;2181;3904;10153;922;17160
12.04.2016;06 - 07;3134;4800;10149;953;19036
12.04.2016;07 - 08;3679;5559;10177;959;20375
12.04.2016;08 - 09;3851;5731;10227;947;20755
12.04.2016;09 - 10;3727;5684;10119;939;20469
12.04.2016;10 - 11;3456;5537;10074;951;20018
12.04.2016;11 - 12;3207;5334;10053;956;19550
12.04.2016;12 - 13;3223;5111;10006;972;19313
12.04.2016;13 - 14;3248;4859;9993;915;19015
12.04.2016;14 - 15;3311;4821;10073;917;19123
12.04.2016;15 - 16;3221;4777;10129;879;19006
12.04.2016;16 - 17;3216;4776;10241;870;19102
12.04.2016;17 - 18;3153;4770;10265;845;19032
12.04.2016;18 - 19;3196;4842;10267;848;19153
12.04.2016;19 - 20;3007;4778;10263;828;18876
12.04.2016;20 - 21;3103;4713;10314;836;18967
12.04.2016;21 - 22;3202;4581;10345;830;18958
12.04.2016;22 - 23;3036;4351;10342;822;18552
12.04.2016;23 - 00;2362;4113;10305;798;17578
13.04.2016;00 - 01;1591;3402;10340;802;16135
13.04.2016;01 - 02;1453;3205;10194;774;15626
13.04.2016;02 - 03;1440;3192;10168;755;15555
13.04.2016;03 - 04;1445;3167;10128;747;15487
13.04.2016;04 - 05;1531;3287;10183;745;15745
13.04.2016;05 - 06;1744;3802;10178;769;16493
13.04.2016;06 - 07;2857;4687;10311;813;18668
13.04.2016;07 - 08;3478;5415;10432;830;20155
13.04.2016;08 - 09;3693;5582;10491;802;20567
13.04.2016;09 - 10;3687;5666;10478;788;20618
13.04.2016;10 - 11;3621;5551;10413;757;20343
13.04.2016;11 - 12;3338;5409;10343;734;19825
13.04.2016;12 - 13;3165;5357;10318;731;19571
13.04.2016;13 - 14;3255;5364;10355;732;19706
13.04.2016;14 - 15;3268;5294;10384;754;19700
13.04.2016;15 - 16;2963;5275;10357;745;19341
13.04.2016;16 - 17;2734;5311;10391;742;19178
13.04.2016;17 - 18;2772;5269;10422;759;19221
13.04.2016;18 - 19;2694;5221;10417;771;19103
13.04.2016;19 - 20;2691;5164;10461;779;19095
13.04.2016;20 - 21;2741;5102;10487;767;19097
13.04.2016;21 - 22;2691;4862;10572;757;18881
13.04.2016;22 - 23;2358;4414;10554;741;18068
13.04.2016;23 - 00;1888;4002;10502;737;17129
14.04.2016;00 - 01;1427;3427;10436;731;16022
14.04.2016;01 - 02;1356;3266;10407;717;15745
14.04.2016;02 - 03;1350;3253;10366;741;15710
14.04.2016;03 - 04;1349;3245;10387;763;15745
14.04.2016;04 - 05;1355;3266;10363;779;15764
14.04.2016;05 - 06;1625;3516;10415;812;16368
14.04.2016;06 - 07;2812;4630;10518;855;18815
14.04.2016;07 - 08;3686;5767;10702;876;21031
14.04.2016;08 - 09;3697;5978;10669;867;21212
14.04.2016;09 - 10;3495;5709;10323;851;20378
14.04.2016;10 - 11;3427;5602;10234;830;20093
14.04.2016;11 - 12;3454;5645;10140;805;20045
14.04.2016;12 - 13;3299;5664;10146;774;19883
14.04.2016;13 - 14;3312;5601;10124;751;19789
14.04.2016;14 - 15;3219;5713;10232;727;19891
14.04.2016;15 - 16;3257;5664;10254;688;19863
14.04.2016;16 - 17;3244;5591;10272;673;19779
14.04.2016;17 - 18;3351;5684;10319;671;20026
14.04.2016;18 - 19;3353;5868;10350;655;20226
14.04.2016;19 - 20;3308;5849;10325;645;20127
14.04.2016;20 - 21;3253;5725;10315;637;19930
14.04.2016;21 - 22;3000;5401;10385;646;19431
14.04.2016;22 - 23;2595;4821;10472;647;18535
14.04.2016;23 - 00;2421;4487;10475;644;18027
15.04.2016;00 - 01;1643;4003;10386;665;16698
15.04.2016;01 - 02;1597;3664;10358;691;16310
15.04.2016;02 - 03;1595;3562;10356;717;16230
15.04.2016;03 - 04;1606;3518;10399;747;16269
15.04.2016;04 - 05;1614;3424;10383;776;16196
15.04.2016;05 - 06;1773;3653;10387;794;16606
15.04.2016;06 - 07;2545;4802;10458;847;18652
15.04.2016;07 - 08;3552;5781;10646;887;20865
15.04.2016;08 - 09;3681;5884;10728;914;21207
15.04.2016;09 - 10;3534;5837;10718;968;21058
15.04.2016;10 - 11;3494;5734;10718;1022;20968
15.04.2016;11 - 12;3448;5623;10745;1083;20899
15.04.2016;12 - 13;3425;5517;10765;1109;20815
15.04.2016;13 - 14;3304;5331;10681;1136;20453
15.04.2016;14 - 15;3067;5370;10711;1139;20287
15.04.2016;15 - 16;2329;5209;10674;1133;19346
15.04.2016;16 - 17;2392;5280;10770;1111;19553
15.04.2016;17 - 18;2559;5421;10767;1067;19814
15.04.2016;18 - 19;3032;5496;10774;1037;20339
15.04.2016;19 - 20;3094;5609;10771;1019;20493
15.04.2016;20 - 21;3153;5623;10715;970;20461
15.04.2016;21 - 22;3016;5421;10694;919;20050
15.04.2016;22 - 23;2660;5088;10593;855;19197
15.04.2016;23 - 00;2140;4622;10473;795;18031
16.04.2016;00 - 01;1542;3863;10481;787;16673
16.04.2016;01 - 02;1368;3483;10394;733;15979
16.04.2016;02 - 03;1335;3380;10242;697;15655
16.04.2016;03 - 04;1332;3337;10148;662;15480
16.04.2016;04 - 05;1332;3343;10098;646;15418
16.04.2016;05 - 06;1362;3461;10079;672;15573
16.04.2016;06 - 07;1635;3769;10051;695;16150
16.04.2016;07 - 08;1703;4042;10081;689;16515
16.04.2016;08 - 09;2231;4651;10249;667;17797
16.04.2016;09 - 10;2638;4908;10330;696;18572
16.04.2016;10 - 11;2481;4812;10269;725;18287
16.04.2016;11 - 12;2419;4765;10239;744;18167
16.04.2016;12 - 13;2387;4612;10288;763;18049
16.04.2016;13 - 14;2205;4423;10142;800;17570
16.04.2016;14 - 15;2059;4080;10070;845;17054
16.04.2016;15 - 16;1934;3955;10036;891;16816
16.04.2016;16 - 17;2026;3934;10063;946;16970
16.04.2016;17 - 18;2130;3895;10063;973;17060
16.04.2016;18 - 19;2275;4083;10066;1012;17436
