Consumption SE areas in MWh;;;;;;
Data was last updated 31-12-2019;;;;;;
;Hours;SE1;SE2;SE3;SE4;SE
23.02.2018;19 - 20;1614;2520;14092;3898;22124
23.02.2018;20 - 21;1459;2471;13658;3750;21337
23.02.2018;21 - 22;1432;2323;12933;3551;20239
23.02.2018;22 - 23;1476;2295;12591;3370;19732
23.02.2018;23 - 00;1493;2277;12182;3214;19165
24.02.2018;00 - 01;1383;2113;11880;3188;18564
24.02.2018;01 - 02;1434;2223;11841;3175;18672
24.02.2018;02 - 03;1473;2245;11798;3185;18701
24.02.2018;03 - 04;1471;2168;11785;3166;18591
24.02.2018;04 - 05;1468;2222;11903;3161;18753
24.02.2018;05 - 06;1433;2252;12172;3277;19134
24.02.2018;06 - 07;1463;2265;12561;3434;19723
24.02.2018;07 - 08;1510;2294;12822;3527;20154
24.02.2018;08 - 09;1529;2362;13122;3659;20672
24.02.2018;09 - 10;1582;2435;13404;3738;21159
24.02.2018;10 - 11;1519;2420;13312;3718;20969
24.02.2018;11 - 12;1438;2366;13088;3562;20453
24.02.2018;12 - 13;1432;2334;12831;3510;20107
24.02.2018;13 - 14;1467;2353;12645;3450;19915
24.02.2018;14 - 15;1443;2375;12580;3388;19784
24.02.2018;15 - 16;1422;2326;12624;3387;19759
24.02.2018;16 - 17;1460;2308;12865;3496;20129
24.02.2018;17 - 18;1545;2433;13491;3751;21220
24.02.2018;18 - 19;1419;2489;13802;3846;21555
24.02.2018;19 - 20;1488;2382;13483;3728;21081
24.02.2018;20 - 21;1571;2384;13204;3589;20748
24.02.2018;21 - 22;1511;2323;12741;3492;20067
24.02.2018;22 - 23;1447;2421;12372;3449;19688
24.02.2018;23 - 00;1380;2378;12060;3328;19145
25.02.2018;00 - 01;1423;2337;11742;3207;18708
25.02.2018;01 - 02;1446;2321;11698;3188;18654
25.02.2018;02 - 03;1460;2276;11722;3222;18680
25.02.2018;03 - 04;1478;2325;11702;3221;18727
25.02.2018;04 - 05;1469;2387;11756;3254;18865
25.02.2018;05 - 06;1432;2472;11955;3302;19161
25.02.2018;06 - 07;1451;2398;12317;3418;19585
25.02.2018;07 - 08;1480;2562;12617;3472;20131
25.02.2018;08 - 09;1459;2428;13021;3590;20497
25.02.2018;09 - 10;1519;2543;13410;3694;21165
25.02.2018;10 - 11;1512;2510;13458;3642;21122
25.02.2018;11 - 12;1488;2546;13222;3642;20898
25.02.2018;12 - 13;1460;2561;12901;3596;20518
25.02.2018;13 - 14;1380;2401;12724;3505;20011
25.02.2018;14 - 15;1423;2340;12691;3414;19869
25.02.2018;15 - 16;1404;2371;12581;3434;19790
25.02.2018;16 - 17;1532;2439;12794;3537;20302
25.02.2018;17 - 18;1471;2421;13528;3743;21163
25.02.2018;18 - 19;1557;2496;13981;3981;22016
25.02.2018;19 - 20;1521;2537;13862;4045;21965
25.02.2018;20 - 21;1492;2501;13587;4033;21613
25.02.2018;21 - 22;1509;2347;13120;3877;20853
25.02.2018;22 - 23;1441;2369;12692;3642;20144
25.02.2018;23 - 00;1437;2298;12502;3551;19788
26.02.2018;00 - 01;1258;2330;12424;3465;19477
26.02.2018;01 - 02;1415;2409;12339;3460;19623
26.02.2018;02 - 03;1371;2440;12322;3464;19596
26.02.2018;03 - 04;1321;2380;12381;3456;19538
26.02.2018;04 - 05;1373;2293;12635;3541;19843
26.02.2018;05 - 06;1205;2325;13247;3727;20504
26.02.2018;06 - 07;1378;2625;14519;4171;22693
26.02.2018;07 - 08;1554;2886;15473;4380;24293
26.02.2018;08 - 09;1552;2748;15625;4551;24477
26.02.2018;09 - 10;1512;2676;15567;4594;24348
26.02.2018;10 - 11;1495;2575;15428;4543;24042
26.02.2018;11 - 12;1427;2517;15198;4425;23567
26.02.2018;12 - 13;1439;2412;15017;4238;23106
26.02.2018;13 - 14;1399;2419;14817;4131;22766
26.02.2018;14 - 15;1388;2627;14697;4068;22781
26.02.2018;15 - 16;1381;2598;14488;4051;22519
26.02.2018;16 - 17;1345;2637;14500;4007;22490
26.02.2018;17 - 18;1429;2701;15135;4227;23492
26.02.2018;18 - 19;1465;2476;15348;4401;23689
26.02.2018;19 - 20;1435;2444;15265;4318;23462
26.02.2018;20 - 21;1271;2242;14907;4235;22654
26.02.2018;21 - 22;1213;2115;14400;4081;21809
26.02.2018;22 - 23;1225;2133;13794;3967;21119
26.02.2018;23 - 00;1241;2116;13203;3768;20328
27.02.2018;00 - 01;1238;2095;12835;3699;19865
27.02.2018;01 - 02;1237;1992;12588;3646;19464
27.02.2018;02 - 03;1205;1942;12508;3640;19294
27.02.2018;03 - 04;1219;1969;12771;3605;19564
27.02.2018;04 - 05;1328;2008;13012;3655;20003
27.02.2018;05 - 06;1308;2300;13636;3835;21078
27.02.2018;06 - 07;1506;2740;14927;4308;23481
27.02.2018;07 - 08;1498;2603;15846;4628;24576
27.02.2018;08 - 09;1423;2529;16133;4719;24804
27.02.2018;09 - 10;1423;2453;15970;4730;24575
27.02.2018;10 - 11;1400;2532;15901;4665;24497
27.02.2018;11 - 12;1349;2592;15844;4555;24340
27.02.2018;12 - 13;1311;2612;15771;4516;24211
27.02.2018;13 - 14;1306;2623;15699;4497;24126
27.02.2018;14 - 15;1234;2623;15589;4515;23959
27.02.2018;15 - 16;1422;2603;15612;4533;24170
27.02.2018;16 - 17;1400;2652;15755;4579;24386
27.02.2018;17 - 18;1456;2583;16396;4718;25152
27.02.2018;18 - 19;1457;2465;16730;4848;25499
27.02.2018;19 - 20;1581;2454;16486;4810;25331
27.02.2018;20 - 21;1487;2576;16096;4700;24860
27.02.2018;21 - 22;1445;2591;15544;4499;24079
27.02.2018;22 - 23;1450;2483;14966;4251;23150
27.02.2018;23 - 00;1526;2497;14401;4069;22492
28.02.2018;00 - 01;1291;2363;14019;3939;21612
28.02.2018;01 - 02;1378;2535;14083;3883;21879
28.02.2018;02 - 03;1379;2547;14030;3876;21832
28.02.2018;03 - 04;1356;2505;14209;3867;21936
28.02.2018;04 - 05;1357;2720;14463;3888;22428
28.02.2018;05 - 06;1499;2710;14925;4145;23279
28.02.2018;06 - 07;1734;2952;16073;4535;25294
28.02.2018;07 - 08;1618;3027;16848;4880;26373
28.02.2018;08 - 09;1532;3017;17088;4921;26558
28.02.2018;09 - 10;1517;2924;16926;4912;26279
28.02.2018;10 - 11;1342;2936;16839;4893;26011
28.02.2018;11 - 12;1327;2822;16555;4814;25518
28.02.2018;12 - 13;1374;2728;16187;4655;24945
28.02.2018;13 - 14;1461;2668;15929;4637;24693
28.02.2018;14 - 15;1335;2659;15663;4552;24209
28.02.2018;15 - 16;1355;2657;15525;4527;24064
28.02.2018;16 - 17;1303;2745;15701;4495;24243
28.02.2018;17 - 18;1585;2912;16289;4629;25415
28.02.2018;18 - 19;1594;2950;16505;4787;25836
28.02.2018;19 - 20;1483;2827;16360;4733;25404
28.02.2018;20 - 21;1384;2809;15921;4630;24744
28.02.2018;21 - 22;1416;2738;15411;4460;24025
28.02.2018;22 - 23;1329;2691;14646;4227;22891
28.02.2018;23 - 00;1305;2629;14131;4004;22070
01.03.2018;00 - 01;1071;2489;13689;3770;21019
01.03.2018;01 - 02;1122;2548;13545;3720;20934
01.03.2018;02 - 03;1232;2535;13623;3718;21107
01.03.2018;03 - 04;1180;2587;13730;3719;21216
01.03.2018;04 - 05;1221;2629;13820;3768;21437
01.03.2018;05 - 06;1269;2698;14251;3917;22135
01.03.2018;06 - 07;1500;2740;15402;4253;23896
01.03.2018;07 - 08;1374;2782;16022;4568;24746
01.03.2018;08 - 09;1361;2836;16089;4689;24974
01.03.2018;09 - 10;1355;2817;15984;4644;24800
01.03.2018;10 - 11;1318;2722;15804;4517;24361
01.03.2018;11 - 12;1338;2647;15503;4429;23916
01.03.2018;12 - 13;1307;2566;15293;4314;23479
01.03.2018;13 - 14;1269;2516;15005;4275;23064
01.03.2018;14 - 15;1250;2532;14693;4249;22724
01.03.2018;15 - 16;1256;2585;14734;4262;22837
01.03.2018;16 - 17;1271;2540;14753;4263;22827
01.03.2018;17 - 18;1391;2616;15254;4363;23624
01.03.2018;18 - 19;1373;2624;15695;4417;24109
01.03.2018;19 - 20;1423;2768;15350;4349;23889
01.03.2018;20 - 21;1330;2708;14938;4209;23185
01.03.2018;21 - 22;1148;2598;14390;4032;22168
01.03.2018;22 - 23;1112;2581;13673;3828;21194
01.03.2018;23 - 00;1138;2406;13187;3668;20399
02.03.2018;00 - 01;1039;2383;12976;3707;20105
02.03.2018;01 - 02;1158;2467;12827;3683;20135
02.03.2018;02 - 03;1122;2467;12845;3683;20117
02.03.2018;03 - 04;1080;2530;12917;3678;20204
02.03.2018;04 - 05;1102;2575;13173;3695;20545
02.03.2018;05 - 06;1158;2663;13605;3857;21284
02.03.2018;06 - 07;1247;2776;14757;4200;22981
02.03.2018;07 - 08;1475;2919;15520;4439;24353
02.03.2018;08 - 09;1320;2882;15681;4529;24412
02.03.2018;09 - 10;1318;2855;15531;4565;24269
02.03.2018;10 - 11;1276;2754;15400;4619;24048
02.03.2018;11 - 12;1298;2625;15242;4552;23717
02.03.2018;12 - 13;1275;2535;15010;4460;23280
02.03.2018;13 - 14;1340;2561;14634;4428;22963
02.03.2018;14 - 15;1220;2547;14361;4297;22425
02.03.2018;15 - 16;1296;2486;14353;4273;22409
02.03.2018;16 - 17;1353;2521;14379;4260;22513
02.03.2018;17 - 18;1322;2520;14839;4375;23056
02.03.2018;18 - 19;1413;2552;15022;4485;23472
02.03.2018;19 - 20;1580;2546;14512;4370;23008
02.03.2018;20 - 21;1404;2495;14012;4169;22080
02.03.2018;21 - 22;1271;2350;13630;4036;21286
02.03.2018;22 - 23;1304;2267;13263;3834;20668
02.03.2018;23 - 00;1292;2275;12802;3616;19984
03.03.2018;00 - 01;1064;2163;12336;3418;18980
03.03.2018;01 - 02;1091;2137;12056;3350;18634
03.03.2018;02 - 03;1091;2186;11973;3350;18600
03.03.2018;03 - 04;1111;2217;11996;3331;18654
03.03.2018;04 - 05;1133;2259;12113;3358;18862
03.03.2018;05 - 06;1074;2218;12387;3403;19082
03.03.2018;06 - 07;1167;2358;12842;3496;19863
03.03.2018;07 - 08;1291;2351;13002;3598;20242
03.03.2018;08 - 09;1193;2433;13493;3838;20957
03.03.2018;09 - 10;1210;2489;13858;3961;21518
03.03.2018;10 - 11;1164;2415;13880;3966;21425
03.03.2018;11 - 12;1177;2341;13780;3894;21193
03.03.2018;12 - 13;1150;2327;13612;3833;20921
03.03.2018;13 - 14;1210;2285;13119;3722;20336
03.03.2018;14 - 15;1194;2242;12804;3669;19909
03.03.2018;15 - 16;1190;2263;13053;3659;20166
03.03.2018;16 - 17;1191;2319;13321;3691;20521
03.03.2018;17 - 18;1218;2454;13706;3839;21218
03.03.2018;18 - 19;1323;2488;14153;3951;21914
03.03.2018;19 - 20;1225;2426;13827;3833;21312
03.03.2018;20 - 21;1284;2382;13360;3652;20678
03.03.2018;21 - 22;1200;2315;12931;3474;19921
03.03.2018;22 - 23;1343;2194;12532;3358;19426
03.03.2018;23 - 00;1233;2173;12167;3259;18831
04.03.2018;00 - 01;1122;2070;11946;3144;18281
04.03.2018;01 - 02;1185;2008;11840;3108;18141
04.03.2018;02 - 03;1162;2049;11759;3075;18045
04.03.2018;03 - 04;1170;2084;11745;3084;18084
04.03.2018;04 - 05;1168;2128;11734;3112;18141
04.03.2018;05 - 06;1147;2132;11929;3161;18369
04.03.2018;06 - 07;1207;2168;12057;3210;18641
04.03.2018;07 - 08;1241;2229;12289;3289;19047
04.03.2018;08 - 09;1263;2068;12682;3421;19433
04.03.2018;09 - 10;1281;2245;12969;3495;19989
04.03.2018;10 - 11;1249;2214;13044;3516;20023
04.03.2018;11 - 12;1280;2159;12984;3528;19951
04.03.2018;12 - 13;1225;2050;12837;3516;19627
04.03.2018;13 - 14;1258;2073;12749;3502;19582
04.03.2018;14 - 15;1281;2038;12727;3483;19528
04.03.2018;15 - 16;1258;2089;12768;3498;19614
04.03.2018;16 - 17;1255;2114;12849;3581;19798
04.03.2018;17 - 18;1295;2179;13443;3704;20621
04.03.2018;18 - 19;1250;2192;13919;3877;21237
04.03.2018;19 - 20;1302;2253;13779;3825;21159
04.03.2018;20 - 21;1254;2170;13447;3701;20573
04.03.2018;21 - 22;1280;2089;12866;3536;19770
04.03.2018;22 - 23;1202;1959;12385;3400;18946
04.03.2018;23 - 00;1135;2044;11962;3255;18396
05.03.2018;00 - 01;1158;2092;11787;3173;18209
05.03.2018;01 - 02;1214;2118;11720;3110;18162
05.03.2018;02 - 03;1204;2069;11741;3033;18047
05.03.2018;03 - 04;1154;2079;11804;3028;18065
05.03.2018;04 - 05;1130;2094;11977;3102;18303
05.03.2018;05 - 06;1308;2329;12626;3249;19512
05.03.2018;06 - 07;1385;2604;13680;3623;21291
05.03.2018;07 - 08;1393;2555;14450;3946;22344
05.03.2018;08 - 09;1372;2580;14617;4062;22630
05.03.2018;09 - 10;1365;2587;14446;4123;22521
05.03.2018;10 - 11;1360;2640;14292;4212;22504
05.03.2018;11 - 12;1367;2532;14365;4277;22540
05.03.2018;12 - 13;1279;2474;14360;4261;22373
05.03.2018;13 - 14;1268;2484;14165;4229;22147
05.03.2018;14 - 15;1350;2396;14082;4128;21955
05.03.2018;15 - 16;1333;2405;14079;4062;21879
05.03.2018;16 - 17;1370;2399;14203;4045;22016
05.03.2018;17 - 18;1506;2391;14580;4071;22548
05.03.2018;18 - 19;1468;2401;14876;4109;22854
05.03.2018;19 - 20;1521;2425;14528;4085;22559
05.03.2018;20 - 21;1306;2382;14040;3954;21682
05.03.2018;21 - 22;1295;2308;13326;3707;20635
05.03.2018;22 - 23;1405;2291;12585;3464;19745
05.03.2018;23 - 00;1321;2182;11984;3209;18696
06.03.2018;00 - 01;1292;2026;11516;3005;17839
06.03.2018;01 - 02;1308;2063;11350;2977;17698
06.03.2018;02 - 03;1235;2029;11302;2921;17486
06.03.2018;03 - 04;1181;2010;11316;2934;17440
06.03.2018;04 - 05;1296;2038;11447;3022;17804
06.03.2018;05 - 06;1334;2206;11884;3254;18678
06.03.2018;06 - 07;1390;2527;13096;3709;20722
06.03.2018;07 - 08;1506;2708;13854;4010;22078
06.03.2018;08 - 09;1381;2641;13990;4060;22071
06.03.2018;09 - 10;1355;2629;13885;3977;21847
06.03.2018;10 - 11;1248;2546;13925;3911;21630
06.03.2018;11 - 12;1343;2561;13850;3838;21591
06.03.2018;12 - 13;1373;2559;13787;3714;21432
06.03.2018;13 - 14;1339;2554;13660;3596;21150
06.03.2018;14 - 15;1348;2513;13539;3541;20941
06.03.2018;15 - 16;1353;2448;13676;3560;21037
06.03.2018;16 - 17;1353;2412;13614;3533;20912
06.03.2018;17 - 18;1524;2443;14037;3656;21659
06.03.2018;18 - 19;1415;2514;14292;3822;22042
06.03.2018;19 - 20;1451;2510;14100;3870;21931
06.03.2018;20 - 21;1327;2353;13676;3732;21088
06.03.2018;21 - 22;1213;2242;13052;3521;20028
06.03.2018;22 - 23;1230;2108;12381;3311;19030
06.03.2018;23 - 00;1304;2040;11756;3077;18176
07.03.2018;00 - 01;1247;2052;11321;2949;17568
07.03.2018;01 - 02;1358;2046;11148;2942;17493
07.03.2018;02 - 03;1252;1964;11146;2939;17301
07.03.2018;03 - 04;1211;2011;11152;2935;17309
07.03.2018;04 - 05;1262;2180;11360;3012;17814
07.03.2018;05 - 06;1429;2277;11984;3215;18904
07.03.2018;06 - 07;1288;2513;13206;3660;20666
07.03.2018;07 - 08;1437;2487;14013;3964;21901
07.03.2018;08 - 09;1446;2423;14212;4076;22156
07.03.2018;09 - 10;1443;2375;14094;4040;21952
07.03.2018;10 - 11;1446;2456;13923;3986;21811
07.03.2018;11 - 12;1305;2430;13666;3967;21367
07.03.2018;12 - 13;1312;2417;13468;3869;21065
07.03.2018;13 - 14;1387;2483;13263;3850;20983
07.03.2018;14 - 15;1316;2557;13289;3924;21086
07.03.2018;15 - 16;1443;2526;13326;3939;21233
07.03.2018;16 - 17;1360;2548;13357;3886;21151
07.03.2018;17 - 18;1378;2564;13836;3979;21756
07.03.2018;18 - 19;1364;2577;14090;4103;22134
07.03.2018;19 - 20;1476;2642;13872;4051;22041
07.03.2018;20 - 21;1336;2600;13456;3957;21349
07.03.2018;21 - 22;1367;2488;12801;3710;20366
07.03.2018;22 - 23;1211;2408;12078;3458;19155
07.03.2018;23 - 00;1427;2333;11450;3210;18421
08.03.2018;00 - 01;1212;2181;11122;3148;17663
08.03.2018;01 - 02;1178;2279;10991;3098;17546
08.03.2018;02 - 03;1204;2264;10965;3052;17484
08.03.2018;03 - 04;1219;2293;11002;3047;17561
08.03.2018;04 - 05;1231;2239;11109;3067;17647
08.03.2018;05 - 06;1359;2367;11677;3204;18607
08.03.2018;06 - 07;1282;2565;12640;3612;20099
08.03.2018;07 - 08;1387;2615;13639;3916;21556
08.03.2018;08 - 09;1344;2579;13879;4022;21825
08.03.2018;09 - 10;1378;2519;13964;4024;21885
08.03.2018;10 - 11;1376;2527;14038;3993;21933
08.03.2018;11 - 12;1351;2504;13955;3942;21752
08.03.2018;12 - 13;1367;2407;13885;3885;21544
08.03.2018;13 - 14;1404;2453;13713;3887;21456
08.03.2018;14 - 15;1401;2426;13626;3866;21319
08.03.2018;15 - 16;1395;2440;13652;3864;21351
08.03.2018;16 - 17;1376;2491;13704;3870;21441
08.03.2018;17 - 18;1383;2444;13955;3922;21703
08.03.2018;18 - 19;1340;2331;14150;3991;21811
08.03.2018;19 - 20;1451;2425;14056;3916;21848
08.03.2018;20 - 21;1487;2227;13582;3774;21070
08.03.2018;21 - 22;1374;2250;12904;3611;20139
08.03.2018;22 - 23;1330;2123;12150;3375;18978
08.03.2018;23 - 00;1261;2137;11549;3143;18091
09.03.2018;00 - 01;1106;2103;11146;2980;17336
09.03.2018;01 - 02;1215;2146;10872;2931;17163
09.03.2018;02 - 03;1217;2124;10707;2875;16922
09.03.2018;03 - 04;1202;2066;10755;2863;16886
09.03.2018;04 - 05;1229;2096;10861;2974;17159
09.03.2018;05 - 06;1316;2193;11392;3136;18037
09.03.2018;06 - 07;1425;2353;12604;3470;19852
09.03.2018;07 - 08;1405;2490;13480;3758;21133
09.03.2018;08 - 09;1435;2558;13713;3823;21529
09.03.2018;09 - 10;1388;2587;13729;3794;21498
09.03.2018;10 - 11;1405;2501;13618;3820;21343
09.03.2018;11 - 12;1403;2542;13473;3832;21251
09.03.2018;12 - 13;1432;2509;13288;3760;20989
09.03.2018;13 - 14;1443;2485;13189;3696;20813
09.03.2018;14 - 15;1361;2446;13043;3573;20423
09.03.2018;15 - 16;1321;2479;13017;3587;20404
09.03.2018;16 - 17;1302;2499;13103;3641;20544
09.03.2018;17 - 18;1439;2574;13357;3754;21125
09.03.2018;18 - 19;1475;2616;13666;3859;21615
09.03.2018;19 - 20;1361;2547;13401;3841;21150
09.03.2018;20 - 21;1365;2540;12820;3624;20349
09.03.2018;21 - 22;1484;2316;12355;3434;19588
09.03.2018;22 - 23;1295;2265;11764;3262;18585
09.03.2018;23 - 00;1387;2210;11271;3091;17959
10.03.2018;00 - 01;1100;2113;11007;2969;17189
10.03.2018;01 - 02;1208;2183;10827;2909;17127
10.03.2018;02 - 03;1198;2196;10647;2881;16921
10.03.2018;03 - 04;1213;2221;10597;2863;16894
10.03.2018;04 - 05;1209;2207;10691;2888;16995
10.03.2018;05 - 06;1197;2300;10894;2984;17375
10.03.2018;06 - 07;1160;2295;11210;3074;17739
10.03.2018;07 - 08;1202;2335;11603;3218;18358
10.03.2018;08 - 09;1322;2394;12081;3364;19162
10.03.2018;09 - 10;1263;2388;12505;3472;19627
10.03.2018;10 - 11;1260;2304;12561;3476;19601
10.03.2018;11 - 12;1251;2278;12562;3443;19534
10.03.2018;12 - 13;1122;2209;12410;3354;19094
10.03.2018;13 - 14;1198;2192;12218;3270;18878
10.03.2018;14 - 15;1195;2229;12151;3185;18760
10.03.2018;15 - 16;1210;2236;12110;3151;18707
10.03.2018;16 - 17;1219;2235;12230;3246;18931
10.03.2018;17 - 18;1306;2324;12663;3386;19679
10.03.2018;18 - 19;1314;2336;13023;3555;20228
10.03.2018;19 - 20;1307;2330;12916;3518;20071
10.03.2018;20 - 21;1208;2218;12422;3336;19185
10.03.2018;21 - 22;1217;2094;11921;3212;18443
10.03.2018;22 - 23;1057;2146;11563;3115;17881
10.03.2018;23 - 00;1121;2028;11218;3043;17410
11.03.2018;00 - 01;1117;1817;10888;2957;16778
11.03.2018;01 - 02;1160;2024;10815;2896;16894
11.03.2018;02 - 03;1188;2046;10749;2878;16861
11.03.2018;03 - 04;1191;2030;10789;2909;16919
11.03.2018;04 - 05;1183;2058;10806;2920;16966
11.03.2018;05 - 06;1184;2073;10779;2903;16939
11.03.2018;06 - 07;1190;2142;10867;2949;17148
11.03.2018;07 - 08;1183;2099;11131;2990;17402
11.03.2018;08 - 09;1175;2102;11564;3189;18030
11.03.2018;09 - 10;1205;2159;11910;3330;18605
11.03.2018;10 - 11;1244;2183;12066;3354;18847
11.03.2018;11 - 12;1176;2156;12178;3389;18898
11.03.2018;12 - 13;1163;2101;12225;3308;18797
11.03.2018;13 - 14;1195;2109;12129;3341;18772
11.03.2018;14 - 15;1183;2099;12089;3244;18615
11.03.2018;15 - 16;1186;2100;12164;3200;18649
11.03.2018;16 - 17;1229;2172;12246;3313;18959
11.03.2018;17 - 18;1246;2189;12717;3439;19592
11.03.2018;18 - 19;1308;2226;13140;3563;20238
11.03.2018;19 - 20;1269;2241;12940;3510;19960
11.03.2018;20 - 21;1274;2167;12548;3360;19351
11.03.2018;21 - 22;1277;2133;12135;3193;18737
11.03.2018;22 - 23;1167;2116;11554;3041;17878
11.03.2018;23 - 00;1250;2052;11034;2933;17269
12.03.2018;00 - 01;1273;2017;10840;2856;16985
12.03.2018;01 - 02;1281;2031;10698;2797;16806
12.03.2018;02 - 03;1278;1979;10648;2769;16673
12.03.2018;03 - 04;1236;1993;10727;2813;16770
12.03.2018;04 - 05;1311;2100;10844;2870;17125
12.03.2018;05 - 06;1383;1988;11301;3055;17727
12.03.2018;06 - 07;1369;2269;12500;3421;19559
12.03.2018;07 - 08;1442;2298;13307;3793;20839
12.03.2018;08 - 09;1460;2397;13680;3875;21412
12.03.2018;09 - 10;1421;2440;13751;3877;21489
12.03.2018;10 - 11;1315;2397;13655;3874;21241
12.03.2018;11 - 12;1403;2427;13598;3805;21233
12.03.2018;12 - 13;1270;2396;13423;3692;20780
12.03.2018;13 - 14;1291;2445;13241;3704;20680
12.03.2018;14 - 15;1320;2433;13161;3666;20580
12.03.2018;15 - 16;1317;2374;13109;3626;20426
12.03.2018;16 - 17;1312;2343;13147;3585;20388
12.03.2018;17 - 18;1204;2445;13452;3662;20763
12.03.2018;18 - 19;1271;2544;13786;3758;21358
12.03.2018;19 - 20;1349;2562;13382;3675;20968
12.03.2018;20 - 21;1310;2487;12660;3539;19995
12.03.2018;21 - 22;1423;2245;11969;3352;18989
12.03.2018;22 - 23;1308;2231;11341;3107;17986
12.03.2018;23 - 00;1202;2099;10841;2903;17045
13.03.2018;00 - 01;1211;2002;10242;2771;16225
13.03.2018;01 - 02;1198;2091;10157;2725;16170
13.03.2018;02 - 03;1190;2152;10271;2706;16319
13.03.2018;03 - 04;1166;2149;10328;2701;16343
13.03.2018;04 - 05;1169;2274;10488;2762;16692
13.03.2018;05 - 06;1126;2359;10897;2920;17302
13.03.2018;06 - 07;1268;2615;12064;3283;19230
13.03.2018;07 - 08;1395;2653;13063;3637;20747
13.03.2018;08 - 09;1397;2549;13298;3733;20977
13.03.2018;09 - 10;1340;2543;13403;3693;20978
13.03.2018;10 - 11;1357;2525;13478;3710;21069
13.03.2018;11 - 12;1369;2671;13450;3741;21231
13.03.2018;12 - 13;1359;2437;13393;3610;20798
13.03.2018;13 - 14;1357;2395;13355;3652;20758
13.03.2018;14 - 15;1283;2240;13292;3627;20442
13.03.2018;15 - 16;1259;2251;13303;3661;20474
13.03.2018;16 - 17;1320;2283;13388;3669;20659
13.03.2018;17 - 18;1375;2374;13709;3810;21268
13.03.2018;18 - 19;1331;2421;13941;3893;21585
13.03.2018;19 - 20;1487;2463;13666;3852;21468
13.03.2018;20 - 21;1339;2312;13206;3717;20574
13.03.2018;21 - 22;1439;2200;12523;3505;19667
13.03.2018;22 - 23;1360;2109;11883;3261;18613
13.03.2018;23 - 00;1208;2013;11372;3089;17683
14.03.2018;00 - 01;1176;1950;11032;2965;17123
14.03.2018;01 - 02;1319;1967;10937;2917;17140
14.03.2018;02 - 03;1262;1805;10955;2890;16912
14.03.2018;03 - 04;1270;1680;10998;2905;16852
14.03.2018;04 - 05;1372;1775;10958;2969;17074
14.03.2018;05 - 06;1189;2046;11575;3161;17972
14.03.2018;06 - 07;1308;2397;12656;3542;19903
14.03.2018;07 - 08;1472;2536;13438;3888;21335
14.03.2018;08 - 09;1474;2469;13621;3993;21557
14.03.2018;09 - 10;1538;2516;13622;3965;21641
14.03.2018;10 - 11;1546;2546;13502;4028;21622
14.03.2018;11 - 12;1535;2425;13366;4016;21342
14.03.2018;12 - 13;1369;2279;13095;3976;20719
14.03.2018;13 - 14;1338;2322;12834;3918;20412
14.03.2018;14 - 15;1261;2276;12674;3918;20129
14.03.2018;15 - 16;1287;2192;12688;3904;20071
14.03.2018;16 - 17;1312;2288;12775;3897;20272
14.03.2018;17 - 18;1251;2342;13260;3941;20794
14.03.2018;18 - 19;1248;2377;13651;3993;21269
14.03.2018;19 - 20;1287;2382;13656;3928;21252
14.03.2018;20 - 21;1329;2281;13358;3789;20757
14.03.2018;21 - 22;1315;2162;12838;3626;19940
14.03.2018;22 - 23;1394;2093;12300;3382;19168
14.03.2018;23 - 00;1271;2214;11873;3196;18553
15.03.2018;00 - 01;1239;2126;11550;3061;17976
15.03.2018;01 - 02;1276;2177;11488;3001;17941
15.03.2018;02 - 03;1263;2144;11465;2980;17852
15.03.2018;03 - 04;1215;2123;11462;3006;17805
15.03.2018;04 - 05;1300;2212;11606;3075;18192
15.03.2018;05 - 06;1287;2334;12175;3263;19058
15.03.2018;06 - 07;1330;2286;14055;3636;21307
15.03.2018;07 - 08;1595;2543;15070;3927;23136
15.03.2018;08 - 09;1443;2485;14090;4018;22036
15.03.2018;09 - 10;1515;2510;13809;4059;21894
15.03.2018;10 - 11;1470;2439;13597;4142;21649
15.03.2018;11 - 12;1417;2436;13402;4123;21378
15.03.2018;12 - 13;1439;2411;13307;3976;21133
15.03.2018;13 - 14;1396;2348;13274;3881;20900
15.03.2018;14 - 15;1324;2290;13246;3841;20702
15.03.2018;15 - 16;1325;2431;13331;3870;20957
15.03.2018;16 - 17;1358;2418;13422;3775;20974
15.03.2018;17 - 18;1309;2358;13727;3913;21308
15.03.2018;18 - 19;1288;2411;14309;4056;22063
15.03.2018;19 - 20;1302;2451;14335;4060;22148
15.03.2018;20 - 21;1310;2401;14019;3960;21690
15.03.2018;21 - 22;1408;2401;13474;3776;21058
15.03.2018;22 - 23;1168;2307;12964;3544;19983
15.03.2018;23 - 00;1312;2277;12590;3343;19522
16.03.2018;00 - 01;1253;2135;12265;3228;18882
16.03.2018;01 - 02;1272;2186;12169;3255;18882
16.03.2018;02 - 03;1274;2205;12328;3276;19083
16.03.2018;03 - 04;1223;2403;12340;3294;19260
16.03.2018;04 - 05;1278;2450;12529;3375;19632
16.03.2018;05 - 06;1169;2435;13081;3551;20236
16.03.2018;06 - 07;1482;2624;14160;3862;22129
16.03.2018;07 - 08;1503;2738;15070;4216;23526
16.03.2018;08 - 09;1436;2650;15085;4254;23425
16.03.2018;09 - 10;1458;2596;14768;4210;23032
16.03.2018;10 - 11;1392;2549;14286;4223;22450
16.03.2018;11 - 12;1384;2546;13896;4204;22031
