Consumption SE areas in MWh;;;;;;
Data was last updated 01-01-2019;;;;;;
;Hours;SE1;SE2;SE3;SE4;SE
06.06.2017;02 - 03;770;1344;6597;1691;10402
06.06.2017;03 - 04;884;1449;6428;1619;10380
06.06.2017;04 - 05;809;1441;6361;1531;10142
06.06.2017;05 - 06;800;1419;6490;1524;10233
06.06.2017;06 - 07;829;1439;6744;1752;10764
06.06.2017;07 - 08;1003;1584;7217;1978;11782
06.06.2017;08 - 09;903;1631;7656;2133;12323
06.06.2017;09 - 10;952;1641;7861;2151;12606
06.06.2017;10 - 11;935;1702;8065;2090;12791
06.06.2017;11 - 12;939;1708;8070;2086;12803
06.06.2017;12 - 13;837;1728;8088;2126;12779
06.06.2017;13 - 14;922;1801;8000;2181;12905
06.06.2017;14 - 15;1003;1685;7958;2094;12740
06.06.2017;15 - 16;867;1513;7975;2085;12441
06.06.2017;16 - 17;965;1662;7925;2102;12654
06.06.2017;17 - 18;967;1767;8016;2147;12897
06.06.2017;18 - 19;887;1686;8011;2242;12827
06.06.2017;19 - 20;917;1655;7842;2291;12705
06.06.2017;20 - 21;924;1585;7778;2245;12531
06.06.2017;21 - 22;875;1579;7591;2188;12234
06.06.2017;22 - 23;928;1455;7409;2145;11936
06.06.2017;23 - 00;791;1341;7209;2150;11491
07.06.2017;00 - 01;802;1244;6906;2039;10991
07.06.2017;01 - 02;783;1136;6805;1957;10681
07.06.2017;02 - 03;746;1174;6642;1915;10477
07.06.2017;03 - 04;799;1259;6614;1869;10541
07.06.2017;04 - 05;815;1326;6692;1900;10733
07.06.2017;05 - 06;825;1342;7013;2010;11189
07.06.2017;06 - 07;917;1431;7993;2293;12634
07.06.2017;07 - 08;928;1599;8909;2725;14161
07.06.2017;08 - 09;1050;1605;9232;2878;14765
07.06.2017;09 - 10;951;1540;9478;3013;14982
07.06.2017;10 - 11;911;1531;9751;2923;15116
07.06.2017;11 - 12;996;1498;9752;2844;15089
07.06.2017;12 - 13;937;1432;9680;2717;14766
07.06.2017;13 - 14;1005;1491;9836;2756;15089
07.06.2017;14 - 15;1046;1641;9802;2751;15240
07.06.2017;15 - 16;1014;1557;9762;2668;15000
07.06.2017;16 - 17;976;1494;9658;2642;14770
07.06.2017;17 - 18;981;1565;9586;2653;14785
07.06.2017;18 - 19;952;1552;9389;2639;14531
07.06.2017;19 - 20;1038;1626;9198;2642;14504
07.06.2017;20 - 21;1022;1474;8963;2585;14044
07.06.2017;21 - 22;941;1541;8679;2510;13671
07.06.2017;22 - 23;885;1404;8376;2406;13072
07.06.2017;23 - 00;811;1356;7890;2242;12298
08.06.2017;00 - 01;668;1491;7554;2136;11849
08.06.2017;01 - 02;761;1498;7402;2052;11713
08.06.2017;02 - 03;772;1384;7390;1962;11508
08.06.2017;03 - 04;760;1427;7367;1957;11511
08.06.2017;04 - 05;821;1394;7274;1918;11407
08.06.2017;05 - 06;923;1385;7480;1959;11747
08.06.2017;06 - 07;943;1500;8254;2330;13028
08.06.2017;07 - 08;1050;1941;9377;2705;15073
08.06.2017;08 - 09;1109;1662;9672;2867;15310
08.06.2017;09 - 10;832;1759;9960;2894;15444
08.06.2017;10 - 11;1008;1754;10294;3011;16067
08.06.2017;11 - 12;975;1680;10035;2968;15657
08.06.2017;12 - 13;985;1581;9711;2911;15188
08.06.2017;13 - 14;1037;1459;9545;2881;14922
08.06.2017;14 - 15;955;1650;9434;2815;14854
08.06.2017;15 - 16;1056;1758;9476;2782;15072
08.06.2017;16 - 17;1110;1806;9446;2724;15086
08.06.2017;17 - 18;987;1756;9417;2710;14870
08.06.2017;18 - 19;1073;1756;8834;2645;14307
08.06.2017;19 - 20;1037;1671;8980;2635;14323
08.06.2017;20 - 21;1033;1753;8955;2609;14350
08.06.2017;21 - 22;1026;1637;8765;2564;13993
08.06.2017;22 - 23;992;1540;8414;2476;13422
08.06.2017;23 - 00;834;1529;7933;2325;12621
09.06.2017;00 - 01;757;1595;7386;2157;11895
09.06.2017;01 - 02;860;1578;7172;2035;11645
09.06.2017;02 - 03;851;1521;7132;2006;11510
09.06.2017;03 - 04;819;1532;7021;2011;11384
09.06.2017;04 - 05;813;1508;6967;1992;11280
09.06.2017;05 - 06;886;1430;7272;2087;11674
09.06.2017;06 - 07;935;1676;8367;2389;13368
09.06.2017;07 - 08;966;1763;9460;2679;14868
09.06.2017;08 - 09;964;1861;9778;2770;15372
09.06.2017;09 - 10;905;1909;9926;2838;15578
09.06.2017;10 - 11;844;1882;10337;2896;15958
09.06.2017;11 - 12;804;1787;9831;2898;15319
09.06.2017;12 - 13;788;1835;9757;2816;15197
09.06.2017;13 - 14;872;1834;9475;2766;14947
09.06.2017;14 - 15;929;1821;9269;2669;14688
09.06.2017;15 - 16;945;1596;9050;2547;14139
09.06.2017;16 - 17;907;1541;8884;2439;13771
09.06.2017;17 - 18;933;1699;8910;2405;13947
09.06.2017;18 - 19;853;1672;8727;2367;13619
09.06.2017;19 - 20;820;1646;8505;2265;13236
09.06.2017;20 - 21;851;1584;8128;2094;12657
09.06.2017;21 - 22;843;1449;7756;1964;12012
09.06.2017;22 - 23;856;1473;7583;1963;11874
09.06.2017;23 - 00;931;1402;7355;1952;11639
10.06.2017;00 - 01;782;1426;7174;1880;11262
10.06.2017;01 - 02;815;1497;6907;1706;10924
10.06.2017;02 - 03;793;1412;6780;1699;10684
10.06.2017;03 - 04;790;1410;6558;1731;10488
10.06.2017;04 - 05;769;1356;6423;1694;10241
10.06.2017;05 - 06;762;1370;6466;1689;10286
10.06.2017;06 - 07;796;1363;6677;1790;10626
10.06.2017;07 - 08;791;1506;7146;2038;11481
10.06.2017;08 - 09;828;1497;7618;2185;12128
10.06.2017;09 - 10;809;1538;8051;2276;12674
10.06.2017;10 - 11;835;1608;8239;2317;12999
10.06.2017;11 - 12;856;1686;8227;2299;13067
10.06.2017;12 - 13;787;1578;8053;2266;12684
10.06.2017;13 - 14;819;1636;7964;2216;12635
10.06.2017;14 - 15;869;1598;7889;2109;12466
10.06.2017;15 - 16;873;1634;7760;2082;12348
10.06.2017;16 - 17;904;1621;7744;2118;12387
10.06.2017;17 - 18;941;1657;7857;2141;12596
10.06.2017;18 - 19;854;1735;7929;2168;12685
10.06.2017;19 - 20;897;1557;7869;2118;12441
10.06.2017;20 - 21;907;1539;7694;2078;12218
10.06.2017;21 - 22;892;1482;7527;2068;11969
10.06.2017;22 - 23;878;1520;7364;2051;11812
10.06.2017;23 - 00;826;1411;7152;1910;11298
11.06.2017;00 - 01;747;1371;6955;1769;10843
11.06.2017;01 - 02;800;1270;6725;1716;10510
11.06.2017;02 - 03;781;1295;6808;1617;10501
11.06.2017;03 - 04;813;1363;6731;1603;10509
11.06.2017;04 - 05;722;1404;6570;1550;10246
11.06.2017;05 - 06;772;1352;6429;1522;10074
11.06.2017;06 - 07;798;1343;6517;1556;10214
11.06.2017;07 - 08;821;1437;6912;1748;10918
11.06.2017;08 - 09;847;1430;7266;1970;11514
11.06.2017;09 - 10;829;1487;7745;2137;12196
11.06.2017;10 - 11;870;1531;8079;2191;12671
11.06.2017;11 - 12;892;1570;8312;2093;12868
11.06.2017;12 - 13;920;1595;8452;2034;13001
11.06.2017;13 - 14;854;1566;8480;1982;12881
11.06.2017;14 - 15;826;1594;8403;2046;12869
11.06.2017;15 - 16;833;1581;8284;2127;12826
11.06.2017;16 - 17;885;1584;8285;2214;12968
11.06.2017;17 - 18;836;1664;8375;2205;13080
11.06.2017;18 - 19;901;1638;8597;2305;13440
11.06.2017;19 - 20;909;1592;8593;2372;13465
11.06.2017;20 - 21;834;1634;8421;2330;13219
11.06.2017;21 - 22;949;1603;8100;2269;12921
11.06.2017;22 - 23;862;1557;7857;2149;12424
11.06.2017;23 - 00;827;1515;7528;1885;11755
12.06.2017;00 - 01;772;1457;7159;1639;11028
12.06.2017;01 - 02;682;1375;7051;1632;10740
12.06.2017;02 - 03;732;1427;7058;1781;10998
12.06.2017;03 - 04;732;1432;6998;1932;11093
12.06.2017;04 - 05;714;1361;6892;1919;10887
12.06.2017;05 - 06;843;1414;7308;1948;11513
12.06.2017;06 - 07;882;1492;8369;2336;13079
12.06.2017;07 - 08;884;1657;9284;2664;14489
12.06.2017;08 - 09;1041;1739;9597;2741;15117
12.06.2017;09 - 10;1028;1625;9629;2701;14982
12.06.2017;10 - 11;994;1663;9724;2687;15067
12.06.2017;11 - 12;972;1621;9719;2691;15003
12.06.2017;12 - 13;966;1613;9697;2657;14933
12.06.2017;13 - 14;1091;1612;9649;2738;15091
12.06.2017;14 - 15;1037;1657;9739;2691;15123
12.06.2017;15 - 16;972;1654;9623;2729;14977
12.06.2017;16 - 17;1056;1729;9438;2634;14856
12.06.2017;17 - 18;1042;1705;9525;2595;14868
12.06.2017;18 - 19;907;1783;9349;2522;14560
12.06.2017;19 - 20;961;1652;9284;2473;14369
12.06.2017;20 - 21;1028;1427;9121;2419;13994
12.06.2017;21 - 22;1037;1487;8816;2352;13692
12.06.2017;22 - 23;995;1603;8418;2253;13269
12.06.2017;23 - 00;906;1531;7926;2064;12426
13.06.2017;00 - 01;807;1409;7466;1969;11650
13.06.2017;01 - 02;703;1185;7192;1919;10998
13.06.2017;02 - 03;729;1275;7239;1851;11093
13.06.2017;03 - 04;750;1236;7123;1873;10981
13.06.2017;04 - 05;797;1322;6938;1852;10909
13.06.2017;05 - 06;1057;1350;7226;1910;11544
13.06.2017;06 - 07;904;1357;8270;2269;12801
13.06.2017;07 - 08;962;1662;9102;2653;14378
13.06.2017;08 - 09;938;1619;9321;2709;14586
13.06.2017;09 - 10;1054;1624;9470;2693;14841
13.06.2017;10 - 11;1032;1688;9561;2735;15016
13.06.2017;11 - 12;911;1810;9647;2698;15066
13.06.2017;12 - 13;962;1796;9724;2657;15139
13.06.2017;13 - 14;982;1818;9698;2689;15187
13.06.2017;14 - 15;888;1668;9742;2602;14900
13.06.2017;15 - 16;922;1569;9601;2558;14649
13.06.2017;16 - 17;1088;1437;9424;2523;14472
13.06.2017;17 - 18;973;1559;9439;2496;14467
13.06.2017;18 - 19;905;1474;9142;2418;13938
13.06.2017;19 - 20;908;1477;9059;2421;13865
13.06.2017;20 - 21;915;1452;8923;2436;13725
13.06.2017;21 - 22;864;1418;8743;2379;13403
13.06.2017;22 - 23;761;1424;8374;2273;12832
13.06.2017;23 - 00;707;1253;7931;2095;11986
14.06.2017;00 - 01;642;1140;7441;1945;11168
14.06.2017;01 - 02;704;1329;7226;1859;11118
14.06.2017;02 - 03;896;1218;7127;1851;11092
14.06.2017;03 - 04;874;1228;6971;1810;10884
14.06.2017;04 - 05;841;1177;6988;1726;10731
14.06.2017;05 - 06;999;1295;7413;1828;11535
14.06.2017;06 - 07;990;1419;8457;2253;13119
14.06.2017;07 - 08;1012;1610;9394;2616;14632
14.06.2017;08 - 09;999;1762;9651;2700;15112
14.06.2017;09 - 10;1094;1603;9682;2683;15062
14.06.2017;10 - 11;937;1786;9650;2735;15108
14.06.2017;11 - 12;900;1742;9557;2761;14959
14.06.2017;12 - 13;945;1652;9622;2734;14953
14.06.2017;13 - 14;971;1753;9624;2729;15077
14.06.2017;14 - 15;967;1670;9571;2657;14865
14.06.2017;15 - 16;953;1705;9511;2601;14769
14.06.2017;16 - 17;934;1654;9257;2495;14340
14.06.2017;17 - 18;969;1586;9141;2451;14148
14.06.2017;18 - 19;963;1615;9011;2396;13984
14.06.2017;19 - 20;976;1723;8729;2407;13835
14.06.2017;20 - 21;917;1645;8667;2426;13655
14.06.2017;21 - 22;854;1565;8333;2331;13083
14.06.2017;22 - 23;820;1488;8124;2228;12660
14.06.2017;23 - 00;834;1435;7688;2006;11964
15.06.2017;00 - 01;879;1353;7292;1903;11426
15.06.2017;01 - 02;919;1439;7025;1801;11184
15.06.2017;02 - 03;854;1395;6952;1759;10960
15.06.2017;03 - 04;806;1203;6864;1780;10654
15.06.2017;04 - 05;769;1134;6754;1771;10427
15.06.2017;05 - 06;615;1344;7107;1938;11004
15.06.2017;06 - 07;712;1558;8109;2284;12663
15.06.2017;07 - 08;929;1587;9113;2607;14235
15.06.2017;08 - 09;952;1695;9362;2705;14714
15.06.2017;09 - 10;852;1666;9417;2689;14624
15.06.2017;10 - 11;905;1600;9456;2756;14718
15.06.2017;11 - 12;976;1655;9514;2797;14941
15.06.2017;12 - 13;968;1681;9461;2756;14866
15.06.2017;13 - 14;968;1727;9414;2753;14862
15.06.2017;14 - 15;1143;1607;9296;2767;14812
15.06.2017;15 - 16;903;1642;9228;2729;14502
15.06.2017;16 - 17;955;1800;9251;2668;14674
15.06.2017;17 - 18;994;1913;9064;2628;14599
15.06.2017;18 - 19;937;1740;8779;2536;13993
15.06.2017;19 - 20;980;1655;8553;2523;13711
15.06.2017;20 - 21;908;1604;8386;2442;13340
15.06.2017;21 - 22;926;1651;8188;2415;13180
15.06.2017;22 - 23;929;1492;7893;2366;12680
15.06.2017;23 - 00;930;1381;7507;2136;11953
16.06.2017;00 - 01;865;1333;7069;1924;11192
16.06.2017;01 - 02;878;1315;6830;1848;10870
16.06.2017;02 - 03;867;1442;6822;1823;10953
16.06.2017;03 - 04;785;1428;6852;1785;10850
16.06.2017;04 - 05;781;1405;6780;1794;10760
16.06.2017;05 - 06;893;1394;7084;1912;11282
16.06.2017;06 - 07;730;1480;7968;2208;12386
16.06.2017;07 - 08;885;1778;8969;2515;14147
16.06.2017;08 - 09;961;1678;9286;2609;14535
16.06.2017;09 - 10;911;1646;9377;2677;14611
16.06.2017;10 - 11;947;1712;9484;2711;14854
16.06.2017;11 - 12;944;1702;9386;2693;14725
16.06.2017;12 - 13;936;1661;9107;2664;14368
16.06.2017;13 - 14;921;1635;9193;2613;14363
16.06.2017;14 - 15;929;1513;9112;2525;14079
16.06.2017;15 - 16;894;1515;8835;2497;13740
16.06.2017;16 - 17;905;1577;8819;2499;13800
16.06.2017;17 - 18;929;1648;8706;2541;13825
16.06.2017;18 - 19;905;1581;8489;2484;13460
16.06.2017;19 - 20;963;1593;8191;2334;13081
16.06.2017;20 - 21;931;1509;7961;2167;12567
16.06.2017;21 - 22;873;1456;7693;2094;12116
16.06.2017;22 - 23;844;1374;7586;2052;11855
16.06.2017;23 - 00;846;1320;7259;1898;11323
17.06.2017;00 - 01;834;1362;6869;1779;10844
17.06.2017;01 - 02;849;1399;6620;1684;10553
17.06.2017;02 - 03;868;1339;6506;1690;10403
17.06.2017;03 - 04;853;1350;6278;1681;10163
17.06.2017;04 - 05;806;1356;6083;1678;9922
17.06.2017;05 - 06;798;1364;6053;1692;9907
17.06.2017;06 - 07;857;1452;6395;1766;10471
17.06.2017;07 - 08;927;1516;6838;1895;11176
17.06.2017;08 - 09;817;1620;7331;2047;11815
17.06.2017;09 - 10;888;1708;7749;2158;12503
17.06.2017;10 - 11;919;1784;8153;2266;13121
17.06.2017;11 - 12;926;1732;8333;2227;13219
17.06.2017;12 - 13;903;1647;8381;2172;13103
17.06.2017;13 - 14;970;1613;8038;2147;12767
17.06.2017;14 - 15;857;1554;7882;2055;12348
17.06.2017;15 - 16;904;1504;7752;1979;12139
17.06.2017;16 - 17;919;1651;7670;1992;12232
17.06.2017;17 - 18;871;1779;7725;1988;12362
17.06.2017;18 - 19;911;1623;7592;2007;12134
17.06.2017;19 - 20;898;1526;7476;1995;11895
17.06.2017;20 - 21;907;1440;7309;1964;11620
17.06.2017;21 - 22;913;1492;7140;1910;11455
17.06.2017;22 - 23;887;1431;6940;1863;11122
17.06.2017;23 - 00;823;1415;6792;1785;10815
18.06.2017;00 - 01;775;1340;6512;1661;10288
18.06.2017;01 - 02;816;1310;6261;1567;9954
18.06.2017;02 - 03;797;1212;6189;1541;9738
18.06.2017;03 - 04;751;1118;5984;1495;9347
18.06.2017;04 - 05;803;1113;5764;1482;9162
18.06.2017;05 - 06;819;1186;5858;1507;9370
18.06.2017;06 - 07;848;1387;6126;1633;9994
18.06.2017;07 - 08;847;1554;6510;1754;10665
18.06.2017;08 - 09;854;1598;6975;1902;11328
18.06.2017;09 - 10;848;1699;7374;2036;11957
18.06.2017;10 - 11;873;1465;7639;2110;12087
18.06.2017;11 - 12;889;1455;7826;2134;12303
18.06.2017;12 - 13;903;1350;7949;2182;12383
18.06.2017;13 - 14;895;1394;7984;2215;12488
18.06.2017;14 - 15;952;1294;7886;2179;12311
18.06.2017;15 - 16;899;1358;7793;2119;12168
18.06.2017;16 - 17;910;1425;7831;2098;12264
18.06.2017;17 - 18;919;1605;7927;2091;12542
18.06.2017;18 - 19;932;1600;7982;2087;12602
18.06.2017;19 - 20;948;1503;7994;2067;12512
18.06.2017;20 - 21;939;1606;8030;2083;12658
18.06.2017;21 - 22;936;1551;7979;2068;12534
18.06.2017;22 - 23;951;1547;7926;2051;12474
18.06.2017;23 - 00;886;1511;7449;2003;11849
19.06.2017;00 - 01;799;1419;7118;1898;11234
19.06.2017;01 - 02;773;1292;6788;1852;10704
19.06.2017;02 - 03;806;1255;6819;1816;10696
19.06.2017;03 - 04;795;1297;6593;1811;10495
19.06.2017;04 - 05;780;1328;6510;1750;10368
19.06.2017;05 - 06;948;1437;7011;1851;11247
19.06.2017;06 - 07;952;1608;7982;2182;12723
19.06.2017;07 - 08;1075;1780;8957;2511;14323
19.06.2017;08 - 09;1076;1739;9370;2661;14846
19.06.2017;09 - 10;1062;1616;9525;2674;14877
19.06.2017;10 - 11;997;1717;9657;2711;15083
19.06.2017;11 - 12;1076;1759;9562;2734;15131
19.06.2017;12 - 13;1052;1885;9617;2741;15296
19.06.2017;13 - 14;955;1992;9666;2764;15377
19.06.2017;14 - 15;937;1851;9604;2728;15120
19.06.2017;15 - 16;947;1610;9525;2690;14773
19.06.2017;16 - 17;1016;1657;9454;2617;14743
19.06.2017;17 - 18;1052;1662;9452;2569;14735
19.06.2017;18 - 19;1038;1755;9138;2561;14493
19.06.2017;19 - 20;1010;1795;8817;2520;14141
19.06.2017;20 - 21;978;1930;8824;2493;14223
19.06.2017;21 - 22;1008;1790;8503;2404;13704
19.06.2017;22 - 23;866;1669;8178;2226;12939
19.06.2017;23 - 00;890;1616;7752;2037;12295
20.06.2017;00 - 01;819;1524;7251;1906;11500
20.06.2017;01 - 02;809;1509;7174;1839;11331
20.06.2017;02 - 03;840;1309;7084;1797;11029
20.06.2017;03 - 04;814;1358;6918;1806;10895
20.06.2017;04 - 05;865;1316;6724;1763;10668
20.06.2017;05 - 06;985;1279;7010;1868;11142
20.06.2017;06 - 07;1063;1487;7921;2105;12576
20.06.2017;07 - 08;1099;1716;8771;2337;13923
20.06.2017;08 - 09;962;1725;9115;2438;14240
20.06.2017;09 - 10;1007;1732;9222;2524;14485
20.06.2017;10 - 11;1022;1751;9286;2599;14658
20.06.2017;11 - 12;986;1638;9400;2610;14635
20.06.2017;12 - 13;958;1521;9420;2611;14510
20.06.2017;13 - 14;927;1616;9175;2628;14346
20.06.2017;14 - 15;911;1824;9218;2603;14555
20.06.2017;15 - 16;977;1717;9163;2660;14518
20.06.2017;16 - 17;952;1670;9081;2584;14287
20.06.2017;17 - 18;964;1697;8947;2569;14177
20.06.2017;18 - 19;892;1675;8814;2526;13908
20.06.2017;19 - 20;824;1742;8589;2516;13671
20.06.2017;20 - 21;789;1670;8528;2485;13471
20.06.2017;21 - 22;918;1591;8496;2459;13464
20.06.2017;22 - 23;938;1482;7986;2324;12729
20.06.2017;23 - 00;888;1598;7522;2108;12117
21.06.2017;00 - 01;817;1567;7161;1943;11488
21.06.2017;01 - 02;725;1486;6992;1879;11081
21.06.2017;02 - 03;706;1514;6928;1850;10998
21.06.2017;03 - 04;713;1526;6769;1828;10835
21.06.2017;04 - 05;746;1449;6793;1777;10766
21.06.2017;05 - 06;864;1451;7157;1921;11393
21.06.2017;06 - 07;992;1707;8037;2306;13042
21.06.2017;07 - 08;974;1877;9058;2644;14553
21.06.2017;08 - 09;1014;1924;9274;2727;14939
21.06.2017;09 - 10;1045;2054;9482;2723;15303
21.06.2017;10 - 11;1049;1930;9791;2703;15473
21.06.2017;11 - 12;931;1664;9769;2675;15039
21.06.2017;12 - 13;930;1654;9674;2625;14883
21.06.2017;13 - 14;920;1722;9680;2616;14938
21.06.2017;14 - 15;977;1938;9586;2611;15113
21.06.2017;15 - 16;1013;1657;9546;2610;14825
21.06.2017;16 - 17;1040;1762;9410;2561;14773
21.06.2017;17 - 18;1042;1757;9276;2542;14618
21.06.2017;18 - 19;1035;1735;9119;2465;14354
21.06.2017;19 - 20;1024;1809;8911;2483;14227
21.06.2017;20 - 21;966;1732;8758;2448;13904
21.06.2017;21 - 22;956;1671;8558;2391;13575
21.06.2017;22 - 23;980;1708;8257;2314;13260
21.06.2017;23 - 00;952;1568;7825;2094;12438
22.06.2017;00 - 01;889;1549;7434;2012;11884
22.06.2017;01 - 02;863;1550;7197;1960;11569
22.06.2017;02 - 03;853;1547;7026;1889;11315
22.06.2017;03 - 04;775;1510;6882;1881;11048
22.06.2017;04 - 05;802;1604;6780;1840;11026
22.06.2017;05 - 06;804;1609;7187;1962;11562
22.06.2017;06 - 07;909;1555;8272;2285;13021
22.06.2017;07 - 08;1056;1755;9171;2582;14564
22.06.2017;08 - 09;942;1801;9515;2695;14952
22.06.2017;09 - 10;898;1722;9624;2722;14966
22.06.2017;10 - 11;1007;1935;9772;2856;15569
22.06.2017;11 - 12;834;1935;9787;2851;15407
22.06.2017;12 - 13;1021;1881;9560;2796;15258
22.06.2017;13 - 14;961;1829;9320;2770;14880
22.06.2017;14 - 15;883;1613;9165;2689;14351
22.06.2017;15 - 16;899;1679;8912;2614;14104
22.06.2017;16 - 17;910;1750;8834;2573;14067
22.06.2017;17 - 18;974;1844;8822;2567;14207
22.06.2017;18 - 19;967;1721;8599;2518;13806
22.06.2017;19 - 20;905;1653;8183;2440;13181
22.06.2017;20 - 21;932;1553;8002;2356;12843
22.06.2017;21 - 22;861;1599;7628;2297;12385
22.06.2017;22 - 23;837;1498;7397;2193;11925
22.06.2017;23 - 00;823;1429;7132;2006;11389
23.06.2017;00 - 01;854;1413;6755;1804;10826
23.06.2017;01 - 02;818;1334;6468;1710;10329
23.06.2017;02 - 03;811;1342;6260;1683;10096
23.06.2017;03 - 04;819;1239;6166;1604;9827
23.06.2017;04 - 05;866;1200;6039;1548;9652
23.06.2017;05 - 06;829;1347;6073;1576;9825
23.06.2017;06 - 07;825;1430;6250;1682;10187
23.06.2017;07 - 08;914;1501;6745;1868;11027
23.06.2017;08 - 09;914;1593;7228;2039;11773
23.06.2017;09 - 10;924;1723;7634;2156;12437
23.06.2017;10 - 11;931;1762;7850;2197;12740
23.06.2017;11 - 12;975;1619;7874;2209;12677
23.06.2017;12 - 13;975;1587;7783;2195;12539
23.06.2017;13 - 14;932;1435;7477;2117;11961
23.06.2017;14 - 15;932;1381;7304;2056;11674
23.06.2017;15 - 16;970;1423;7185;2051;11627
23.06.2017;16 - 17;937;1466;7077;2058;11538
23.06.2017;17 - 18;864;1610;7107;2100;11681
23.06.2017;18 - 19;946;1564;7041;2009;11560
23.06.2017;19 - 20;953;1420;6851;1968;11191
23.06.2017;20 - 21;833;1333;6746;1883;10795
23.06.2017;21 - 22;790;1412;6660;1881;10743
23.06.2017;22 - 23;783;1402;6656;1912;10753
23.06.2017;23 - 00;813;1382;6523;1820;10537
24.06.2017;00 - 01;857;1457;6362;1700;10376
24.06.2017;01 - 02;808;1465;6218;1671;10163
24.06.2017;02 - 03;829;1498;6073;1607;10007
24.06.2017;03 - 04;835;1538;5951;1533;9857
24.06.2017;04 - 05;884;1542;5757;1475;9659
24.06.2017;05 - 06;899;1542;5688;1441;9570
24.06.2017;06 - 07;854;1425;5800;1516;9595
24.06.2017;07 - 08;819;1529;6107;1639;10093
24.06.2017;08 - 09;831;1587;6352;1774;10544
24.06.2017;09 - 10;846;1565;6809;1907;11128
24.06.2017;10 - 11;924;1474;6979;1953;11330
24.06.2017;11 - 12;949;1472;7095;1984;11501
24.06.2017;12 - 13;903;1514;7097;1953;11466
24.06.2017;13 - 14;902;1489;7117;1908;11416
24.06.2017;14 - 15;896;1416;6952;1994;11257
24.06.2017;15 - 16;873;1438;6930;1995;11236
24.06.2017;16 - 17;860;1475;6997;2026;11358
24.06.2017;17 - 18;869;1438;7172;2042;11521
24.06.2017;18 - 19;893;1503;7208;1924;11528
24.06.2017;19 - 20;965;1517;7108;1749;11338
24.06.2017;20 - 21;922;1585;7160;1738;11404
24.06.2017;21 - 22;774;1575;7021;1817;11187
24.06.2017;22 - 23;840;1440;6936;1843;11059
24.06.2017;23 - 00;823;1430;6846;1668;10767
25.06.2017;00 - 01;821;1389;6437;1567;10214
25.06.2017;01 - 02;803;1400;6297;1536;10035
25.06.2017;02 - 03;832;1255;6119;1460;9667
25.06.2017;03 - 04;790;1284;6044;1466;9584
25.06.2017;04 - 05;781;1330;5991;1423;9525
25.06.2017;05 - 06;797;1236;6029;1446;9509
25.06.2017;06 - 07;831;1358;6188;1489;9867
25.06.2017;07 - 08;865;1402;6424;1595;10285
25.06.2017;08 - 09;895;1458;6747;1812;10912
25.06.2017;09 - 10;905;1467;7087;2023;11481
25.06.2017;10 - 11;945;1358;7123;2133;11559
25.06.2017;11 - 12;896;1329;7555;2127;11907
25.06.2017;12 - 13;907;1297;7790;2146;12139
25.06.2017;13 - 14;869;1275;7771;2140;12055
25.06.2017;14 - 15;941;1397;7627;2062;12026
25.06.2017;15 - 16;948;1564;7679;1980;12172
25.06.2017;16 - 17;964;1574;7453;1960;11950
25.06.2017;17 - 18;1006;1527;7585;2020;12139
25.06.2017;18 - 19;922;1440;7661;2018;12040
25.06.2017;19 - 20;881;1506;7654;2046;12088
25.06.2017;20 - 21;888;1491;7558;2040;11978
25.06.2017;21 - 22;892;1551;7370;1952;11765
25.06.2017;22 - 23;963;1400;7420;1888;11671
25.06.2017;23 - 00;857;1304;7213;1816;11190
26.06.2017;00 - 01;861;1350;7025;1661;10897
26.06.2017;01 - 02;832;1337;6723;1567;10460
26.06.2017;02 - 03;839;1210;6679;1521;10248
26.06.2017;03 - 04;831;1166;6694;1540;10231
26.06.2017;04 - 05;849;1226;6581;1522;10178
26.06.2017;05 - 06;929;1317;6897;1655;10798
26.06.2017;06 - 07;842;1579;7773;2034;12228
26.06.2017;07 - 08;956;1757;8757;2354;13824
26.06.2017;08 - 09;1012;1673;9185;2530;14400
26.06.2017;09 - 10;1035;1703;9299;2626;14663
26.06.2017;10 - 11;925;1774;9365;2665;14728
26.06.2017;11 - 12;992;1773;9316;2655;14737
26.06.2017;12 - 13;945;1623;9227;2649;14444
26.06.2017;13 - 14;1034;1586;9263;2756;14639
26.06.2017;14 - 15;993;1404;9196;2777;14370
26.06.2017;15 - 16;1026;1455;9062;2606;14149
26.06.2017;16 - 17;1007;1559;8956;2555;14076
26.06.2017;17 - 18;940;1681;8861;2576;14057
26.06.2017;18 - 19;895;1588;8768;2466;13717
26.06.2017;19 - 20;982;1480;8641;2398;13501
26.06.2017;20 - 21;935;1497;8454;2368;13254
26.06.2017;21 - 22;970;1439;8256;2326;12991
26.06.2017;22 - 23;806;1355;7985;2241;12387
26.06.2017;23 - 00;900;1477;7678;2068;12123
27.06.2017;00 - 01;789;1510;7243;2033;11576
27.06.2017;01 - 02;808;1430;6954;1971;11162
27.06.2017;02 - 03;823;1460;6865;1932;11080
27.06.2017;03 - 04;803;1414;6794;1913;10923
27.06.2017;04 - 05;781;1327;6729;1893;10730
27.06.2017;05 - 06;810;1523;7168;2013;11514
27.06.2017;06 - 07;969;1619;8279;2353;13220
27.06.2017;07 - 08;892;1739;9200;2599;14429
27.06.2017;08 - 09;931;1689;9418;2688;14725
27.06.2017;09 - 10;920;1805;9557;2738;15021
27.06.2017;10 - 11;939;1747;9674;2784;15144
