Wind power SE in MWh;;;;;;
Data was last updated 24-09-2018;;;;;;
;Hours;SE1;SE2;SE3;SE4;SE
13.06.2018;13 - 14;4;24;164;186;
13.06.2018;14 - 15;5;17;167;187;
13.06.2018;15 - 16;6;22;161;158;
13.06.2018;16 - 17;8;33;212;158;
13.06.2018;17 - 18;6;37;227;129;
13.06.2018;18 - 19;7;58;194;111;
13.06.2018;19 - 20;9;86;176;115;
13.06.2018;20 - 21;13;104;166;146;
13.06.2018;21 - 22;48;142;201;179;
13.06.2018;22 - 23;99;246;287;244;
13.06.2018;23 - 00;156;401;364;244;
14.06.2018;00 - 01;201;519;439;216;
14.06.2018;01 - 02;206;636;473;220;
14.06.2018;02 - 03;221;776;512;212;
14.06.2018;03 - 04;213;793;594;246;
14.06.2018;04 - 05;213;799;638;242;
14.06.2018;05 - 06;187;715;635;213;
14.06.2018;06 - 07;150;592;567;174;
14.06.2018;07 - 08;142;628;612;160;
14.06.2018;08 - 09;198;790;695;146;
14.06.2018;09 - 10;246;941;712;115;
14.06.2018;10 - 11;277;1098;789;163;
14.06.2018;11 - 12;306;1223;868;268;
14.06.2018;12 - 13;340;1340;1042;334;
14.06.2018;13 - 14;347;1416;1110;417;
14.06.2018;14 - 15;375;1490;1135;510;
14.06.2018;15 - 16;391;1514;1230;591;
14.06.2018;16 - 17;376;1574;1299;633;
14.06.2018;17 - 18;360;1602;1348;678;
14.06.2018;18 - 19;353;1670;1415;652;
14.06.2018;19 - 20;357;1669;1428;631;
14.06.2018;20 - 21;386;1711;1460;590;
14.06.2018;21 - 22;395;1738;1526;569;
14.06.2018;22 - 23;406;1789;1553;510;
14.06.2018;23 - 00;428;1836;1577;546;
15.06.2018;00 - 01;433;1868;1555;518;
15.06.2018;01 - 02;438;1896;1541;486;
15.06.2018;02 - 03;460;1890;1517;447;
15.06.2018;03 - 04;463;1840;1450;373;
15.06.2018;04 - 05;474;1768;1347;305;
15.06.2018;05 - 06;451;1740;1296;261;
15.06.2018;06 - 07;439;1697;1245;194;
15.06.2018;07 - 08;440;1665;1224;157;
15.06.2018;08 - 09;428;1609;1237;117;
15.06.2018;09 - 10;402;1468;1262;121;
15.06.2018;10 - 11;411;1302;1265;158;
15.06.2018;11 - 12;383;1188;1237;199;
15.06.2018;12 - 13;356;1201;1232;209;
15.06.2018;13 - 14;296;1206;1228;219;
15.06.2018;14 - 15;307;1199;1193;220;
15.06.2018;15 - 16;296;1198;1186;247;
15.06.2018;16 - 17;223;1303;1154;243;
15.06.2018;17 - 18;158;1308;1151;211;
15.06.2018;18 - 19;204;1240;1092;201;
15.06.2018;19 - 20;191;1053;977;167;
15.06.2018;20 - 21;168;952;691;118;
15.06.2018;21 - 22;152;766;611;121;
15.06.2018;22 - 23;158;801;726;165;
15.06.2018;23 - 00;135;829;683;213;
16.06.2018;00 - 01;115;977;647;210;
16.06.2018;01 - 02;111;970;595;219;
16.06.2018;02 - 03;193;871;535;210;
16.06.2018;03 - 04;194;743;458;197;
16.06.2018;04 - 05;164;529;432;149;
16.06.2018;05 - 06;161;338;363;88;
16.06.2018;06 - 07;144;229;260;50;
16.06.2018;07 - 08;131;170;180;18;
16.06.2018;08 - 09;135;143;183;12;
16.06.2018;09 - 10;159;210;248;14;
16.06.2018;10 - 11;174;281;266;16;
16.06.2018;11 - 12;193;352;301;34;
16.06.2018;12 - 13;223;402;337;66;
16.06.2018;13 - 14;231;379;352;94;
16.06.2018;14 - 15;226;296;293;118;
16.06.2018;15 - 16;235;257;249;147;
16.06.2018;16 - 17;223;225;192;182;
16.06.2018;17 - 18;204;164;133;232;
16.06.2018;18 - 19;140;154;90;256;
16.06.2018;19 - 20;139;131;62;263;
16.06.2018;20 - 21;111;132;68;199;
16.06.2018;21 - 22;94;128;105;224;
16.06.2018;22 - 23;109;162;176;284;
16.06.2018;23 - 00;121;213;208;355;
17.06.2018;00 - 01;122;179;236;395;
17.06.2018;01 - 02;128;211;306;421;
17.06.2018;02 - 03;97;221;386;459;
17.06.2018;03 - 04;80;249;426;478;
17.06.2018;04 - 05;56;301;418;382;
17.06.2018;05 - 06;25;370;399;296;
17.06.2018;06 - 07;15;352;406;223;
17.06.2018;07 - 08;6;299;425;201;
17.06.2018;08 - 09;17;320;452;148;
17.06.2018;09 - 10;23;435;406;162;
17.06.2018;10 - 11;34;503;361;225;
17.06.2018;11 - 12;45;500;357;282;
17.06.2018;12 - 13;62;529;420;381;
17.06.2018;13 - 14;69;588;485;539;
17.06.2018;14 - 15;86;621;482;633;
17.06.2018;15 - 16;96;527;469;740;
17.06.2018;16 - 17;122;470;566;720;
17.06.2018;17 - 18;117;422;673;598;
17.06.2018;18 - 19;114;360;732;562;
17.06.2018;19 - 20;82;389;730;504;
17.06.2018;20 - 21;69;381;687;434;
17.06.2018;21 - 22;86;398;778;366;
17.06.2018;22 - 23;90;433;818;363;
17.06.2018;23 - 00;86;421;875;430;
18.06.2018;00 - 01;97;372;886;450;
18.06.2018;01 - 02;109;271;896;461;
18.06.2018;02 - 03;122;209;922;450;
18.06.2018;03 - 04;140;128;914;442;
18.06.2018;04 - 05;141;160;922;389;
18.06.2018;05 - 06;145;218;900;412;
18.06.2018;06 - 07;112;205;883;347;
18.06.2018;07 - 08;90;161;976;355;
18.06.2018;08 - 09;83;168;1098;389;
18.06.2018;09 - 10;55;179;1108;415;
18.06.2018;10 - 11;71;239;1171;428;
18.06.2018;11 - 12;125;307;1143;471;
18.06.2018;12 - 13;110;342;1125;556;
18.06.2018;13 - 14;151;449;1163;612;
18.06.2018;14 - 15;245;470;1207;646;
18.06.2018;15 - 16;243;516;1207;621;
18.06.2018;16 - 17;208;504;1291;539;
18.06.2018;17 - 18;109;590;1366;545;
18.06.2018;18 - 19;126;564;1340;509;
18.06.2018;19 - 20;96;595;1354;510;
18.06.2018;20 - 21;92;631;1234;504;
18.06.2018;21 - 22;89;732;1268;530;
18.06.2018;22 - 23;125;888;1392;492;
18.06.2018;23 - 00;164;926;1440;557;
19.06.2018;00 - 01;179;900;1542;645;
19.06.2018;01 - 02;179;900;1542;645;
19.06.2018;02 - 03;155;783;1594;707;
19.06.2018;03 - 04;111;782;1652;737;
19.06.2018;04 - 05;92;780;1734;772;
19.06.2018;05 - 06;76;746;1817;815;
19.06.2018;06 - 07;71;824;1836;834;
19.06.2018;07 - 08;52;784;1833;929;
19.06.2018;08 - 09;71;716;1867;921;
19.06.2018;09 - 10;99;795;1865;999;
19.06.2018;10 - 11;115;857;1876;1050;
19.06.2018;11 - 12;114;970;1885;1072;
19.06.2018;12 - 13;161;1138;1898;1116;
19.06.2018;13 - 14;201;1124;1894;1133;
19.06.2018;14 - 15;223;1177;1900;1177;
19.06.2018;15 - 16;246;1233;1904;1179;
19.06.2018;16 - 17;238;1308;1910;1200;
19.06.2018;17 - 18;194;1377;1932;1228;
19.06.2018;18 - 19;191;1390;1939;1205;
19.06.2018;19 - 20;240;1331;1951;1169;
19.06.2018;20 - 21;228;1375;1934;1097;
19.06.2018;21 - 22;270;1398;1896;974;
19.06.2018;22 - 23;273;1342;1821;876;
19.06.2018;23 - 00;244;1409;1808;796;
20.06.2018;00 - 01;313;1390;1728;740;
20.06.2018;01 - 02;330;1441;1653;715;
20.06.2018;02 - 03;333;1537;1592;729;
20.06.2018;03 - 04;341;1603;1435;668;
20.06.2018;04 - 05;327;1575;1320;554;
20.06.2018;05 - 06;326;1395;1158;456;
20.06.2018;06 - 07;313;1305;1069;395;
20.06.2018;07 - 08;300;1439;1088;386;
20.06.2018;08 - 09;302;1428;1008;376;
20.06.2018;09 - 10;296;1447;933;405;
20.06.2018;10 - 11;334;1417;898;422;
20.06.2018;11 - 12;339;1415;836;500;
20.06.2018;12 - 13;317;1370;732;617;
20.06.2018;13 - 14;295;1319;696;772;
20.06.2018;14 - 15;304;1246;645;950;
20.06.2018;15 - 16;314;1145;604;1075;
20.06.2018;16 - 17;318;1147;608;1174;
20.06.2018;17 - 18;281;1120;526;1205;
20.06.2018;18 - 19;261;1060;463;1186;
20.06.2018;19 - 20;245;799;404;1079;
20.06.2018;20 - 21;176;706;391;1005;
20.06.2018;21 - 22;165;601;395;926;
20.06.2018;22 - 23;208;559;449;852;
20.06.2018;23 - 00;227;604;479;857;
21.06.2018;00 - 01;133;708;484;850;
21.06.2018;01 - 02;127;739;452;775;
21.06.2018;02 - 03;112;840;443;809;
21.06.2018;03 - 04;82;847;457;838;
21.06.2018;04 - 05;73;746;513;917;
21.06.2018;05 - 06;45;573;616;948;
21.06.2018;06 - 07;31;455;565;902;
21.06.2018;07 - 08;35;360;538;732;
21.06.2018;08 - 09;23;279;544;617;
21.06.2018;09 - 10;22;227;515;554;
21.06.2018;10 - 11;32;167;536;571;
21.06.2018;11 - 12;52;153;565;583;
21.06.2018;12 - 13;38;162;623;639;
21.06.2018;13 - 14;40;193;746;640;
21.06.2018;14 - 15;35;194;796;711;
21.06.2018;15 - 16;48;233;777;812;
21.06.2018;16 - 17;46;330;828;918;
21.06.2018;17 - 18;20;446;842;998;
21.06.2018;18 - 19;12;567;862;1079;
21.06.2018;19 - 20;17;608;879;1052;
21.06.2018;20 - 21;16;777;822;1028;
21.06.2018;21 - 22;25;847;890;1001;
21.06.2018;22 - 23;23;1071;962;1009;
21.06.2018;23 - 00;47;1237;1073;931;
22.06.2018;00 - 01;74;1421;1229;891;
22.06.2018;01 - 02;91;1555;1354;856;
22.06.2018;02 - 03;105;1536;1465;782;
22.06.2018;03 - 04;103;1460;1592;670;
22.06.2018;04 - 05;106;1468;1644;638;
22.06.2018;05 - 06;90;1417;1637;595;
22.06.2018;06 - 07;89;1405;1551;548;
22.06.2018;07 - 08;95;1451;1441;524;
22.06.2018;08 - 09;124;1550;1416;593;
22.06.2018;09 - 10;167;1682;1402;642;
22.06.2018;10 - 11;205;1730;1468;818;
22.06.2018;11 - 12;221;1782;1502;921;
22.06.2018;12 - 13;229;1801;1460;942;
22.06.2018;13 - 14;242;1843;1304;988;
22.06.2018;14 - 15;234;1804;1232;922;
22.06.2018;15 - 16;212;1800;1169;820;
22.06.2018;16 - 17;236;1842;1086;761;
22.06.2018;17 - 18;261;1868;943;724;
22.06.2018;18 - 19;267;1836;861;624;
22.06.2018;19 - 20;256;1875;854;470;
22.06.2018;20 - 21;240;1884;776;335;
22.06.2018;21 - 22;206;1835;862;290;
22.06.2018;22 - 23;179;1844;817;386;
22.06.2018;23 - 00;173;1811;743;434;
23.06.2018;00 - 01;174;1721;723;463;
23.06.2018;01 - 02;162;1591;695;436;
23.06.2018;02 - 03;158;1539;648;357;
23.06.2018;03 - 04;156;1572;685;308;
23.06.2018;04 - 05;144;1634;691;281;
23.06.2018;05 - 06;129;1646;620;285;
23.06.2018;06 - 07;137;1600;508;212;
23.06.2018;07 - 08;121;1636;436;135;
23.06.2018;08 - 09;114;1645;408;147;
23.06.2018;09 - 10;101;1605;425;205;
23.06.2018;10 - 11;94;1615;441;244;
23.06.2018;11 - 12;72;1599;412;264;
23.06.2018;12 - 13;58;1537;367;319;
23.06.2018;13 - 14;59;1640;328;367;
23.06.2018;14 - 15;65;1654;334;428;
23.06.2018;15 - 16;61;1597;310;425;
23.06.2018;16 - 17;57;1546;306;400;
23.06.2018;17 - 18;78;1342;305;361;
23.06.2018;18 - 19;118;1165;269;354;
23.06.2018;19 - 20;71;1086;229;307;
23.06.2018;20 - 21;57;1052;214;226;
23.06.2018;21 - 22;55;975;224;178;
23.06.2018;22 - 23;64;933;319;180;
23.06.2018;23 - 00;72;1185;318;188;
24.06.2018;00 - 01;103;1210;300;192;
24.06.2018;01 - 02;144;1182;313;178;
24.06.2018;02 - 03;130;1165;299;168;
24.06.2018;03 - 04;143;1088;251;159;
24.06.2018;04 - 05;124;926;244;152;
24.06.2018;05 - 06;84;778;261;162;
24.06.2018;06 - 07;50;606;245;114;
24.06.2018;07 - 08;42;492;142;55;
24.06.2018;08 - 09;28;435;102;32;
24.06.2018;09 - 10;24;330;84;15;
24.06.2018;10 - 11;24;257;81;19;
24.06.2018;11 - 12;23;266;121;40;
24.06.2018;12 - 13;20;264;139;68;
24.06.2018;13 - 14;21;277;155;103;
24.06.2018;14 - 15;21;312;179;133;
24.06.2018;15 - 16;19;345;214;205;
24.06.2018;16 - 17;13;312;203;201;
24.06.2018;17 - 18;8;313;201;185;
24.06.2018;18 - 19;4;280;170;176;
24.06.2018;19 - 20;4;242;119;110;
24.06.2018;20 - 21;5;272;80;72;
24.06.2018;21 - 22;32;258;89;81;
24.06.2018;22 - 23;66;310;125;102;
24.06.2018;23 - 00;60;393;152;118;
25.06.2018;00 - 01;60;533;226;138;
25.06.2018;01 - 02;52;613;253;152;
25.06.2018;02 - 03;52;648;296;202;
25.06.2018;03 - 04;59;661;277;241;
25.06.2018;04 - 05;53;653;267;267;
25.06.2018;05 - 06;43;535;247;227;
25.06.2018;06 - 07;24;489;160;134;
25.06.2018;07 - 08;10;614;110;87;
25.06.2018;08 - 09;11;698;117;52;
25.06.2018;09 - 10;11;657;115;51;
25.06.2018;10 - 11;16;597;127;71;
25.06.2018;11 - 12;14;623;156;87;
25.06.2018;12 - 13;24;585;179;115;
25.06.2018;13 - 14;30;638;188;150;
25.06.2018;14 - 15;24;702;198;172;
25.06.2018;15 - 16;22;781;172;162;
25.06.2018;16 - 17;29;782;188;157;
25.06.2018;17 - 18;46;890;152;153;
25.06.2018;18 - 19;96;977;123;122;
25.06.2018;19 - 20;87;1108;120;82;
25.06.2018;20 - 21;79;1192;103;53;
25.06.2018;21 - 22;117;1186;122;45;
25.06.2018;22 - 23;169;1446;188;49;
25.06.2018;23 - 00;194;1434;195;41;
26.06.2018;00 - 01;347;1421;221;43;
26.06.2018;01 - 02;338;1255;214;36;
26.06.2018;02 - 03;339;1102;187;39;
26.06.2018;03 - 04;329;1088;241;45;
26.06.2018;04 - 05;305;1030;276;65;
26.06.2018;05 - 06;279;941;257;92;
26.06.2018;06 - 07;214;824;219;119;
26.06.2018;07 - 08;183;610;161;75;
26.06.2018;08 - 09;195;341;101;54;
26.06.2018;09 - 10;165;184;83;66;
26.06.2018;10 - 11;135;172;49;105;
26.06.2018;11 - 12;169;153;39;111;
26.06.2018;12 - 13;169;194;46;99;
26.06.2018;13 - 14;166;233;54;119;
26.06.2018;14 - 15;166;308;62;137;
26.06.2018;15 - 16;185;504;65;178;
26.06.2018;16 - 17;241;610;78;175;
26.06.2018;17 - 18;276;688;90;148;
26.06.2018;18 - 19;321;718;96;114;
26.06.2018;19 - 20;354;732;105;107;
26.06.2018;20 - 21;356;809;141;90;
26.06.2018;21 - 22;330;840;241;93;
26.06.2018;22 - 23;354;911;368;112;
26.06.2018;23 - 00;326;980;522;176;
27.06.2018;00 - 01;368;979;591;192;
27.06.2018;01 - 02;364;1011;596;152;
27.06.2018;02 - 03;368;1078;545;114;
27.06.2018;03 - 04;350;1067;483;97;
27.06.2018;04 - 05;338;1006;476;74;
27.06.2018;05 - 06;358;849;450;72;
27.06.2018;06 - 07;388;844;285;52;
27.06.2018;07 - 08;383;835;121;12;
27.06.2018;08 - 09;397;681;65;5;
27.06.2018;09 - 10;359;533;60;4;
27.06.2018;10 - 11;330;434;54;11;
27.06.2018;11 - 12;308;344;60;22;
27.06.2018;12 - 13;293;284;83;34;
27.06.2018;13 - 14;281;234;102;53;
27.06.2018;14 - 15;236;201;120;70;
27.06.2018;15 - 16;208;169;135;71;
27.06.2018;16 - 17;196;165;120;76;
27.06.2018;17 - 18;190;189;118;85;
27.06.2018;18 - 19;136;150;114;86;
27.06.2018;19 - 20;91;128;104;62;
27.06.2018;20 - 21;71;177;131;48;
27.06.2018;21 - 22;53;298;248;67;
27.06.2018;22 - 23;46;476;406;87;
27.06.2018;23 - 00;33;664;560;111;
28.06.2018;00 - 01;44;766;573;105;
28.06.2018;01 - 02;74;718;580;97;
28.06.2018;02 - 03;129;577;657;84;
28.06.2018;03 - 04;91;529;683;64;
28.06.2018;04 - 05;77;523;695;56;
28.06.2018;05 - 06;51;409;696;44;
28.06.2018;06 - 07;23;250;558;29;
28.06.2018;07 - 08;11;128;390;18;
28.06.2018;08 - 09;2;89;333;10;
28.06.2018;09 - 10;2;44;476;12;
28.06.2018;10 - 11;3;71;698;17;
28.06.2018;11 - 12;3;109;832;34;
28.06.2018;12 - 13;14;185;975;83;
28.06.2018;13 - 14;27;292;1072;152;
28.06.2018;14 - 15;28;415;1164;238;
28.06.2018;15 - 16;41;577;1212;281;
28.06.2018;16 - 17;38;809;1287;320;
28.06.2018;17 - 18;63;1001;1314;391;
28.06.2018;18 - 19;115;1263;1308;408;
28.06.2018;19 - 20;174;1403;1211;391;
28.06.2018;20 - 21;192;1570;1165;380;
28.06.2018;21 - 22;200;1757;1115;381;
28.06.2018;22 - 23;223;1790;1225;389;
28.06.2018;23 - 00;225;1795;1236;450;
29.06.2018;00 - 01;260;1821;1421;505;
29.06.2018;01 - 02;311;1811;1430;475;
29.06.2018;02 - 03;305;1750;1492;482;
29.06.2018;03 - 04;326;1696;1417;596;
29.06.2018;04 - 05;307;1709;1297;610;
29.06.2018;05 - 06;276;1590;1155;604;
29.06.2018;06 - 07;265;1575;1151;637;
29.06.2018;07 - 08;247;1560;1176;652;
29.06.2018;08 - 09;279;1539;1048;572;
29.06.2018;09 - 10;296;1500;885;426;
29.06.2018;10 - 11;296;1465;791;324;
29.06.2018;11 - 12;303;1508;784;297;
29.06.2018;12 - 13;277;1486;748;309;
29.06.2018;13 - 14;290;1422;666;344;
29.06.2018;14 - 15;334;1474;649;381;
29.06.2018;15 - 16;335;1461;641;359;
29.06.2018;16 - 17;322;1488;651;354;
29.06.2018;17 - 18;327;1482;611;329;
29.06.2018;18 - 19;300;1433;569;316;
29.06.2018;19 - 20;333;1362;525;283;
29.06.2018;20 - 21;326;1233;403;226;
29.06.2018;21 - 22;302;1123;378;183;
29.06.2018;22 - 23;296;1145;399;171;
29.06.2018;23 - 00;334;1248;532;154;
30.06.2018;00 - 01;317;1275;679;119;
30.06.2018;01 - 02;333;1335;755;94;
30.06.2018;02 - 03;330;1306;873;49;
30.06.2018;03 - 04;259;1186;899;30;
30.06.2018;04 - 05;200;1001;847;28;
30.06.2018;05 - 06;212;815;739;38;
30.06.2018;06 - 07;202;605;486;42;
30.06.2018;07 - 08;182;457;334;57;
30.06.2018;08 - 09;165;278;226;92;
30.06.2018;09 - 10;136;210;194;103;
30.06.2018;10 - 11;109;231;248;120;
30.06.2018;11 - 12;86;212;293;140;
30.06.2018;12 - 13;86;181;307;172;
30.06.2018;13 - 14;73;127;309;198;
30.06.2018;14 - 15;71;96;328;238;
30.06.2018;15 - 16;58;88;338;274;
30.06.2018;16 - 17;48;74;329;299;
30.06.2018;17 - 18;43;59;292;292;
30.06.2018;18 - 19;41;41;265;264;
30.06.2018;19 - 20;28;40;259;303;
30.06.2018;20 - 21;17;54;234;279;
30.06.2018;21 - 22;15;73;212;254;
30.06.2018;22 - 23;24;95;239;316;
30.06.2018;23 - 00;24;114;335;298;
01.07.2018;00 - 01;22;143;370;207;
01.07.2018;01 - 02;42;157;348;116;
01.07.2018;02 - 03;37;171;331;117;
01.07.2018;03 - 04;23;208;355;184;
01.07.2018;04 - 05;19;261;375;287;
01.07.2018;05 - 06;12;231;392;268;
01.07.2018;06 - 07;6;118;304;227;
01.07.2018;07 - 08;4;29;229;226;
01.07.2018;08 - 09;5;13;258;298;
01.07.2018;09 - 10;5;25;316;399;
01.07.2018;10 - 11;9;38;382;539;
01.07.2018;11 - 12;10;43;416;575;
01.07.2018;12 - 13;19;47;447;495;
01.07.2018;13 - 14;28;58;461;444;
01.07.2018;14 - 15;30;62;473;422;
01.07.2018;15 - 16;29;89;467;410;
01.07.2018;16 - 17;34;96;445;383;
01.07.2018;17 - 18;36;91;453;310;
01.07.2018;18 - 19;32;99;409;264;
01.07.2018;19 - 20;28;124;388;238;
01.07.2018;20 - 21;34;123;291;190;
01.07.2018;21 - 22;93;168;262;165;
01.07.2018;22 - 23;141;195;331;210;
01.07.2018;23 - 00;178;212;342;219;
02.07.2018;00 - 01;177;271;345;223;
02.07.2018;01 - 02;166;265;368;248;
02.07.2018;02 - 03;161;186;400;279;
02.07.2018;03 - 04;155;157;442;295;
02.07.2018;04 - 05;127;148;500;351;
02.07.2018;05 - 06;87;116;487;405;
02.07.2018;06 - 07;46;72;361;308;
02.07.2018;07 - 08;31;36;219;201;
02.07.2018;08 - 09;28;42;237;214;
02.07.2018;09 - 10;24;75;335;265;
02.07.2018;10 - 11;32;102;471;274;
02.07.2018;11 - 12;28;108;484;303;
02.07.2018;12 - 13;29;120;489;386;
02.07.2018;13 - 14;30;122;462;398;
02.07.2018;14 - 15;29;133;446;347;
02.07.2018;15 - 16;21;126;406;342;
02.07.2018;16 - 17;21;98;354;397;
02.07.2018;17 - 18;19;126;324;435;
02.07.2018;18 - 19;26;133;284;464;
02.07.2018;19 - 20;26;112;218;403;
02.07.2018;20 - 21;27;106;164;317;
02.07.2018;21 - 22;31;114;178;297;
02.07.2018;22 - 23;41;191;210;307;
02.07.2018;23 - 00;45;285;210;291;
03.07.2018;00 - 01;61;295;224;272;
03.07.2018;01 - 02;71;285;183;238;
03.07.2018;02 - 03;54;296;205;200;
03.07.2018;03 - 04;31;383;222;196;
03.07.2018;04 - 05;29;481;225;164;
03.07.2018;05 - 06;25;493;239;150;
03.07.2018;06 - 07;12;500;202;127;
03.07.2018;07 - 08;8;433;158;61;
03.07.2018;08 - 09;8;356;101;41;
03.07.2018;09 - 10;9;374;131;71;
03.07.2018;10 - 11;9;409;167;150;
03.07.2018;11 - 12;17;433;204;250;
03.07.2018;12 - 13;26;494;244;296;
03.07.2018;13 - 14;23;544;275;324;
03.07.2018;14 - 15;28;661;274;392;
03.07.2018;15 - 16;62;792;258;416;
03.07.2018;16 - 17;162;959;296;374;
03.07.2018;17 - 18;196;1111;310;311;
03.07.2018;18 - 19;204;1234;288;273;
03.07.2018;19 - 20;214;1295;262;200;
03.07.2018;20 - 21;200;1366;312;127;
03.07.2018;21 - 22;222;1404;443;118;
03.07.2018;22 - 23;235;1386;637;151;
03.07.2018;23 - 00;253;1479;778;192;
04.07.2018;00 - 01;284;1481;871;252;
04.07.2018;01 - 02;284;1478;898;258;
04.07.2018;02 - 03;293;1442;936;287;
04.07.2018;03 - 04;302;1427;887;328;
04.07.2018;04 - 05;271;1364;814;374;
04.07.2018;05 - 06;234;1208;691;400;
04.07.2018;06 - 07;227;1042;480;279;
04.07.2018;07 - 08;255;943;298;128;
04.07.2018;08 - 09;250;837;194;80;
04.07.2018;09 - 10;227;727;141;93;
04.07.2018;10 - 11;218;674;110;115;
04.07.2018;11 - 12;181;632;129;153;
04.07.2018;12 - 13;180;572;170;181;
04.07.2018;13 - 14;187;536;204;188;
04.07.2018;14 - 15;200;463;237;197;
04.07.2018;15 - 16;213;423;274;203;
04.07.2018;16 - 17;216;367;305;194;
04.07.2018;17 - 18;210;339;324;212;
04.07.2018;18 - 19;184;289;305;198;
04.07.2018;19 - 20;171;253;273;180;
04.07.2018;20 - 21;159;223;230;167;
04.07.2018;21 - 22;176;182;247;161;
04.07.2018;22 - 23;191;178;320;175;
04.07.2018;23 - 00;161;238;335;205;
05.07.2018;00 - 01;144;220;338;217;
05.07.2018;01 - 02;142;196;309;188;
05.07.2018;02 - 03;135;206;270;172;
05.07.2018;03 - 04;139;222;226;146;
05.07.2018;04 - 05;116;209;201;142;
05.07.2018;05 - 06;110;163;144;148;
05.07.2018;06 - 07;89;110;86;133;
05.07.2018;07 - 08;81;74;55;118;
05.07.2018;08 - 09;76;41;55;124;
05.07.2018;09 - 10;72;21;49;128;
05.07.2018;10 - 11;82;19;39;109;
05.07.2018;11 - 12;67;18;42;127;
05.07.2018;12 - 13;77;19;46;150;
05.07.2018;13 - 14;82;20;61;201;
05.07.2018;14 - 15;86;24;84;240;
05.07.2018;15 - 16;86;34;122;253;
05.07.2018;16 - 17;96;35;134;269;
05.07.2018;17 - 18;101;40;156;292;
05.07.2018;18 - 19;99;53;149;272;
05.07.2018;19 - 20;99;72;145;244;
05.07.2018;20 - 21;105;107;152;203;
05.07.2018;21 - 22;114;180;180;183;
05.07.2018;22 - 23;124;289;282;167;
05.07.2018;23 - 00;110;333;318;170;
06.07.2018;00 - 01;86;402;288;156;
06.07.2018;01 - 02;73;491;283;179;
06.07.2018;02 - 03;59;749;300;185;
06.07.2018;03 - 04;37;892;326;158;
06.07.2018;04 - 05;34;803;336;146;
06.07.2018;05 - 06;27;764;350;130;
06.07.2018;06 - 07;19;650;264;92;
06.07.2018;07 - 08;10;581;169;52;
06.07.2018;08 - 09;9;491;149;63;
06.07.2018;09 - 10;6;395;143;83;
06.07.2018;10 - 11;5;298;107;109;
06.07.2018;11 - 12;4;256;76;116;
06.07.2018;12 - 13;3;217;68;118;
06.07.2018;13 - 14;4;187;66;131;
06.07.2018;14 - 15;4;196;68;148;
06.07.2018;15 - 16;5;230;69;193;
06.07.2018;16 - 17;7;326;82;228;
06.07.2018;17 - 18;9;421;82;266;
06.07.2018;18 - 19;10;441;73;268;
06.07.2018;19 - 20;18;532;88;266;
06.07.2018;20 - 21;37;688;106;251;
06.07.2018;21 - 22;53;740;132;241;
06.07.2018;22 - 23;80;855;159;296;
06.07.2018;23 - 00;122;1012;208;342;
07.07.2018;00 - 01;160;1140;252;367;
07.07.2018;01 - 02;197;1229;372;279;
07.07.2018;02 - 03;219;1207;397;224;
07.07.2018;03 - 04;233;1295;464;198;
07.07.2018;04 - 05;232;1348;491;162;
07.07.2018;05 - 06;191;1300;555;105;
07.07.2018;06 - 07;171;1232;576;69;
07.07.2018;07 - 08;193;1234;620;52;
07.07.2018;08 - 09;215;1250;631;79;
07.07.2018;09 - 10;227;1239;511;141;
07.07.2018;10 - 11;267;1254;486;155;
07.07.2018;11 - 12;298;1312;465;155;
07.07.2018;12 - 13;285;1289;429;165;
07.07.2018;13 - 14;280;1291;392;155;
07.07.2018;14 - 15;286;1264;389;159;
07.07.2018;15 - 16;278;1304;328;140;
07.07.2018;16 - 17;287;1280;309;121;
07.07.2018;17 - 18;258;1218;289;144;
07.07.2018;18 - 19;228;1218;235;132;
07.07.2018;19 - 20;229;1227;204;138;
07.07.2018;20 - 21;238;1218;197;133;
07.07.2018;21 - 22;229;1208;177;109;
07.07.2018;22 - 23;244;1222;291;132;
07.07.2018;23 - 00;246;1234;397;153;
08.07.2018;00 - 01;231;1197;468;149;
08.07.2018;01 - 02;227;1098;531;107;
08.07.2018;02 - 03;223;1017;518;75;
08.07.2018;03 - 04;227;949;547;60;
08.07.2018;04 - 05;200;758;565;45;
08.07.2018;05 - 06;145;552;529;29;
08.07.2018;06 - 07;104;301;348;11;
08.07.2018;07 - 08;81;122;129;5;
08.07.2018;08 - 09;63;61;51;6;
08.07.2018;09 - 10;46;63;36;16;
08.07.2018;10 - 11;30;52;56;27;
08.07.2018;11 - 12;15;35;100;42;
08.07.2018;12 - 13;9;27;137;55;
08.07.2018;13 - 14;6;22;141;85;
08.07.2018;14 - 15;3;27;144;142;
08.07.2018;15 - 16;4;26;156;203;
08.07.2018;16 - 17;4;23;170;259;
08.07.2018;17 - 18;4;31;171;252;
08.07.2018;18 - 19;10;53;176;257;
08.07.2018;19 - 20;8;61;188;239;
08.07.2018;20 - 21;5;92;190;191;
08.07.2018;21 - 22;12;143;236;206;
08.07.2018;22 - 23;32;195;308;269;
08.07.2018;23 - 00;58;291;333;294;
09.07.2018;00 - 01;67;352;335;268;
09.07.2018;01 - 02;74;369;270;208;
09.07.2018;02 - 03;91;431;218;199;
09.07.2018;03 - 04;98;502;190;219;
09.07.2018;04 - 05;98;489;184;255;
09.07.2018;05 - 06;78;478;200;245;
